Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA
DNK,01/03/2013,17:30,Silkeborg,Aalborg,3.0,2.0,H,2.96,3.3,2.33
DNK,02/03/2013,16:00,Midtjylland,Sonderjyske,1.0,0.0,H,1.85,3.54,4.03
DNK,03/03/2013,13:00,Nordsjaelland,Horsens,1.0,0.0,H,1.9,3.38,4.03
DNK,03/03/2013,16:00,Brondby,Randers FC,0.0,2.0,A,2.24,3.26,3.15
DNK,03/03/2013,18:00,Odense,FC Copenhagen,2.0,3.0,A,4.01,3.45,1.88
DNK,04/03/2013,18:00,Esbjerg,Aarhus,2.0,1.0,H,2.5,3.18,2.81
DNK,06/03/2013,17:30,Aalborg,Odense,2.0,2.0,D,2.57,3.28,2.66
DNK,08/03/2013,17:30,Randers FC,Sonderjyske,2.0,0.0,H,2.1,3.35,3.38
DNK,09/03/2013,16:00,Aalborg,Esbjerg,0.0,0.0,D,2.14,3.26,3.38
DNK,10/03/2013,13:00,Horsens,Odense,2.0,0.0,H,2.94,3.28,2.35
DNK,10/03/2013,16:00,FC Copenhagen,Silkeborg,3.0,1.0,H,1.32,5.09,8.81
DNK,10/03/2013,18:00,Aarhus,Brondby,0.0,3.0,A,2.05,3.32,3.54
DNK,11/03/2013,18:00,Midtjylland,Nordsjaelland,1.0,1.0,D,2.72,3.17,2.59
DNK,15/03/2013,17:30,FC Copenhagen,Horsens,2.0,1.0,H,1.38,4.58,7.84
DNK,17/03/2013,13:00,Randers FC,Silkeborg,1.0,0.0,H,2.09,3.28,3.43
DNK,17/03/2013,16:00,Aarhus,Odense,2.0,1.0,H,2.51,3.26,2.72
DNK,17/03/2013,18:00,Brondby,Midtjylland,1.0,1.0,D,2.51,3.2,2.78
DNK,28/03/2013,14:00,Horsens,Aalborg,2.0,2.0,D,2.63,3.22,2.63
DNK,28/03/2013,16:00,Silkeborg,Sonderjyske,0.0,5.0,A,2.22,3.32,3.13
DNK,28/03/2013,18:00,Odense,Randers FC,0.0,0.0,D,2.03,3.35,3.56
DNK,29/03/2013,14:00,Nordsjaelland,Aarhus,4.0,2.0,H,1.82,3.53,4.27
DNK,29/03/2013,16:00,Esbjerg,Brondby,1.0,0.0,H,2.16,3.24,3.37
DNK,29/03/2013,18:00,Midtjylland,FC Copenhagen,2.0,2.0,D,4.09,3.59,1.83
DNK,31/03/2013,14:00,Sonderjyske,Randers FC,0.0,2.0,A,2.63,3.24,2.61
