Div,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA
RUS,1213,20/07/2012,16:00,M. Saransk,Lokomotiv Moscow,2.0,3.0,A,4.54,3.44,1.75
RUS,1213,21/07/2012,10:30,CSKA Moscow,FK Rostov,1.0,0.0,H,1.34,4.44,8.88
RUS,1213,21/07/2012,13:30,Volga N. Novgorod,Dynamo Moscow,1.0,0.0,H,3.96,3.35,1.88
RUS,1213,21/07/2012,17:00,Vladikavkaz,Spartak Moscow,1.0,2.0,A,3.78,3.28,1.95
RUS,1213,22/07/2012,12:00,Zenit,Amkar,2.0,0.0,H,1.26,5.11,11.62
RUS,1213,22/07/2012,14:30,Krylya Sovetov,Akhmat Grozny,1.0,1.0,D,2.36,3.04,3.04
RUS,1213,22/07/2012,17:00,FK Anzi Makhackala,Kuban,2.0,1.0,H,1.54,3.63,6.43
RUS,1213,23/07/2012,16:30,Krasnodar,Rubin Kazan,2.0,1.0,H,3.75,3.25,1.96
RUS,1213,27/07/2012,17:00,Kuban,M. Saransk,1.0,0.0,H,1.66,3.47,5.15
RUS,1213,28/07/2012,10:30,Zenit,Dynamo Moscow,2.0,0.0,H,1.61,3.58,5.44
RUS,1213,28/07/2012,13:30,Amkar,CSKA Moscow,3.0,1.0,H,4.53,3.24,1.81
RUS,1213,28/07/2012,16:00,Lokomotiv Moscow,Krylya Sovetov,2.0,0.0,H,1.43,3.93,7.33
RUS,1213,29/07/2012,12:00,Rubin Kazan,Vladikavkaz,3.0,1.0,H,1.36,4.33,8.67
RUS,1213,29/07/2012,14:30,Spartak Moscow,Volga N. Novgorod,2.0,1.0,H,1.33,4.6,9.02
RUS,1213,29/07/2012,17:00,FK Rostov,FK Anzi Makhackala,2.0,2.0,D,3.67,3.24,1.98
RUS,1213,30/07/2012,16:00,Akhmat Grozny,Krasnodar,1.0,0.0,H,2.34,3.09,3.0
RUS,1213,03/08/2012,16:00,M. Saransk,FK Rostov,3.0,0.0,H,2.52,3.07,2.77
RUS,1213,04/08/2012,10:30,CSKA Moscow,Zenit,1.0,3.0,A,3.11,3.15,2.24
RUS,1213,04/08/2012,14:30,Vladikavkaz,Akhmat Grozny,5.0,0.0,H,2.35,3.07,3.02
RUS,1213,04/08/2012,17:00,Krasnodar,Lokomotiv Moscow,3.0,1.0,H,3.23,3.16,2.19
RUS,1213,05/08/2012,14:00,Krylya Sovetov,Kuban,2.0,1.0,H,3.01,2.98,2.41
RUS,1213,05/08/2012,16:00,FK Anzi Makhackala,Amkar,1.0,0.0,H,1.44,3.97,7.46
RUS,1213,05/08/2012,18:00,Dynamo Moscow,Spartak Moscow,0.0,4.0,A,2.87,3.16,2.39
RUS,1213,06/08/2012,15:00,Volga N. Novgorod,Rubin Kazan,1.0,2.0,A,4.16,3.23,1.89
RUS,1213,10/08/2012,17:00,Kuban,Krasnodar,2.0,1.0,H,2.38,3.04,3.0
RUS,1213,11/08/2012,10:30,Zenit,Spartak Moscow,5.0,0.0,H,1.91,3.28,3.92
RUS,1213,11/08/2012,14:00,Lokomotiv Moscow,Vladikavkaz,2.0,2.0,D,1.37,4.34,8.29
RUS,1213,11/08/2012,16:30,Akhmat Grozny,Volga N. Novgorod,2.0,0.0,H,1.95,3.26,3.81
RUS,1213,12/08/2012,12:00,Amkar,M. Saransk,0.0,0.0,D,1.81,3.29,4.4
RUS,1213,12/08/2012,14:00,CSKA Moscow,FK Anzi Makhackala,1.0,0.0,H,2.32,3.12,3.02
RUS,1213,12/08/2012,16:00,Rubin Kazan,Dynamo Moscow,2.0,0.0,H,1.83,3.31,4.31
RUS,1213,12/08/2012,18:00,FK Rostov,Krylya Sovetov,1.0,2.0,A,1.99,3.19,3.71
RUS,1213,18/08/2012,10:30,Spartak Moscow,Rubin Kazan,2.0,1.0,H,2.35,3.08,2.99
RUS,1213,18/08/2012,14:30,Volga N. Novgorod,Lokomotiv Moscow,0.0,2.0,A,3.86,3.27,1.93
RUS,1213,18/08/2012,17:00,Krasnodar,FK Rostov,0.0,0.0,D,1.74,3.46,4.46
RUS,1213,19/08/2012,13:00,Dynamo Moscow,Akhmat Grozny,1.0,2.0,A,1.51,3.84,6.39
RUS,1213,19/08/2012,15:30,M. Saransk,CSKA Moscow,0.0,3.0,A,5.05,3.54,1.66
RUS,1213,19/08/2012,18:00,FK Anzi Makhackala,Zenit,1.0,1.0,D,2.94,3.1,2.38
RUS,1213,20/08/2012,15:00,Krylya Sovetov,Amkar,0.0,2.0,A,2.2,3.1,3.28
RUS,1213,20/08/2012,17:00,Vladikavkaz,Kuban,2.0,1.0,H,2.33,3.12,2.99
RUS,1213,25/08/2012,10:30,Lokomotiv Moscow,Dynamo Moscow,2.0,3.0,A,1.75,3.49,4.53
RUS,1213,25/08/2012,13:00,Zenit,Rubin Kazan,1.0,2.0,A,1.81,3.37,4.34
RUS,1213,25/08/2012,15:30,Akhmat Grozny,Spartak Moscow,2.0,1.0,H,3.31,3.17,2.16
RUS,1213,25/08/2012,17:45,FK Rostov,Vladikavkaz,3.0,1.0,H,2.42,3.06,2.95
RUS,1213,26/08/2012,11:00,Amkar,Krasnodar,2.0,2.0,D,2.61,2.97,2.77
RUS,1213,26/08/2012,13:30,CSKA Moscow,Krylya Sovetov,3.0,0.0,H,1.34,4.53,8.73
RUS,1213,26/08/2012,16:00,FK Anzi Makhackala,M. Saransk,4.0,2.0,H,1.36,4.44,8.41
RUS,1213,27/08/2012,16:30,Kuban,Volga N. Novgorod,6.0,2.0,H,1.57,3.61,5.96
RUS,1213,31/08/2012,16:00,M. Saransk,Zenit,0.0,3.0,A,9.43,4.92,1.3
RUS,1213,01/09/2012,11:00,Rubin Kazan,Akhmat Grozny,1.0,2.0,A,1.37,4.37,8.17
RUS,1213,01/09/2012,13:30,Volga N. Novgorod,FK Rostov,1.0,1.0,D,2.71,3.05,2.59
RUS,1213,01/09/2012,16:00,Vladikavkaz,Amkar,1.0,1.0,D,2.14,3.18,3.36
RUS,1213,02/09/2012,10:30,Krasnodar,CSKA Moscow,0.0,1.0,A,3.93,3.21,1.95
RUS,1213,02/09/2012,13:00,Dynamo Moscow,Kuban,1.0,2.0,A,1.85,3.29,4.26
RUS,1213,02/09/2012,15:15,Krylya Sovetov,FK Anzi Makhackala,1.0,2.0,A,4.63,3.35,1.76
RUS,1213,02/09/2012,17:30,Lokomotiv Moscow,Spartak Moscow,2.0,1.0,H,2.53,3.24,2.64
RUS,1213,14/09/2012,17:00,Zenit,Akhmat Grozny,0.0,2.0,A,1.31,4.85,9.3
RUS,1213,15/09/2012,10:30,Lokomotiv Moscow,Rubin Kazan,1.0,0.0,H,2.51,3.07,2.8
RUS,1213,15/09/2012,14:00,Kuban,Spartak Moscow,2.0,2.0,D,2.82,3.1,2.46
RUS,1213,16/09/2012,12:00,CSKA Moscow,Vladikavkaz,2.0,0.0,H,1.36,4.52,8.12
RUS,1213,16/09/2012,14:30,FK Anzi Makhackala,Krasnodar,5.0,2.0,H,1.47,4.0,6.66
RUS,1213,16/09/2012,17:00,FK Rostov,Dynamo Moscow,1.0,0.0,H,3.09,3.14,2.27
RUS,1213,17/09/2012,14:00,Amkar,Volga N. Novgorod,3.0,2.0,H,1.7,3.43,4.89
RUS,1213,17/09/2012,16:30,M. Saransk,Krylya Sovetov,2.0,3.0,A,2.24,3.14,3.18
RUS,1213,21/09/2012,16:00,Krasnodar,M. Saransk,6.0,1.0,H,1.64,3.62,5.01
RUS,1213,22/09/2012,10:30,Volga N. Novgorod,CSKA Moscow,2.0,3.0,A,6.68,3.96,1.48
RUS,1213,22/09/2012,12:45,Dynamo Moscow,Amkar,3.0,2.0,H,1.74,3.42,4.68
RUS,1213,22/09/2012,15:00,Krylya Sovetov,Zenit,2.0,2.0,D,7.83,4.36,1.39
RUS,1213,22/09/2012,17:15,Akhmat Grozny,Lokomotiv Moscow,0.0,3.0,A,2.45,3.15,2.8
RUS,1213,23/09/2012,12:00,Spartak Moscow,FK Rostov,3.0,1.0,H,1.49,3.98,6.33
RUS,1213,23/09/2012,16:00,Rubin Kazan,Kuban,1.0,0.0,H,1.62,3.56,5.43
RUS,1213,24/09/2012,16:00,Vladikavkaz,FK Anzi Makhackala,0.0,1.0,A,4.79,3.58,1.69
RUS,1213,29/09/2012,11:00,Zenit,Lokomotiv Moscow,1.0,1.0,D,1.79,3.41,4.4
RUS,1213,29/09/2012,13:30,Amkar,Spartak Moscow,1.0,3.0,A,3.86,3.33,1.92
RUS,1213,29/09/2012,16:00,Kuban,Akhmat Grozny,2.0,1.0,H,2.06,3.23,3.48
RUS,1213,30/09/2012,10:30,CSKA Moscow,Dynamo Moscow,0.0,2.0,A,1.67,3.57,5.01
RUS,1213,30/09/2012,13:00,FK Anzi Makhackala,Volga N. Novgorod,2.0,1.0,H,1.21,5.97,12.55
RUS,1213,30/09/2012,15:30,FK Rostov,Rubin Kazan,0.0,4.0,A,3.92,3.25,1.95
RUS,1213,01/10/2012,14:30,Krylya Sovetov,Krasnodar,2.0,2.0,D,2.59,3.16,2.65
RUS,1213,01/10/2012,17:00,M. Saransk,Vladikavkaz,1.0,1.0,D,2.27,3.31,2.95
RUS,1213,05/10/2012,16:00,Akhmat Grozny,FK Rostov,2.0,1.0,H,1.61,3.61,5.5
RUS,1213,06/10/2012,11:00,Lokomotiv Moscow,Kuban,0.0,1.0,A,1.62,3.65,5.26
RUS,1213,06/10/2012,13:30,Volga N. Novgorod,M. Saransk,0.0,2.0,A,2.06,3.26,3.47
RUS,1213,06/10/2012,16:00,Vladikavkaz,Krylya Sovetov,2.0,2.0,D,2.3,3.18,3.02
RUS,1213,07/10/2012,10:30,Dynamo Moscow,FK Anzi Makhackala,0.0,2.0,A,2.82,3.19,2.42
RUS,1213,07/10/2012,12:45,Rubin Kazan,Amkar,0.0,1.0,A,1.35,4.4,9.07
RUS,1213,07/10/2012,15:00,Spartak Moscow,CSKA Moscow,0.0,2.0,A,2.65,3.16,2.58
RUS,1213,07/10/2012,17:15,Krasnodar,Zenit,0.0,2.0,A,5.15,3.78,1.61
RUS,1213,20/10/2012,10:30,FK Anzi Makhackala,Spartak Moscow,2.0,1.0,H,1.89,3.42,3.86
RUS,1213,20/10/2012,13:00,Zenit,Kuban,1.0,0.0,H,1.4,4.3,7.36
RUS,1213,20/10/2012,15:30,Krasnodar,Vladikavkaz,2.0,0.0,H,1.76,3.5,4.37
RUS,1213,21/10/2012,10:00,Amkar,Akhmat Grozny,0.0,1.0,A,2.48,3.18,2.76
RUS,1213,21/10/2012,12:15,CSKA Moscow,Rubin Kazan,2.0,0.0,H,1.96,3.28,3.78
RUS,1213,21/10/2012,14:45,M. Saransk,Dynamo Moscow,1.0,2.0,A,4.11,3.5,1.82
RUS,1213,21/10/2012,17:00,FK Rostov,Lokomotiv Moscow,0.0,0.0,D,4.0,3.33,1.88
RUS,1213,22/10/2012,16:00,Krylya Sovetov,Volga N. Novgorod,0.0,1.0,A,1.83,3.48,4.06
RUS,1213,26/10/2012,15:30,Lokomotiv Moscow,Amkar,1.0,2.0,A,1.43,4.1,7.43
RUS,1213,26/10/2012,17:30,Kuban,FK Rostov,1.0,0.0,H,1.67,3.54,5.03
RUS,1213,27/10/2012,10:30,Spartak Moscow,M. Saransk,2.0,0.0,H,1.25,5.57,10.33
RUS,1213,27/10/2012,13:00,Volga N. Novgorod,Krasnodar,1.0,1.0,D,3.4,3.24,2.09
RUS,1213,27/10/2012,15:30,Vladikavkaz,Zenit,2.0,3.0,A,6.4,4.03,1.48
RUS,1213,28/10/2012,09:30,Dynamo Moscow,Krylya Sovetov,1.0,0.0,H,1.54,3.77,6.08
RUS,1213,28/10/2012,12:00,Akhmat Grozny,CSKA Moscow,1.0,2.0,A,3.42,3.17,2.1
RUS,1213,28/10/2012,14:30,Rubin Kazan,FK Anzi Makhackala,2.0,1.0,H,2.62,3.01,2.73
RUS,1213,02/11/2012,15:00,Zenit,FK Rostov,2.0,1.0,H,1.22,5.77,11.86
RUS,1213,03/11/2012,09:00,Amkar,Kuban,0.0,3.0,A,2.7,3.05,2.6
RUS,1213,03/11/2012,11:30,Krylya Sovetov,Spartak Moscow,0.0,5.0,A,4.17,3.39,1.83
RUS,1213,03/11/2012,14:00,M. Saransk,Rubin Kazan,1.0,3.0,A,6.17,3.73,1.55
RUS,1213,04/11/2012,09:30,CSKA Moscow,Lokomotiv Moscow,2.0,1.0,H,1.84,3.38,4.21
RUS,1213,04/11/2012,11:45,FK Anzi Makhackala,Akhmat Grozny,3.0,1.0,H,1.63,3.61,5.3
RUS,1213,04/11/2012,14:00,Krasnodar,Dynamo Moscow,2.0,0.0,H,2.95,3.13,2.36
RUS,1213,05/11/2012,15:00,Vladikavkaz,Volga N. Novgorod,0.0,2.0,A,1.88,3.34,4.04
RUS,1213,09/11/2012,15:00,FK Rostov,Amkar,3.0,0.0,H,2.09,3.16,3.46
RUS,1213,10/11/2012,09:30,Dynamo Moscow,Vladikavkaz,2.0,0.0,H,1.49,3.96,6.34
RUS,1213,10/11/2012,12:00,Akhmat Grozny,M. Saransk,2.0,1.0,H,1.44,4.17,6.87
RUS,1213,10/11/2012,14:30,Kuban,CSKA Moscow,1.0,3.0,A,3.15,3.12,2.25
RUS,1213,11/11/2012,09:30,Lokomotiv Moscow,FK Anzi Makhackala,1.0,1.0,D,2.71,3.16,2.53
RUS,1213,11/11/2012,11:45,Rubin Kazan,Krylya Sovetov,2.0,0.0,H,1.34,4.55,8.66
RUS,1213,11/11/2012,14:00,Volga N. Novgorod,Zenit,1.0,2.0,A,7.88,4.52,1.37
RUS,1213,11/11/2012,16:15,Spartak Moscow,Krasnodar,2.0,0.0,H,1.53,3.96,5.73
RUS,1213,17/11/2012,09:30,Volga N. Novgorod,Spartak Moscow,1.0,1.0,D,5.46,3.62,1.61
RUS,1213,17/11/2012,12:00,Dynamo Moscow,Zenit,3.0,0.0,H,3.77,3.25,1.97
RUS,1213,17/11/2012,14:30,Vladikavkaz,Rubin Kazan,0.0,2.0,A,4.44,3.47,1.77
RUS,1213,18/11/2012,09:30,CSKA Moscow,Amkar,3.0,0.0,H,1.26,5.24,10.87
RUS,1213,18/11/2012,12:00,M. Saransk,Kuban,0.0,3.0,A,4.83,3.64,1.67
RUS,1213,18/11/2012,14:30,FK Anzi Makhackala,FK Rostov,0.0,0.0,D,1.26,5.16,11.52
RUS,1213,19/11/2012,13:45,Krylya Sovetov,Lokomotiv Moscow,0.0,1.0,A,4.85,3.56,1.68
RUS,1213,19/11/2012,15:45,Krasnodar,Akhmat Grozny,3.0,0.0,H,2.58,3.16,2.66
RUS,1213,23/11/2012,15:00,FK Rostov,M. Saransk,2.0,0.0,H,1.51,3.93,6.09
RUS,1213,24/11/2012,10:00,Akhmat Grozny,Vladikavkaz,1.0,0.0,H,1.44,4.16,6.79
RUS,1213,24/11/2012,12:30,Lokomotiv Moscow,Krasnodar,3.0,2.0,H,1.65,3.59,5.18
RUS,1213,25/11/2012,09:30,Spartak Moscow,Dynamo Moscow,1.0,5.0,A,2.04,3.29,3.47
RUS,1213,25/11/2012,12:00,Kuban,Krylya Sovetov,4.0,1.0,H,1.45,4.09,6.84
RUS,1213,26/11/2012,11:30,Amkar,FK Anzi Makhackala,1.0,2.0,A,12.76,5.38,1.24
RUS,1213,26/11/2012,13:45,Rubin Kazan,Volga N. Novgorod,0.0,0.0,D,1.29,4.99,9.87
RUS,1213,26/11/2012,16:00,Zenit,CSKA Moscow,1.0,1.0,D,2.92,3.06,2.44
RUS,1213,30/11/2012,14:15,Krasnodar,Kuban,2.0,1.0,H,3.01,3.17,2.3
RUS,1213,30/11/2012,16:30,Spartak Moscow,Zenit,2.0,4.0,A,3.18,3.26,2.17
RUS,1213,01/12/2012,09:30,Dynamo Moscow,Rubin Kazan,3.0,0.0,H,2.51,3.02,2.83
RUS,1213,01/12/2012,12:00,Vladikavkaz,Lokomotiv Moscow,0.0,1.0,A,4.47,3.45,1.76
RUS,1213,01/12/2012,14:30,Volga N. Novgorod,Akhmat Grozny,1.0,1.0,D,3.2,3.15,2.22
RUS,1213,02/12/2012,09:30,FK Anzi Makhackala,CSKA Moscow,2.0,0.0,H,2.37,3.16,2.92
RUS,1213,02/12/2012,12:00,Krylya Sovetov,FK Rostov,0.0,2.0,A,2.7,3.09,2.57
RUS,1213,03/12/2012,14:00,M. Saransk,Amkar,1.0,1.0,D,3.88,3.44,1.88
RUS,1213,07/12/2012,14:30,FK Rostov,Krasnodar,2.0,3.0,A,2.52,3.09,2.77
RUS,1213,08/12/2012,08:00,Amkar,Krylya Sovetov,0.0,2.0,A,1.96,3.27,3.77
RUS,1213,08/12/2012,10:30,Kuban,Vladikavkaz,0.0,0.0,D,1.38,4.42,7.77
RUS,1213,08/12/2012,13:00,Lokomotiv Moscow,Volga N. Novgorod,0.0,1.0,A,1.37,4.45,7.99
RUS,1213,09/12/2012,09:30,Akhmat Grozny,Dynamo Moscow,1.0,2.0,A,3.03,3.11,2.33
RUS,1213,09/12/2012,12:00,CSKA Moscow,M. Saransk,2.0,1.0,H,1.12,7.5,17.51
RUS,1213,10/12/2012,13:45,Rubin Kazan,Spartak Moscow,0.0,1.0,A,1.96,3.29,3.75
RUS,1213,10/12/2012,16:00,Zenit,FK Anzi Makhackala,1.0,1.0,D,2.05,3.27,3.49
RUS,1213,08/03/2013,09:30,Volga N. Novgorod,Kuban,0.0,2.0,A,3.28,3.13,2.2
RUS,1213,08/03/2013,12:00,Krasnodar,Amkar,2.0,1.0,H,1.64,3.57,5.29
RUS,1213,09/03/2013,09:30,Dynamo Moscow,Lokomotiv Moscow,1.0,0.0,H,2.44,3.07,2.91
RUS,1213,09/03/2013,12:00,Krylya Sovetov,CSKA Moscow,0.0,2.0,A,7.73,4.35,1.39
RUS,1213,09/03/2013,14:30,Vladikavkaz,FK Rostov,0.0,0.0,D,1.57,3.85,5.57
RUS,1213,10/03/2013,09:30,Spartak Moscow,Akhmat Grozny,3.0,1.0,H,1.63,3.68,5.19
RUS,1213,10/03/2013,12:00,Rubin Kazan,Zenit,1.0,0.0,H,3.05,3.12,2.32
RUS,1213,10/03/2013,12:30,M. Saransk,FK Anzi Makhackala,2.0,0.0,H,10.91,5.25,1.26
RUS,1213,15/03/2013,15:00,FK Rostov,Volga N. Novgorod,1.0,2.0,A,1.89,3.2,4.22
RUS,1213,16/03/2013,09:30,Spartak Moscow,Lokomotiv Moscow,0.0,0.0,D,2.14,3.28,3.2
RUS,1213,16/03/2013,12:00,Amkar,Vladikavkaz,5.0,1.0,H,2.27,3.14,3.09
RUS,1213,16/03/2013,14:30,Kuban,Dynamo Moscow,1.0,1.0,D,2.41,3.09,2.93
RUS,1213,17/03/2013,09:30,CSKA Moscow,Krasnodar,1.0,0.0,H,1.34,4.75,8.11
RUS,1213,17/03/2013,11:45,FK Anzi Makhackala,Krylya Sovetov,1.0,1.0,D,1.31,4.85,8.97
RUS,1213,17/03/2013,14:00,Akhmat Grozny,Rubin Kazan,0.0,0.0,D,2.77,3.08,2.55
RUS,1213,17/03/2013,16:15,Zenit,M. Saransk,1.0,0.0,H,1.24,5.63,11.19
RUS,1213,30/03/2013,09:30,Rubin Kazan,Lokomotiv Moscow,2.0,0.0,H,2.26,3.04,3.26
RUS,1213,30/03/2013,12:00,Krylya Sovetov,M. Saransk,0.0,2.0,A,2.36,3.08,3.03
RUS,1213,30/03/2013,14:30,Dynamo Moscow,FK Rostov,1.0,0.0,H,1.54,3.82,6.03
RUS,1213,31/03/2013,10:30,Volga N. Novgorod,Amkar,1.0,1.0,D,2.36,3.1,3.0
RUS,1213,31/03/2013,12:45,Krasnodar,FK Anzi Makhackala,4.0,0.0,H,3.09,3.14,2.29
RUS,1213,31/03/2013,15:00,Akhmat Grozny,Zenit,0.0,3.0,A,3.87,3.27,1.94
RUS,1213,31/03/2013,17:15,Spartak Moscow,Kuban,2.0,2.0,D,1.8,3.42,4.34
RUS,1213,01/04/2013,16:00,Vladikavkaz,CSKA Moscow,0.0,4.0,A,6.76,3.95,1.48
RUS,1213,05/04/2013,14:00,Amkar,Dynamo Moscow,1.0,1.0,D,3.36,3.23,2.13
RUS,1213,06/04/2013,11:00,CSKA Moscow,Volga N. Novgorod,2.0,0.0,H,1.27,5.06,11.21
RUS,1213,06/04/2013,13:30,FK Rostov,Spartak Moscow,1.0,0.0,H,4.13,3.37,1.85
RUS,1213,06/04/2013,16:00,Lokomotiv Moscow,Akhmat Grozny,1.0,1.0,D,1.78,3.43,4.48
RUS,1213,07/04/2013,10:30,Zenit,Krylya Sovetov,1.0,0.0,H,1.26,5.15,11.31
RUS,1213,07/04/2013,13:00,FK Anzi Makhackala,Vladikavkaz,0.0,0.0,D,1.32,4.74,9.27
RUS,1213,07/04/2013,15:30,Kuban,Rubin Kazan,0.0,0.0,D,2.41,3.09,2.93
RUS,1213,08/04/2013,16:00,M. Saransk,Krasnodar,0.0,0.0,D,3.17,3.19,2.2
RUS,1213,12/04/2013,17:00,Dynamo Moscow,CSKA Moscow,0.0,0.0,D,3.49,3.15,2.13
RUS,1213,13/04/2013,10:30,Lokomotiv Moscow,Zenit,0.0,1.0,A,3.59,3.24,2.04
RUS,1213,13/04/2013,13:00,Akhmat Grozny,Kuban,2.0,2.0,D,2.67,3.06,2.65
RUS,1213,13/04/2013,15:30,Krasnodar,Krylya Sovetov,0.0,3.0,A,1.65,3.57,5.28
RUS,1213,14/04/2013,11:00,Volga N. Novgorod,FK Anzi Makhackala,0.0,3.0,A,4.29,3.34,1.84
RUS,1213,14/04/2013,13:30,Spartak Moscow,Amkar,2.0,0.0,H,1.36,4.52,8.38
RUS,1213,14/04/2013,16:00,Rubin Kazan,FK Rostov,1.0,1.0,D,1.51,3.72,6.91
RUS,1213,15/04/2013,15:00,Vladikavkaz,M. Saransk,3.0,1.0,H,2.69,2.99,2.69
RUS,1213,19/04/2013,14:00,Amkar,Rubin Kazan,1.0,1.0,D,3.8,3.25,1.98
RUS,1213,20/04/2013,10:30,M. Saransk,Volga N. Novgorod,1.0,3.0,A,2.15,3.12,3.42
RUS,1213,20/04/2013,13:00,Krylya Sovetov,Vladikavkaz,2.0,1.0,H,2.13,3.19,3.4
RUS,1213,20/04/2013,15:30,Kuban,Lokomotiv Moscow,0.0,0.0,D,2.27,3.16,3.13
RUS,1213,21/04/2013,10:30,CSKA Moscow,Spartak Moscow,2.0,2.0,D,1.95,3.33,3.76
RUS,1213,21/04/2013,13:00,Zenit,Krasnodar,1.0,0.0,H,1.39,4.32,7.8
RUS,1213,21/04/2013,15:30,FK Anzi Makhackala,Dynamo Moscow,3.0,3.0,D,1.93,3.31,3.89
RUS,1213,22/04/2013,16:00,FK Rostov,Akhmat Grozny,0.0,3.0,A,2.78,3.02,2.59
RUS,1213,26/04/2013,16:00,Volga N. Novgorod,Krylya Sovetov,1.0,1.0,D,2.43,3.02,2.97
RUS,1213,27/04/2013,10:30,Dynamo Moscow,M. Saransk,3.0,1.0,H,1.39,4.38,7.78
RUS,1213,27/04/2013,13:00,Akhmat Grozny,Amkar,2.0,1.0,H,1.86,3.33,4.18
RUS,1213,27/04/2013,15:30,Lokomotiv Moscow,FK Rostov,3.0,1.0,H,1.59,3.61,5.84
RUS,1213,28/04/2013,10:30,Spartak Moscow,FK Anzi Makhackala,2.0,0.0,H,2.33,3.22,2.95
RUS,1213,28/04/2013,13:00,Kuban,Zenit,2.0,2.0,D,3.65,3.25,2.02
RUS,1213,28/04/2013,15:30,Rubin Kazan,CSKA Moscow,2.0,0.0,H,3.04,3.11,2.34
RUS,1213,29/04/2013,15:30,Vladikavkaz,Krasnodar,2.0,3.0,A,3.06,3.11,2.34
RUS,1213,03/05/2013,15:00,M. Saransk,Spartak Moscow,2.0,1.0,H,7.8,4.27,1.4
RUS,1213,04/05/2013,10:30,CSKA Moscow,Akhmat Grozny,1.0,0.0,H,1.35,4.54,9.05
RUS,1213,04/05/2013,12:45,FK Rostov,Kuban,0.0,2.0,A,3.21,3.18,2.22
RUS,1213,04/05/2013,15:00,FK Anzi Makhackala,Rubin Kazan,2.0,1.0,H,2.13,3.15,3.45
RUS,1213,04/05/2013,17:15,Zenit,Vladikavkaz,4.0,0.0,H,1.17,6.57,15.25
RUS,1213,05/05/2013,10:30,Krylya Sovetov,Dynamo Moscow,1.0,2.0,A,3.64,3.22,2.03
RUS,1213,05/05/2013,13:00,Amkar,Lokomotiv Moscow,2.0,4.0,A,3.08,3.1,2.3
RUS,1213,05/05/2013,15:30,Krasnodar,Volga N. Novgorod,2.0,0.0,H,1.89,3.27,4.06
RUS,1213,10/05/2013,14:30,Rubin Kazan,M. Saransk,2.0,1.0,H,1.31,4.88,9.12
RUS,1213,10/05/2013,17:00,Spartak Moscow,Krylya Sovetov,1.0,1.0,D,1.41,4.45,7.26
RUS,1213,11/05/2013,10:30,Dynamo Moscow,Krasnodar,1.0,1.0,D,1.66,3.63,5.06
RUS,1213,11/05/2013,13:00,Volga N. Novgorod,Vladikavkaz,1.0,0.0,H,1.81,3.4,4.28
RUS,1213,11/05/2013,16:30,Kuban,Amkar,4.0,0.0,H,1.58,3.73,5.7
RUS,1213,12/05/2013,10:30,Lokomotiv Moscow,CSKA Moscow,1.0,4.0,A,3.78,3.31,1.95
RUS,1213,12/05/2013,13:00,Akhmat Grozny,FK Anzi Makhackala,1.0,0.0,H,3.05,3.2,2.28
RUS,1213,12/05/2013,15:30,FK Rostov,Zenit,1.0,1.0,D,7.21,4.24,1.42
RUS,1213,17/05/2013,14:00,Amkar,FK Rostov,3.0,2.0,H,2.35,3.09,3.06
RUS,1213,18/05/2013,10:30,CSKA Moscow,Kuban,0.0,0.0,D,1.53,3.86,6.16
RUS,1213,18/05/2013,14:00,M. Saransk,Akhmat Grozny,1.0,1.0,D,3.68,3.38,1.96
RUS,1213,18/05/2013,16:30,Krasnodar,Spartak Moscow,0.0,1.0,A,3.01,3.26,2.28
RUS,1213,19/05/2013,10:30,Vladikavkaz,Dynamo Moscow,1.0,0.0,H,6.44,3.94,1.48
RUS,1213,19/05/2013,13:00,Krylya Sovetov,Rubin Kazan,3.0,1.0,H,4.2,3.37,1.84
RUS,1213,19/05/2013,15:30,Zenit,Volga N. Novgorod,3.0,1.0,H,1.27,5.19,10.55
RUS,1213,20/05/2013,16:00,FK Anzi Makhackala,Lokomotiv Moscow,2.0,1.0,H,1.63,3.67,5.26
RUS,1213,26/05/2013,10:30,Akhmat Grozny,Krylya Sovetov,4.0,1.0,H,2.43,3.24,2.77
RUS,1213,26/05/2013,10:30,Amkar,Zenit,0.0,0.0,D,2.93,3.32,2.28
RUS,1213,26/05/2013,10:30,Dynamo Moscow,Volga N. Novgorod,0.0,0.0,D,1.55,3.71,6.02
RUS,1213,26/05/2013,10:30,FK Rostov,CSKA Moscow,3.0,0.0,H,2.37,3.32,2.77
RUS,1213,26/05/2013,10:30,Kuban,FK Anzi Makhackala,1.0,0.0,H,1.64,3.69,4.99
RUS,1213,26/05/2013,10:30,Lokomotiv Moscow,M. Saransk,2.0,1.0,H,1.49,4.08,6.15
RUS,1213,26/05/2013,10:30,Rubin Kazan,Krasnodar,2.0,0.0,H,1.55,3.75,6.02
RUS,1213,26/05/2013,10:30,Spartak Moscow,Vladikavkaz,2.0,0.0,H,1.2,6.23,11.64
RUS,1213,30/05/2013,15:30,Krylya Sovetov,Spartak Nalchik,2.0,0.0,H,1.5,3.81,6.56
RUS,1213,30/05/2013,17:30,FK Rostov,SKA Khabarovsk,2.0,0.0,H,1.38,4.36,8.13
RUS,1213,03/06/2013,09:00,SKA Khabarovsk,FK Rostov,0.0,1.0,A,3.07,3.11,2.3
