Div,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA
USA,2012,10/03/2012,23:00,Colorado Rapids,Columbus Crew,2.0,0.0,H,2.01,3.19,3.65
USA,2012,10/03/2012,23:00,Vancouver Whitecaps,CF Montreal,2.0,0.0,H,1.97,3.27,3.7
USA,2012,11/03/2012,00:30,DC United,Sporting Kansas City,0.0,1.0,A,2.46,3.11,2.81
USA,2012,11/03/2012,03:30,Los Angeles Galaxy,Real Salt Lake,1.0,3.0,A,1.81,3.33,4.31
USA,2012,11/03/2012,03:30,San Jose Earthquakes,New England Revolution,1.0,0.0,H,1.82,3.36,4.23
USA,2012,11/03/2012,19:00,FC Dallas,New York Red Bulls,2.0,1.0,H,2.2,3.18,3.17
USA,2012,11/03/2012,23:00,Chivas USA,Houston Dynamo,0.0,1.0,A,2.46,3.08,2.85
USA,2012,13/03/2012,01:30,Portland Timbers,Philadelphia Union,3.0,1.0,H,2.12,3.16,3.4
USA,2012,17/03/2012,18:00,CF Montreal,Chicago Fire,1.0,1.0,D,2.63,3.07,2.63
USA,2012,17/03/2012,21:00,San Jose Earthquakes,Houston Dynamo,0.0,1.0,A,2.39,3.19,2.82
USA,2012,18/03/2012,00:30,FC Dallas,Portland Timbers,1.0,1.0,D,2.06,3.17,3.64
USA,2012,18/03/2012,00:30,Sporting Kansas City,New England Revolution,3.0,0.0,H,1.51,3.74,6.68
USA,2012,18/03/2012,02:00,Real Salt Lake,New York Red Bulls,2.0,0.0,H,1.93,3.28,3.84
USA,2012,18/03/2012,02:00,Seattle Sounders,Toronto FC,3.0,1.0,H,1.58,3.59,5.9
USA,2012,18/03/2012,02:30,Chivas USA,Vancouver Whitecaps,0.0,1.0,A,2.22,3.17,3.17
USA,2012,18/03/2012,20:00,Philadelphia Union,Colorado Rapids,1.0,2.0,A,2.23,3.12,3.22
USA,2012,18/03/2012,23:00,Los Angeles Galaxy,DC United,3.0,1.0,H,1.56,3.69,5.95
USA,2012,24/03/2012,02:00,Seattle Sounders,Houston Dynamo,2.0,0.0,H,1.87,3.34,4.05
USA,2012,24/03/2012,17:00,Toronto FC,San Jose Earthquakes,0.0,3.0,A,2.35,3.08,3.02
USA,2012,24/03/2012,20:00,Columbus Crew,CF Montreal,2.0,0.0,H,1.65,3.48,5.28
USA,2012,24/03/2012,20:00,New England Revolution,Portland Timbers,1.0,0.0,H,2.84,3.13,2.44
USA,2012,25/03/2012,00:30,Chicago Fire,Philadelphia Union,1.0,0.0,H,1.88,3.36,3.98
USA,2012,25/03/2012,02:00,Real Salt Lake,Chivas USA,0.0,1.0,A,1.48,3.91,6.91
USA,2012,25/03/2012,04:00,Vancouver Whitecaps,DC United,0.0,0.0,D,2.15,3.22,3.28
USA,2012,25/03/2012,21:00,New York Red Bulls,Colorado Rapids,4.0,1.0,H,1.8,3.45,4.28
USA,2012,26/03/2012,00:00,Sporting Kansas City,FC Dallas,2.0,1.0,H,1.89,3.28,4.06
USA,2012,31/03/2012,00:30,DC United,FC Dallas,4.0,1.0,H,2.36,3.19,2.9
USA,2012,31/03/2012,19:00,Toronto FC,Columbus Crew,0.0,1.0,A,2.63,3.14,2.6
USA,2012,31/03/2012,21:00,New York Red Bulls,CF Montreal,5.0,2.0,H,1.48,3.87,6.95
USA,2012,31/03/2012,21:00,Philadelphia Union,Vancouver Whitecaps,0.0,0.0,D,2.01,3.24,3.62
USA,2012,01/04/2012,03:00,Portland Timbers,Real Salt Lake,2.0,3.0,A,2.54,3.07,2.76
USA,2012,01/04/2012,03:00,Seattle Sounders,San Jose Earthquakes,0.0,1.0,A,1.82,3.39,4.3
USA,2012,01/04/2012,04:00,Los Angeles Galaxy,New England Revolution,1.0,3.0,A,1.42,4.16,7.45
USA,2012,02/04/2012,00:00,Colorado Rapids,Chicago Fire,2.0,0.0,H,2.0,3.25,3.67
USA,2012,02/04/2012,02:00,Chivas USA,Sporting Kansas City,0.0,1.0,A,2.87,3.19,2.37
USA,2012,05/04/2012,02:00,Real Salt Lake,CF Montreal,1.0,0.0,H,1.38,4.45,7.69
USA,2012,06/04/2012,01:30,FC Dallas,New England Revolution,1.0,0.0,H,1.87,3.33,4.08
USA,2012,07/04/2012,17:00,CF Montreal,Toronto FC,2.0,1.0,H,2.17,3.21,3.24
USA,2012,07/04/2012,20:00,Columbus Crew,New York Red Bulls,1.0,4.0,A,2.48,3.14,2.78
USA,2012,07/04/2012,21:00,Sporting Kansas City,Los Angeles Galaxy,1.0,0.0,H,1.98,3.31,3.62
USA,2012,08/04/2012,00:00,San Jose Earthquakes,Vancouver Whitecaps,3.0,1.0,H,1.86,3.31,4.16
USA,2012,08/04/2012,00:30,DC United,Seattle Sounders,0.0,0.0,D,2.44,3.18,2.81
USA,2012,08/04/2012,02:00,Real Salt Lake,Colorado Rapids,2.0,0.0,H,1.78,3.38,4.48
USA,2012,08/04/2012,03:30,Portland Timbers,Chivas USA,1.0,2.0,A,1.82,3.33,4.34
USA,2012,14/04/2012,20:30,Philadelphia Union,Columbus Crew,1.0,0.0,H,2.17,3.2,3.26
USA,2012,14/04/2012,21:00,New England Revolution,DC United,1.0,2.0,A,2.44,3.16,2.82
USA,2012,14/04/2012,21:00,Seattle Sounders,Colorado Rapids,1.0,0.0,H,1.83,3.3,4.28
USA,2012,14/04/2012,21:30,Toronto FC,Chivas USA,0.0,1.0,A,2.36,3.16,2.92
USA,2012,15/04/2012,00:00,New York Red Bulls,San Jose Earthquakes,2.0,2.0,D,1.78,3.46,4.33
USA,2012,15/04/2012,01:30,FC Dallas,CF Montreal,2.0,1.0,H,1.62,3.62,5.32
USA,2012,15/04/2012,01:30,Sporting Kansas City,Real Salt Lake,1.0,0.0,H,1.98,3.23,3.7
USA,2012,15/04/2012,03:30,Los Angeles Galaxy,Portland Timbers,3.0,1.0,H,1.62,3.61,5.33
USA,2012,16/04/2012,00:00,Chicago Fire,Houston Dynamo,1.0,1.0,D,2.23,3.12,3.17
USA,2012,19/04/2012,00:30,DC United,CF Montreal,1.0,1.0,D,1.58,3.75,5.62
USA,2012,19/04/2012,03:00,Vancouver Whitecaps,Sporting Kansas City,1.0,3.0,A,3.25,3.19,2.18
USA,2012,21/04/2012,20:30,Toronto FC,Chicago Fire,2.0,3.0,A,2.56,3.06,2.77
USA,2012,22/04/2012,00:30,Columbus Crew,Houston Dynamo,2.0,2.0,D,2.55,3.11,2.72
USA,2012,22/04/2012,02:00,Colorado Rapids,Los Angeles Galaxy,1.0,2.0,A,2.5,3.18,2.72
USA,2012,22/04/2012,03:00,Vancouver Whitecaps,FC Dallas,1.0,0.0,H,2.4,3.15,2.88
USA,2012,22/04/2012,03:30,Chivas USA,Philadelphia Union,0.0,1.0,A,1.97,3.32,3.71
USA,2012,22/04/2012,03:30,Portland Timbers,Sporting Kansas City,1.0,0.0,H,2.79,3.21,2.42
USA,2012,22/04/2012,03:30,San Jose Earthquakes,Real Salt Lake,3.0,1.0,H,2.41,3.13,2.88
USA,2012,22/04/2012,23:00,DC United,New York Red Bulls,4.0,1.0,H,2.56,3.28,2.59
USA,2012,26/04/2012,01:30,FC Dallas,Real Salt Lake,1.0,1.0,D,2.38,3.14,2.92
USA,2012,28/04/2012,19:00,CF Montreal,Portland Timbers,2.0,0.0,H,2.31,3.13,3.06
USA,2012,28/04/2012,20:30,New York Red Bulls,New England Revolution,1.0,0.0,H,1.85,3.4,4.09
USA,2012,29/04/2012,00:00,Philadelphia Union,San Jose Earthquakes,1.0,2.0,A,2.65,3.1,2.62
USA,2012,29/04/2012,00:30,Columbus Crew,Vancouver Whitecaps,0.0,1.0,A,2.1,3.2,3.43
USA,2012,29/04/2012,00:30,DC United,Houston Dynamo,3.0,2.0,H,2.24,3.2,3.11
USA,2012,29/04/2012,01:30,Chicago Fire,Seattle Sounders,1.0,2.0,A,2.48,3.13,2.78
USA,2012,29/04/2012,02:00,Colorado Rapids,Chivas USA,4.0,0.0,H,1.92,3.28,3.89
USA,2012,29/04/2012,02:00,Real Salt Lake,Toronto FC,3.0,2.0,H,1.41,4.21,7.65
USA,2012,29/04/2012,03:30,Los Angeles Galaxy,FC Dallas,1.0,1.0,D,1.62,3.63,5.32
USA,2012,03/05/2012,01:00,New England Revolution,Colorado Rapids,2.0,1.0,H,2.24,3.27,3.03
USA,2012,03/05/2012,03:00,Seattle Sounders,Los Angeles Galaxy,2.0,0.0,H,1.88,3.42,3.98
USA,2012,03/05/2012,03:30,San Jose Earthquakes,DC United,5.0,3.0,H,1.82,3.45,4.15
USA,2012,05/05/2012,04:00,Chivas USA,Chicago Fire,1.0,2.0,A,2.42,3.17,2.82
USA,2012,05/05/2012,21:00,Toronto FC,DC United,0.0,2.0,A,2.63,3.2,2.58
USA,2012,05/05/2012,21:30,Seattle Sounders,Philadelphia Union,1.0,0.0,H,1.56,3.73,5.87
USA,2012,06/05/2012,00:00,Vancouver Whitecaps,San Jose Earthquakes,2.0,1.0,H,2.67,3.17,2.53
USA,2012,06/05/2012,01:00,Los Angeles Galaxy,New York Red Bulls,0.0,1.0,A,1.69,3.58,4.72
USA,2012,06/05/2012,01:30,Sporting Kansas City,CF Montreal,0.0,2.0,A,1.38,4.24,8.48
USA,2012,06/05/2012,02:00,Real Salt Lake,New England Revolution,2.0,1.0,H,1.51,3.93,6.09
USA,2012,06/05/2012,03:30,Portland Timbers,Columbus Crew,0.0,0.0,D,2.0,3.27,3.59
USA,2012,07/05/2012,00:00,FC Dallas,Colorado Rapids,0.0,2.0,A,2.05,3.23,3.52
USA,2012,10/05/2012,00:00,New York Red Bulls,Houston Dynamo,1.0,0.0,H,2.15,3.24,3.27
USA,2012,10/05/2012,01:30,Chicago Fire,Real Salt Lake,0.0,0.0,D,2.14,3.34,3.2
USA,2012,10/05/2012,01:30,FC Dallas,Seattle Sounders,0.0,2.0,A,2.88,3.15,2.41
USA,2012,12/05/2012,21:00,CF Montreal,Los Angeles Galaxy,1.0,1.0,D,2.92,3.26,2.32
USA,2012,12/05/2012,21:30,Houston Dynamo,DC United,1.0,0.0,H,1.86,3.44,3.95
USA,2012,13/05/2012,00:30,Columbus Crew,FC Dallas,2.0,1.0,H,2.2,3.23,3.18
USA,2012,13/05/2012,00:30,New England Revolution,Vancouver Whitecaps,4.0,1.0,H,2.18,3.22,3.22
USA,2012,13/05/2012,01:30,Chicago Fire,Sporting Kansas City,2.0,1.0,H,2.72,3.15,2.53
USA,2012,13/05/2012,03:00,Seattle Sounders,Real Salt Lake,0.0,1.0,A,1.91,3.34,3.88
USA,2012,13/05/2012,17:30,Philadelphia Union,New York Red Bulls,2.0,3.0,A,2.52,3.12,2.74
USA,2012,14/05/2012,00:00,San Jose Earthquakes,Chivas USA,1.0,1.0,D,1.62,3.68,5.27
USA,2012,16/05/2012,01:30,Houston Dynamo,Portland Timbers,0.0,0.0,D,1.61,3.59,5.45
USA,2012,17/05/2012,00:30,DC United,Colorado Rapids,2.0,0.0,H,2.04,3.27,3.47
USA,2012,19/05/2012,22:00,Vancouver Whitecaps,Seattle Sounders,2.0,2.0,D,2.96,3.16,2.35
USA,2012,20/05/2012,00:30,DC United,Toronto FC,3.0,1.0,H,1.58,3.84,5.39
USA,2012,20/05/2012,00:30,CF Montreal,New York Red Bulls,1.0,2.0,A,2.5,3.18,2.74
USA,2012,20/05/2012,00:30,New England Revolution,Houston Dynamo,2.0,2.0,D,2.42,3.18,2.83
USA,2012,20/05/2012,01:30,FC Dallas,Philadelphia Union,1.0,1.0,D,1.93,3.3,3.86
USA,2012,20/05/2012,02:00,Colorado Rapids,Sporting Kansas City,2.0,2.0,D,2.77,3.15,2.49
USA,2012,20/05/2012,03:30,Chivas USA,Los Angeles Galaxy,1.0,0.0,H,3.71,3.25,1.97
USA,2012,20/05/2012,03:30,San Jose Earthquakes,Columbus Crew,1.0,1.0,D,1.59,3.72,5.53
USA,2012,21/05/2012,00:00,Portland Timbers,Chicago Fire,2.0,1.0,H,2.21,3.2,3.15
USA,2012,24/05/2012,00:00,New York Red Bulls,Chivas USA,1.0,1.0,D,1.57,3.64,5.86
USA,2012,24/05/2012,01:30,Chicago Fire,FC Dallas,2.0,1.0,H,1.95,3.23,3.85
USA,2012,24/05/2012,03:00,Seattle Sounders,Columbus Crew,0.0,2.0,A,1.53,3.66,6.51
USA,2012,24/05/2012,03:30,Los Angeles Galaxy,San Jose Earthquakes,2.0,3.0,A,2.29,3.14,3.11
USA,2012,26/05/2012,19:30,Houston Dynamo,Los Angeles Galaxy,2.0,1.0,H,2.11,3.19,3.41
USA,2012,26/05/2012,21:30,Toronto FC,Philadelphia Union,1.0,0.0,H,1.98,3.28,3.68
USA,2012,27/05/2012,00:00,Columbus Crew,Chicago Fire,2.0,1.0,H,2.33,3.16,2.97
USA,2012,27/05/2012,00:30,DC United,New England Revolution,3.0,2.0,H,1.8,3.42,4.29
USA,2012,27/05/2012,02:00,Colorado Rapids,CF Montreal,3.0,2.0,H,1.74,3.43,4.62
USA,2012,27/05/2012,02:00,Real Salt Lake,FC Dallas,3.0,2.0,H,1.62,3.48,5.59
USA,2012,27/05/2012,03:00,Portland Timbers,Vancouver Whitecaps,1.0,1.0,D,2.06,3.21,3.51
USA,2012,27/05/2012,03:30,Chivas USA,Seattle Sounders,1.0,1.0,D,2.96,3.15,2.34
USA,2012,27/05/2012,21:30,Sporting Kansas City,San Jose Earthquakes,2.0,1.0,H,1.75,3.44,4.56
USA,2012,03/06/2012,00:30,New England Revolution,Chicago Fire,2.0,0.0,H,2.13,3.25,3.27
USA,2012,11/06/2012,00:00,Vancouver Whitecaps,Houston Dynamo,3.0,1.0,H,2.36,3.17,2.92
USA,2012,17/06/2012,00:00,Philadelphia Union,DC United,0.0,1.0,A,2.59,3.19,2.6
USA,2012,17/06/2012,00:00,Vancouver Whitecaps,Colorado Rapids,1.0,0.0,H,1.97,3.29,3.65
USA,2012,17/06/2012,00:30,Houston Dynamo,FC Dallas,2.0,1.0,H,1.72,3.45,4.74
USA,2012,17/06/2012,00:30,CF Montreal,Seattle Sounders,4.0,1.0,H,2.79,3.16,2.43
USA,2012,17/06/2012,00:30,New England Revolution,Columbus Crew,0.0,0.0,D,2.1,3.27,3.32
USA,2012,17/06/2012,01:30,Sporting Kansas City,Toronto FC,2.0,0.0,H,1.46,4.02,6.76
USA,2012,17/06/2012,03:30,Chivas USA,Real Salt Lake,0.0,3.0,A,2.92,3.15,2.36
USA,2012,17/06/2012,22:00,Chicago Fire,New York Red Bulls,3.0,1.0,H,2.3,3.23,2.97
USA,2012,18/06/2012,00:00,Los Angeles Galaxy,Portland Timbers,1.0,0.0,H,1.68,3.53,4.81
USA,2012,21/06/2012,02:00,Houston Dynamo,Toronto FC,3.0,3.0,D,1.52,3.94,5.97
USA,2012,21/06/2012,02:00,Real Salt Lake,Los Angeles Galaxy,2.0,3.0,A,1.8,3.46,4.23
USA,2012,21/06/2012,02:30,Colorado Rapids,San Jose Earthquakes,1.0,2.0,A,2.24,3.24,3.06
USA,2012,21/06/2012,03:00,Seattle Sounders,Sporting Kansas City,1.0,1.0,D,2.14,3.23,3.28
USA,2012,21/06/2012,03:30,Chivas USA,CF Montreal,2.0,1.0,H,2.15,3.17,3.32
USA,2012,21/06/2012,04:00,Vancouver Whitecaps,New York Red Bulls,1.0,1.0,D,2.18,3.24,3.18
USA,2012,23/06/2012,22:30,Toronto FC,New England Revolution,2.0,2.0,D,2.2,3.26,3.13
USA,2012,24/06/2012,00:00,Philadelphia Union,Sporting Kansas City,4.0,0.0,H,3.03,3.21,2.26
USA,2012,24/06/2012,00:30,CF Montreal,Houston Dynamo,4.0,2.0,H,2.33,3.23,2.92
USA,2012,24/06/2012,01:30,Chicago Fire,Columbus Crew,2.0,1.0,H,1.89,3.3,4.04
USA,2012,24/06/2012,02:00,FC Dallas,Chivas USA,0.0,0.0,D,1.85,3.36,4.17
USA,2012,24/06/2012,02:00,Real Salt Lake,San Jose Earthquakes,1.0,2.0,A,1.92,3.32,3.88
USA,2012,24/06/2012,03:30,Los Angeles Galaxy,Vancouver Whitecaps,3.0,0.0,H,1.65,3.55,5.18
USA,2012,24/06/2012,22:00,Portland Timbers,Seattle Sounders,2.0,1.0,H,2.64,3.14,2.61
USA,2012,25/06/2012,00:00,New York Red Bulls,DC United,3.0,2.0,H,1.97,3.35,3.62
USA,2012,28/06/2012,00:30,CF Montreal,Toronto FC,0.0,3.0,A,1.79,3.48,4.26
USA,2012,30/06/2012,01:00,Sporting Kansas City,Chicago Fire,0.0,1.0,A,1.76,3.46,4.44
USA,2012,01/07/2012,00:00,Toronto FC,New York Red Bulls,1.0,1.0,D,2.8,3.24,2.38
USA,2012,01/07/2012,00:30,DC United,CF Montreal,3.0,0.0,H,1.58,3.86,5.24
USA,2012,01/07/2012,00:30,New England Revolution,Seattle Sounders,2.0,2.0,D,3.16,3.15,3.13
USA,2012,01/07/2012,01:30,Houston Dynamo,Philadelphia Union,2.0,1.0,H,1.76,3.4,4.53
USA,2012,01/07/2012,02:00,Colorado Rapids,Portland Timbers,3.0,0.0,H,1.72,3.43,4.74
USA,2012,01/07/2012,02:00,Columbus Crew,Real Salt Lake,2.0,0.0,H,2.4,3.17,2.91
USA,2012,01/07/2012,03:00,San Jose Earthquakes,Los Angeles Galaxy,4.0,3.0,H,2.27,3.27,2.98
USA,2012,04/07/2012,01:30,Houston Dynamo,Chicago Fire,0.0,0.0,D,2.08,3.3,3.37
USA,2012,04/07/2012,03:30,Portland Timbers,San Jose Earthquakes,2.0,1.0,H,2.86,3.25,2.35
USA,2012,05/07/2012,00:00,CF Montreal,Sporting Kansas City,1.0,3.0,A,2.84,3.24,2.38
USA,2012,05/07/2012,02:00,FC Dallas,Toronto FC,1.0,1.0,D,1.86,3.37,4.1
USA,2012,05/07/2012,02:30,Colorado Rapids,Vancouver Whitecaps,0.0,1.0,A,1.76,3.48,4.49
USA,2012,05/07/2012,03:00,Real Salt Lake,Seattle Sounders,0.0,0.0,D,1.94,3.37,3.72
USA,2012,05/07/2012,03:30,Los Angeles Galaxy,Philadelphia Union,1.0,2.0,A,1.57,3.7,5.75
USA,2012,08/07/2012,01:00,Sporting Kansas City,Houston Dynamo,0.0,0.0,D,1.7,3.51,4.73
USA,2012,08/07/2012,02:00,FC Dallas,San Jose Earthquakes,0.0,0.0,D,2.6,3.13,2.62
USA,2012,08/07/2012,02:00,Real Salt Lake,Portland Timbers,3.0,0.0,H,1.53,3.73,6.29
USA,2012,08/07/2012,03:30,Chivas USA,Vancouver Whitecaps,0.0,0.0,D,2.35,3.12,3.0
USA,2012,08/07/2012,04:00,Seattle Sounders,Colorado Rapids,2.0,1.0,H,1.75,3.42,4.61
USA,2012,08/07/2012,20:00,Chicago Fire,Los Angeles Galaxy,0.0,2.0,A,2.22,3.23,3.13
USA,2012,08/07/2012,21:00,Philadelphia Union,Toronto FC,3.0,0.0,H,1.96,3.32,3.71
USA,2012,09/07/2012,00:00,New England Revolution,New York Red Bulls,2.0,0.0,H,2.28,3.2,3.02
USA,2012,09/07/2012,00:30,CF Montreal,Columbus Crew,2.0,1.0,H,2.34,3.15,2.97
USA,2012,12/07/2012,00:00,Toronto FC,Vancouver Whitecaps,3.0,2.0,H,2.13,3.22,3.35
USA,2012,15/07/2012,00:00,Philadelphia Union,CF Montreal,2.0,1.0,H,1.89,3.39,3.85
USA,2012,15/07/2012,00:30,Columbus Crew,Sporting Kansas City,0.0,2.0,A,2.4,3.15,2.9
USA,2012,15/07/2012,00:30,New England Revolution,Toronto FC,0.0,1.0,A,1.74,3.53,4.53
USA,2012,15/07/2012,01:30,Chicago Fire,Vancouver Whitecaps,1.0,0.0,H,1.74,3.45,4.6
USA,2012,15/07/2012,02:00,Colorado Rapids,FC Dallas,1.0,2.0,A,1.89,3.34,3.91
USA,2012,15/07/2012,03:30,San Jose Earthquakes,Real Salt Lake,5.0,0.0,H,2.14,3.24,3.28
USA,2012,15/07/2012,04:00,Portland Timbers,Los Angeles Galaxy,3.0,5.0,A,2.81,3.22,2.4
USA,2012,15/07/2012,21:00,New York Red Bulls,Seattle Sounders,2.0,2.0,D,2.03,3.29,3.53
USA,2012,16/07/2012,02:00,Houston Dynamo,DC United,4.0,0.0,H,2.12,3.28,3.25
USA,2012,18/07/2012,18:00,New York Red Bulls,Chicago Fire,1.0,0.0,H,1.85,3.4,4.07
USA,2012,18/07/2012,21:00,Chivas USA,Portland Timbers,1.0,0.0,H,2.26,3.17,3.11
USA,2012,19/07/2012,00:00,Toronto FC,Colorado Rapids,2.0,1.0,H,2.45,3.2,2.77
USA,2012,19/07/2012,01:00,CF Montreal,New England Revolution,2.0,1.0,H,2.03,3.34,3.44
USA,2012,19/07/2012,01:30,Houston Dynamo,Sporting Kansas City,2.0,1.0,H,2.36,3.14,2.94
USA,2012,19/07/2012,03:00,Vancouver Whitecaps,Los Angeles Galaxy,2.0,2.0,D,2.98,3.22,2.3
USA,2012,19/07/2012,04:00,San Jose Earthquakes,FC Dallas,2.0,1.0,H,1.62,3.61,5.32
USA,2012,21/07/2012,19:40,New York Red Bulls,Philadelphia Union,2.0,0.0,H,1.81,3.38,4.23
USA,2012,22/07/2012,00:30,Columbus Crew,DC United,1.0,0.0,H,2.25,3.25,3.04
USA,2012,22/07/2012,01:30,Houston Dynamo,CF Montreal,3.0,0.0,H,1.67,3.57,4.87
USA,2012,22/07/2012,01:30,Sporting Kansas City,New England Revolution,0.0,0.0,D,1.58,3.65,5.65
USA,2012,22/07/2012,02:00,FC Dallas,Portland Timbers,5.0,0.0,H,1.87,3.3,4.14
USA,2012,22/07/2012,03:00,Los Angeles Galaxy,Chivas USA,3.0,1.0,H,1.54,3.84,5.85
USA,2012,22/07/2012,03:00,Real Salt Lake,Colorado Rapids,2.0,0.0,H,1.63,3.66,5.12
USA,2012,23/07/2012,00:00,Vancouver Whitecaps,San Jose Earthquakes,2.0,1.0,H,2.6,3.19,2.61
USA,2012,28/07/2012,02:00,Real Salt Lake,Vancouver Whitecaps,2.0,1.0,H,1.61,3.69,5.3
USA,2012,28/07/2012,21:30,Toronto FC,Houston Dynamo,0.0,2.0,A,2.43,3.16,2.82
USA,2012,29/07/2012,00:30,CF Montreal,New York Red Bulls,3.0,1.0,H,2.43,3.24,2.76
USA,2012,29/07/2012,01:00,FC Dallas,Los Angeles Galaxy,0.0,1.0,A,2.18,3.26,3.2
USA,2012,29/07/2012,01:30,Sporting Kansas City,Columbus Crew,1.0,2.0,A,1.62,3.57,5.39
USA,2012,29/07/2012,02:00,Colorado Rapids,Seattle Sounders,1.0,2.0,A,2.39,3.19,2.85
USA,2012,29/07/2012,03:30,San Jose Earthquakes,Chicago Fire,1.0,1.0,D,1.66,3.58,5.04
USA,2012,29/07/2012,04:00,Portland Timbers,Chivas USA,0.0,1.0,A,2.08,3.26,3.39
USA,2012,30/07/2012,00:00,Philadelphia Union,New England Revolution,2.0,1.0,H,2.04,3.24,3.5
USA,2012,04/08/2012,01:00,Houston Dynamo,New York Red Bulls,2.0,0.0,H,2.06,3.29,3.41
USA,2012,05/08/2012,00:30,DC United,Columbus Crew,1.0,0.0,H,2.04,3.23,3.6
USA,2012,05/08/2012,00:30,CF Montreal,Philadelphia Union,2.0,0.0,H,1.9,3.4,3.83
USA,2012,05/08/2012,00:30,New England Revolution,Sporting Kansas City,0.0,1.0,A,2.55,3.16,2.67
USA,2012,05/08/2012,01:30,Chicago Fire,Toronto FC,2.0,1.0,H,1.72,3.46,4.79
USA,2012,05/08/2012,02:00,Colorado Rapids,Real Salt Lake,1.0,0.0,H,2.48,3.14,2.78
USA,2012,06/08/2012,00:00,Portland Timbers,FC Dallas,1.0,1.0,D,2.49,3.17,2.75
USA,2012,06/08/2012,02:00,Seattle Sounders,Los Angeles Galaxy,4.0,0.0,H,2.17,3.25,3.23
USA,2012,11/08/2012,01:20,New York Red Bulls,Houston Dynamo,2.0,0.0,H,2.12,3.24,3.33
USA,2012,12/08/2012,00:00,Vancouver Whitecaps,Real Salt Lake,2.0,1.0,H,2.51,3.13,2.72
USA,2012,12/08/2012,01:30,Sporting Kansas City,DC United,2.0,1.0,H,1.71,3.59,4.56
USA,2012,12/08/2012,02:00,FC Dallas,Colorado Rapids,3.0,2.0,H,2.01,3.26,3.61
USA,2012,12/08/2012,03:30,San Jose Earthquakes,Seattle Sounders,2.0,1.0,H,2.01,3.26,3.59
USA,2012,13/08/2012,00:00,New England Revolution,CF Montreal,0.0,1.0,A,2.03,3.27,3.49
USA,2012,13/08/2012,00:00,Philadelphia Union,Chicago Fire,1.0,3.0,A,2.36,3.17,2.89
USA,2012,13/08/2012,04:00,Chivas USA,Los Angeles Galaxy,0.0,4.0,A,3.72,3.36,1.93
USA,2012,16/08/2012,00:00,Columbus Crew,Los Angeles Galaxy,1.0,1.0,D,2.51,3.17,2.71
USA,2012,16/08/2012,00:30,Toronto FC,Portland Timbers,2.0,2.0,D,1.97,3.27,3.68
USA,2012,16/08/2012,03:00,Vancouver Whitecaps,FC Dallas,0.0,2.0,A,2.17,3.17,3.25
USA,2012,18/08/2012,21:00,Seattle Sounders,Vancouver Whitecaps,2.0,0.0,H,1.56,3.66,6.05
USA,2012,18/08/2012,21:30,Toronto FC,Sporting Kansas City,0.0,1.0,A,3.16,3.18,2.21
USA,2012,19/08/2012,00:30,CF Montreal,San Jose Earthquakes,3.0,1.0,H,2.52,3.22,2.67
USA,2012,19/08/2012,01:30,Chicago Fire,New England Revolution,2.0,1.0,H,1.76,3.42,4.54
USA,2012,19/08/2012,02:00,Colorado Rapids,Chivas USA,1.0,1.0,D,1.68,3.5,5.07
USA,2012,19/08/2012,02:00,Real Salt Lake,FC Dallas,1.0,2.0,A,1.83,3.38,4.19
USA,2012,19/08/2012,22:20,DC United,Philadelphia Union,1.0,1.0,D,1.84,3.35,4.18
USA,2012,20/08/2012,00:00,New York Red Bulls,Portland Timbers,3.0,2.0,H,1.49,3.96,6.44
USA,2012,20/08/2012,02:00,Houston Dynamo,Columbus Crew,2.0,2.0,D,1.78,3.39,4.43
USA,2012,23/08/2012,00:30,Columbus Crew,Toronto FC,2.0,1.0,H,1.7,3.5,4.84
USA,2012,23/08/2012,00:30,DC United,Chicago Fire,4.0,2.0,H,2.23,3.22,3.09
USA,2012,25/08/2012,00:30,Philadelphia Union,Real Salt Lake,0.0,0.0,D,2.49,3.19,2.72
USA,2012,25/08/2012,21:00,CF Montreal,DC United,3.0,0.0,H,2.07,3.32,3.38
USA,2012,26/08/2012,00:30,Columbus Crew,New England Revolution,4.0,3.0,H,1.86,3.3,4.16
USA,2012,26/08/2012,01:30,Houston Dynamo,Toronto FC,1.0,1.0,D,1.43,4.21,7.08
USA,2012,26/08/2012,03:30,Chivas USA,Seattle Sounders,2.0,6.0,A,3.57,3.27,2.04
USA,2012,26/08/2012,03:30,Portland Timbers,Vancouver Whitecaps,2.0,1.0,H,2.27,3.22,3.0
USA,2012,26/08/2012,03:30,San Jose Earthquakes,Colorado Rapids,4.0,1.0,H,1.64,3.65,5.02
USA,2012,27/08/2012,00:00,Los Angeles Galaxy,FC Dallas,2.0,0.0,H,1.75,3.54,4.37
USA,2012,27/08/2012,02:00,Sporting Kansas City,New York Red Bulls,1.0,1.0,D,1.79,3.58,4.12
USA,2012,30/08/2012,01:00,DC United,New York Red Bulls,2.0,2.0,D,2.33,3.29,2.88
USA,2012,30/08/2012,01:00,New England Revolution,Chivas USA,3.0,3.0,D,1.7,3.6,4.73
USA,2012,30/08/2012,01:00,Philadelphia Union,Columbus Crew,1.0,2.0,A,2.31,3.23,2.95
USA,2012,01/09/2012,03:30,Portland Timbers,Colorado Rapids,1.0,0.0,H,2.21,3.24,3.11
