Div,Season,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,AvgH,AvgD,AvgA
CHN,2014,07/03/2014,11:00,Shandong Luneng,Zhejiang Yiteng,1.0,0.0,H,1.21,5.72,9.77
CHN,2014,08/03/2014,08:30,Guangzhou Evergrande,Henan Songshan Longmen,3.0,0.0,H,1.14,6.64,15.35
CHN,2014,08/03/2014,11:30,Beijing Guoan,Changchun Yatai,1.0,0.0,H,1.39,4.27,7.18
CHN,2014,08/03/2014,11:35,Hangzhou Greentown,Dalian Yifang F.C.,1.0,1.0,D,2.7,3.1,2.48
CHN,2014,08/03/2014,11:35,Jiangsu Suning,Beijing Renhe,0.0,0.0,D,2.01,3.23,3.48
CHN,2014,09/03/2014,06:00,Liaoning,Shanghai SIPG,1.0,1.0,D,2.15,3.14,3.19
CHN,2014,09/03/2014,08:00,Shanghai Shenxin,Shanghai Shenhua,0.0,2.0,A,2.48,3.0,2.74
CHN,2014,09/03/2014,11:35,Tianjin Jinmen Tiger,Guangzhou R&F,1.0,1.0,D,2.57,3.09,2.63
CHN,2014,15/03/2014,07:30,Dalian Yifang F.C.,Beijing Guoan,0.0,1.0,A,2.8,3.08,2.42
CHN,2014,15/03/2014,11:45,Shanghai Shenhua,Hangzhou Greentown,1.0,3.0,A,1.62,3.47,5.05
CHN,2014,15/03/2014,12:00,Beijing Renhe,Tianjin Jinmen Tiger,2.0,0.0,H,2.66,2.91,2.68
CHN,2014,15/03/2014,12:00,Guangzhou Evergrande,Zhejiang Yiteng,4.0,1.0,H,1.11,8.14,14.52
CHN,2014,16/03/2014,07:30,Changchun Yatai,Henan Songshan Longmen,0.0,0.0,D,2.11,3.05,3.42
CHN,2014,16/03/2014,08:00,Guangzhou R&F,Liaoning,0.0,0.0,D,1.32,4.78,8.2
CHN,2014,16/03/2014,08:00,Shanghai SIPG,Shanghai Shenxin,5.0,1.0,H,1.78,3.27,4.36
CHN,2014,22/03/2014,08:00,Shanghai Shenxin,Guangzhou R&F,1.0,3.0,A,4.61,3.61,1.68
CHN,2014,22/03/2014,11:30,Henan Songshan Longmen,Dalian Yifang F.C.,2.0,2.0,D,2.78,2.98,2.5
CHN,2014,22/03/2014,11:35,Hangzhou Greentown,Shanghai SIPG,1.0,2.0,A,3.06,3.08,2.27
CHN,2014,22/03/2014,11:35,Jiangsu Suning,Zhejiang Yiteng,2.0,1.0,H,1.41,3.99,7.75
CHN,2014,23/03/2014,06:00,Liaoning,Beijing Renhe,1.0,2.0,A,3.48,3.14,2.06
CHN,2014,23/03/2014,11:35,Tianjin Jinmen Tiger,Shandong Luneng,1.0,1.0,D,5.31,3.58,1.6
CHN,2014,23/03/2014,12:00,Guangzhou Evergrande,Changchun Yatai,1.0,3.0,A,1.11,7.25,18.43
CHN,2014,24/03/2014,11:30,Beijing Guoan,Shanghai Shenhua,2.0,0.0,H,1.36,4.47,7.26
CHN,2014,28/03/2014,11:30,Shandong Luneng,Liaoning,1.0,0.0,H,1.25,5.29,9.73
CHN,2014,28/03/2014,11:35,Jiangsu Suning,Guangzhou Evergrande,0.0,2.0,A,6.4,4.41,1.41
CHN,2014,28/03/2014,11:45,Shanghai SIPG,Beijing Guoan,1.0,0.0,H,3.67,3.38,1.89
CHN,2014,28/03/2014,12:00,Beijing Renhe,Shanghai Shenxin,0.0,1.0,A,1.38,4.32,7.26
CHN,2014,29/03/2014,07:30,Dalian Yifang F.C.,Changchun Yatai,2.0,1.0,H,2.19,3.11,3.17
CHN,2014,29/03/2014,11:45,Shanghai Shenhua,Henan Songshan Longmen,0.0,0.0,D,1.74,3.38,4.45
CHN,2014,30/03/2014,09:00,Guangzhou R&F,Hangzhou Greentown,6.0,2.0,H,1.45,4.15,6.31
CHN,2014,30/03/2014,12:35,Tianjin Jinmen Tiger,Zhejiang Yiteng,3.0,0.0,H,1.56,3.74,5.51
CHN,2014,05/04/2014,07:30,Liaoning,Zhejiang Yiteng,3.0,0.0,H,1.77,3.37,4.3
CHN,2014,05/04/2014,12:30,Henan Songshan Longmen,Shanghai SIPG,1.0,0.0,H,2.95,3.03,2.35
CHN,2014,05/04/2014,12:35,Jiangsu Suning,Tianjin Jinmen Tiger,4.0,0.0,H,1.99,3.19,3.6
CHN,2014,06/04/2014,08:30,Changchun Yatai,Shanghai Shenhua,2.0,2.0,D,2.0,3.23,3.44
CHN,2014,06/04/2014,10:30,Shanghai Shenxin,Shandong Luneng,0.0,1.0,A,6.01,3.9,1.5
CHN,2014,06/04/2014,12:35,Hangzhou Greentown,Beijing Renhe,2.0,1.0,H,2.99,3.2,2.24
CHN,2014,06/04/2014,13:00,Guangzhou Evergrande,Dalian Yifang F.C.,4.0,2.0,H,1.17,6.6,11.78
CHN,2014,07/04/2014,12:30,Beijing Guoan,Guangzhou R&F,2.0,0.0,H,1.68,3.71,4.4
CHN,2014,09/04/2014,12:35,Jiangsu Suning,Shandong Luneng,1.0,0.0,H,3.08,3.1,2.24
CHN,2014,11/04/2014,12:35,Tianjin Jinmen Tiger,Guangzhou Evergrande,2.0,5.0,A,8.41,4.93,1.3
CHN,2014,11/04/2014,13:00,Beijing Renhe,Beijing Guoan,1.0,2.0,A,2.95,2.96,2.4
CHN,2014,12/04/2014,09:00,Shanghai SIPG,Changchun Yatai,1.0,0.0,H,1.6,3.73,5.04
CHN,2014,12/04/2014,12:30,Shandong Luneng,Hangzhou Greentown,2.0,0.0,H,1.33,4.75,7.37
CHN,2014,13/04/2014,09:00,Guangzhou R&F,Henan Songshan Longmen,4.0,0.0,H,1.36,4.51,7.64
CHN,2014,13/04/2014,09:00,Shanghai Shenxin,Zhejiang Yiteng,1.0,0.0,H,1.61,3.49,5.25
CHN,2014,13/04/2014,12:35,Jiangsu Suning,Liaoning,1.0,1.0,D,1.41,3.97,7.37
CHN,2014,13/04/2014,12:45,Shanghai Shenhua,Dalian Yifang F.C.,2.0,0.0,H,2.16,3.16,3.13
CHN,2014,18/04/2014,12:30,Henan Songshan Longmen,Beijing Renhe,1.0,2.0,A,2.85,3.0,2.44
CHN,2014,19/04/2014,12:30,Beijing Guoan,Shandong Luneng,0.0,3.0,A,1.7,3.47,4.62
CHN,2014,19/04/2014,13:00,Guangzhou Evergrande,Shanghai Shenhua,2.0,1.0,H,1.32,4.95,7.48
CHN,2014,20/04/2014,07:30,Liaoning,Tianjin Jinmen Tiger,0.0,2.0,A,2.2,3.15,3.13
CHN,2014,20/04/2014,08:30,Changchun Yatai,Guangzhou R&F,2.0,3.0,A,3.32,3.36,2.02
CHN,2014,20/04/2014,08:30,Dalian Yifang F.C.,Shanghai SIPG,1.0,1.0,D,2.58,3.06,2.62
CHN,2014,20/04/2014,10:30,Shanghai Shenxin,Jiangsu Suning,1.0,1.0,D,3.56,3.17,2.02
CHN,2014,20/04/2014,12:35,Hangzhou Greentown,Zhejiang Yiteng,2.0,1.0,H,1.56,3.75,5.4
CHN,2014,26/04/2014,08:30,Shanghai SIPG,Shanghai Shenhua,1.0,1.0,D,2.22,3.18,2.98
CHN,2014,26/04/2014,08:35,Liaoning,Guangzhou Evergrande,0.0,4.0,A,10.57,5.91,1.21
CHN,2014,26/04/2014,09:00,Changchun Yatai,Beijing Renhe,0.0,0.0,D,2.71,3.14,2.46
CHN,2014,26/04/2014,12:30,Guangzhou R&F,Dalian Yifang F.C.,3.0,0.0,H,1.38,4.59,6.58
CHN,2014,26/04/2014,12:35,Jiangsu Suning,Hangzhou Greentown,2.0,2.0,D,1.51,3.78,6.08
CHN,2014,26/04/2014,12:35,Tianjin Jinmen Tiger,Shanghai Shenxin,0.0,0.0,D,1.59,3.54,5.46
CHN,2014,27/04/2014,09:00,Zhejiang Yiteng,Beijing Guoan,0.0,1.0,A,8.25,4.46,1.34
CHN,2014,27/04/2014,12:30,Shandong Luneng,Henan Songshan Longmen,2.0,1.0,H,1.21,5.49,11.77
CHN,2014,29/04/2014,12:45,Shanghai Shenhua,Guangzhou R&F,0.0,0.0,D,2.91,3.28,2.23
CHN,2014,30/04/2014,08:30,Dalian Yifang F.C.,Beijing Renhe,1.0,1.0,D,3.33,3.15,2.1
CHN,2014,30/04/2014,09:00,Changchun Yatai,Shandong Luneng,1.0,0.0,H,4.66,3.48,1.7
CHN,2014,30/04/2014,12:30,Beijing Guoan,Jiangsu Suning,1.0,0.0,H,1.57,3.52,5.94
CHN,2014,30/04/2014,12:35,Hangzhou Greentown,Tianjin Jinmen Tiger,2.0,0.0,H,2.32,3.18,2.88
CHN,2014,30/04/2014,12:45,Henan Songshan Longmen,Zhejiang Yiteng,1.0,1.0,D,1.62,3.64,4.95
CHN,2014,30/04/2014,12:45,Shanghai Shenxin,Liaoning,0.0,0.0,D,1.87,3.23,3.93
CHN,2014,30/04/2014,13:00,Guangzhou Evergrande,Shanghai SIPG,5.0,0.0,H,1.2,6.17,10.3
CHN,2014,03/05/2014,12:30,Shandong Luneng,Dalian Yifang F.C.,1.0,2.0,A,1.26,5.25,9.44
CHN,2014,03/05/2014,12:35,Tianjin Jinmen Tiger,Beijing Guoan,0.0,1.0,A,4.21,3.29,1.81
CHN,2014,03/05/2014,12:45,Shanghai Shenxin,Guangzhou Evergrande,0.0,1.0,A,14.3,5.52,1.19
CHN,2014,03/05/2014,13:00,Beijing Renhe,Shanghai Shenhua,3.0,0.0,H,1.82,3.3,4.09
CHN,2014,04/05/2014,08:30,Liaoning,Hangzhou Greentown,2.0,1.0,H,2.4,2.99,2.92
CHN,2014,04/05/2014,09:00,Zhejiang Yiteng,Changchun Yatai,3.0,1.0,H,3.74,3.17,1.97
CHN,2014,04/05/2014,12:30,Guangzhou R&F,Shanghai SIPG,2.0,2.0,D,1.51,3.97,5.62
CHN,2014,04/05/2014,12:35,Jiangsu Suning,Henan Songshan Longmen,3.0,4.0,A,1.38,4.12,8.15
CHN,2014,09/05/2014,13:00,Guangzhou Evergrande,Guangzhou R&F,0.0,1.0,A,1.43,4.37,6.26
CHN,2014,10/05/2014,12:30,Beijing Guoan,Liaoning,1.0,0.0,H,1.34,4.33,8.53
CHN,2014,10/05/2014,12:35,Hangzhou Greentown,Shanghai Shenxin,2.0,2.0,D,2.06,3.17,3.38
CHN,2014,10/05/2014,12:45,Shanghai Shenhua,Shandong Luneng,1.0,0.0,H,4.69,3.63,1.66
CHN,2014,11/05/2014,09:00,Changchun Yatai,Jiangsu Suning,0.0,1.0,A,2.73,2.97,2.55
CHN,2014,11/05/2014,09:00,Shanghai SIPG,Beijing Renhe,5.0,2.0,H,2.19,3.05,3.22
CHN,2014,11/05/2014,12:00,Dalian Yifang F.C.,Zhejiang Yiteng,3.0,1.0,H,1.49,4.05,5.81
CHN,2014,11/05/2014,12:45,Henan Songshan Longmen,Tianjin Jinmen Tiger,0.0,1.0,A,2.19,3.04,3.24
CHN,2014,17/05/2014,08:30,Liaoning,Henan Songshan Longmen,1.0,0.0,H,2.18,3.13,3.17
CHN,2014,17/05/2014,08:30,Zhejiang Yiteng,Shanghai Shenhua,3.0,3.0,D,3.46,3.2,2.04
CHN,2014,17/05/2014,12:35,Tianjin Jinmen Tiger,Changchun Yatai,2.0,1.0,H,2.13,3.09,3.32
CHN,2014,17/05/2014,13:00,Beijing Renhe,Guangzhou R&F,2.0,1.0,H,2.65,3.22,2.44
CHN,2014,17/05/2014,13:15,Shanghai Shenxin,Beijing Guoan,2.0,1.0,H,4.67,3.29,1.74
CHN,2014,18/05/2014,12:30,Shandong Luneng,Shanghai SIPG,3.0,3.0,D,1.54,3.83,5.49
CHN,2014,18/05/2014,12:35,Hangzhou Greentown,Guangzhou Evergrande,1.0,4.0,A,7.12,4.57,1.36
CHN,2014,18/05/2014,12:35,Jiangsu Suning,Dalian Yifang F.C.,1.0,0.0,H,1.88,3.28,3.86
CHN,2014,21/05/2014,09:30,Changchun Yatai,Liaoning,2.0,0.0,H,2.02,3.15,3.55
CHN,2014,21/05/2014,12:00,Dalian Yifang F.C.,Tianjin Jinmen Tiger,2.0,3.0,A,2.12,3.18,3.32
CHN,2014,21/05/2014,12:30,Beijing Guoan,Hangzhou Greentown,4.0,0.0,H,1.38,4.35,7.25
CHN,2014,21/05/2014,12:45,Henan Songshan Longmen,Shanghai Shenxin,1.0,2.0,A,2.33,3.05,2.96
CHN,2014,21/05/2014,13:00,Guangzhou Evergrande,Beijing Renhe,1.0,1.0,D,1.27,5.39,8.47
CHN,2014,22/05/2014,12:30,Guangzhou R&F,Shandong Luneng,1.0,3.0,A,2.38,3.2,2.78
CHN,2014,25/05/2014,08:30,Liaoning,Dalian Yifang F.C.,0.0,0.0,D,2.47,3.07,2.76
CHN,2014,25/05/2014,08:30,Zhejiang Yiteng,Guangzhou R&F,0.0,2.0,A,5.36,4.04,1.52
CHN,2014,25/05/2014,12:30,Shandong Luneng,Beijing Renhe,0.0,0.0,D,1.62,3.59,5.13
CHN,2014,25/05/2014,12:35,Hangzhou Greentown,Henan Songshan Longmen,1.0,1.0,D,1.81,3.41,4.07
CHN,2014,25/05/2014,12:35,Jiangsu Suning,Shanghai SIPG,1.0,0.0,H,1.86,3.39,3.84
CHN,2014,25/05/2014,12:35,Tianjin Jinmen Tiger,Shanghai Shenhua,1.0,0.0,H,2.38,3.1,2.85
CHN,2014,25/05/2014,12:45,Shanghai Shenxin,Changchun Yatai,0.0,2.0,A,2.29,3.02,3.08
CHN,2014,26/05/2014,12:35,Beijing Guoan,Guangzhou Evergrande,1.0,1.0,D,2.67,3.04,2.58
CHN,2014,28/05/2014,12:45,Shanghai Shenhua,Jiangsu Suning,1.0,1.0,D,2.48,3.04,2.78
CHN,2014,28/05/2014,12:45,Shanghai SIPG,Zhejiang Yiteng,1.0,0.0,H,1.35,4.6,7.35
CHN,2014,10/07/2014,12:45,Shanghai Shenhua,Guangzhou Evergrande,1.0,2.0,A,6.59,4.02,1.45
CHN,2014,19/07/2014,12:30,Guangzhou R&F,Jiangsu Suning,3.0,2.0,H,1.81,3.41,4.11
CHN,2014,19/07/2014,12:45,Shanghai SIPG,Tianjin Jinmen Tiger,1.0,1.0,D,1.72,3.43,4.64
CHN,2014,20/07/2014,11:30,Zhejiang Yiteng,Beijing Renhe,4.0,0.0,H,4.78,3.73,1.61
CHN,2014,20/07/2014,12:00,Dalian Yifang F.C.,Shanghai Shenxin,2.0,1.0,H,2.2,3.1,3.16
CHN,2014,20/07/2014,12:30,Changchun Yatai,Hangzhou Greentown,2.0,3.0,A,1.64,3.58,4.91
CHN,2014,20/07/2014,12:30,Henan Songshan Longmen,Beijing Guoan,2.0,1.0,H,5.18,3.63,1.6
CHN,2014,20/07/2014,12:45,Shanghai Shenhua,Liaoning,3.0,2.0,H,1.98,3.19,3.68
CHN,2014,20/07/2014,13:00,Guangzhou Evergrande,Shandong Luneng,0.0,0.0,D,1.59,3.85,4.92
CHN,2014,26/07/2014,12:00,Dalian Yifang F.C.,Hangzhou Greentown,1.0,1.0,D,2.22,3.19,3.03
CHN,2014,26/07/2014,12:30,Changchun Yatai,Beijing Guoan,2.0,2.0,D,3.26,3.21,2.09
CHN,2014,26/07/2014,12:30,Guangzhou R&F,Tianjin Jinmen Tiger,2.0,3.0,A,1.61,3.66,5.0
CHN,2014,26/07/2014,12:35,Beijing Renhe,Jiangsu Suning,1.0,1.0,D,2.01,3.21,3.51
CHN,2014,26/07/2014,12:45,Shanghai Shenhua,Shanghai Shenxin,2.0,0.0,H,1.57,3.64,5.5
CHN,2014,27/07/2014,12:45,Shanghai SIPG,Liaoning,3.0,3.0,D,1.58,3.6,5.51
CHN,2014,27/07/2014,12:45,Zhejiang Yiteng,Shandong Luneng,2.0,0.0,H,4.11,3.45,1.8
CHN,2014,27/07/2014,13:00,Henan Songshan Longmen,Guangzhou Evergrande,0.0,1.0,A,6.0,4.13,1.46
CHN,2014,30/07/2014,12:30,Beijing Guoan,Dalian Yifang F.C.,4.0,1.0,H,1.32,4.72,8.48
CHN,2014,30/07/2014,12:30,Shandong Luneng,Jiangsu Suning,2.0,2.0,D,2.25,3.15,3.03
CHN,2014,30/07/2014,12:35,Hangzhou Greentown,Shanghai Shenhua,0.0,0.0,D,2.35,3.18,2.83
CHN,2014,30/07/2014,12:35,Tianjin Jinmen Tiger,Beijing Renhe,1.0,2.0,A,2.27,3.01,3.11
CHN,2014,30/07/2014,12:45,Shanghai Shenxin,Shanghai SIPG,1.0,3.0,A,3.01,3.14,2.25
CHN,2014,30/07/2014,13:00,Zhejiang Yiteng,Guangzhou Evergrande,3.0,6.0,A,6.22,4.2,1.44
CHN,2014,31/07/2014,12:30,Liaoning,Guangzhou R&F,1.0,5.0,A,3.56,3.5,1.91
CHN,2014,31/07/2014,13:00,Henan Songshan Longmen,Changchun Yatai,0.0,0.0,D,2.19,3.17,3.13
CHN,2014,02/08/2014,12:30,Shandong Luneng,Tianjin Jinmen Tiger,2.0,2.0,D,2.03,3.2,3.48
CHN,2014,02/08/2014,12:45,Shanghai Shenhua,Beijing Guoan,0.0,3.0,A,3.46,3.34,1.99
CHN,2014,03/08/2014,12:00,Dalian Yifang F.C.,Henan Songshan Longmen,1.0,1.0,D,2.11,3.2,3.27
CHN,2014,03/08/2014,12:30,Changchun Yatai,Guangzhou Evergrande,2.0,1.0,H,5.17,3.94,1.56
CHN,2014,03/08/2014,12:30,Guangzhou R&F,Shanghai Shenxin,0.0,1.0,A,1.39,4.48,6.61
CHN,2014,03/08/2014,12:35,Beijing Renhe,Liaoning,1.0,0.0,H,1.49,3.94,5.96
CHN,2014,03/08/2014,12:45,Shanghai SIPG,Hangzhou Greentown,2.0,1.0,H,1.61,3.73,4.88
CHN,2014,09/08/2014,12:30,Changchun Yatai,Dalian Yifang F.C.,1.0,1.0,D,1.59,3.66,5.24
CHN,2014,09/08/2014,12:45,Shanghai Shenxin,Beijing Renhe,0.0,1.0,A,3.49,3.29,2.0
CHN,2014,09/08/2014,13:00,Guangzhou Evergrande,Jiangsu Suning,3.0,0.0,H,1.37,4.6,6.96
CHN,2014,10/08/2014,12:00,Zhejiang Yiteng,Tianjin Jinmen Tiger,0.0,0.0,D,2.64,3.19,2.48
CHN,2014,10/08/2014,12:30,Beijing Guoan,Shanghai SIPG,2.0,0.0,H,1.44,4.16,6.49
CHN,2014,10/08/2014,12:30,Liaoning,Shandong Luneng,0.0,0.0,D,3.48,3.02,2.11
CHN,2014,10/08/2014,12:35,Hangzhou Greentown,Guangzhou R&F,1.0,3.0,A,2.96,3.34,2.19
CHN,2014,10/08/2014,13:00,Henan Songshan Longmen,Shanghai Shenhua,2.0,2.0,D,2.12,3.22,3.21
CHN,2014,13/08/2014,12:00,Dalian Yifang F.C.,Guangzhou Evergrande,1.0,2.0,A,6.4,4.35,1.42
CHN,2014,13/08/2014,12:30,Guangzhou R&F,Beijing Guoan,3.0,1.0,H,2.99,3.25,2.21
CHN,2014,13/08/2014,12:30,Shandong Luneng,Shanghai Shenxin,4.0,0.0,H,1.57,3.75,5.84
CHN,2014,13/08/2014,12:35,Beijing Renhe,Hangzhou Greentown,2.0,1.0,H,1.6,3.67,5.17
CHN,2014,13/08/2014,12:35,Tianjin Jinmen Tiger,Jiangsu Suning,1.0,2.0,A,2.2,3.12,3.14
CHN,2014,13/08/2014,12:45,Shanghai SIPG,Henan Songshan Longmen,1.0,0.0,H,1.68,3.59,4.64
CHN,2014,13/08/2014,13:00,Zhejiang Yiteng,Liaoning,2.0,2.0,D,3.17,3.24,2.14
CHN,2014,14/08/2014,12:45,Shanghai Shenhua,Changchun Yatai,2.0,3.0,A,2.39,3.14,2.82
CHN,2014,16/08/2014,12:00,Zhejiang Yiteng,Shanghai Shenxin,0.0,1.0,A,1.97,3.27,3.61
CHN,2014,16/08/2014,12:35,Hangzhou Greentown,Shandong Luneng,4.0,1.0,H,1.97,3.03,3.88
CHN,2014,16/08/2014,13:00,Guangzhou Evergrande,Tianjin Jinmen Tiger,2.0,1.0,H,1.32,4.7,7.96
CHN,2014,17/08/2014,12:00,Dalian Yifang F.C.,Shanghai Shenhua,0.0,1.0,A,2.32,3.15,2.89
CHN,2014,17/08/2014,12:30,Changchun Yatai,Shanghai SIPG,1.0,2.0,A,1.72,3.59,4.39
CHN,2014,17/08/2014,12:30,Liaoning,Jiangsu Suning,0.0,2.0,A,2.39,3.16,2.8
CHN,2014,17/08/2014,13:00,Henan Songshan Longmen,Guangzhou R&F,4.0,0.0,H,3.08,3.21,2.22
CHN,2014,18/08/2014,12:30,Beijing Guoan,Beijing Renhe,2.0,1.0,H,1.57,3.82,5.21
CHN,2014,23/08/2014,12:30,Shandong Luneng,Beijing Guoan,2.0,2.0,D,2.24,3.33,2.9
CHN,2014,23/08/2014,12:45,Shanghai SIPG,Dalian Yifang F.C.,2.0,0.0,H,1.57,3.81,5.21
CHN,2014,24/08/2014,12:30,Guangzhou R&F,Changchun Yatai,3.0,1.0,H,1.62,3.77,4.76
CHN,2014,24/08/2014,12:35,Beijing Renhe,Henan Songshan Longmen,3.0,1.0,H,1.77,3.35,4.38
CHN,2014,24/08/2014,12:35,Jiangsu Suning,Shanghai Shenxin,0.0,3.0,A,1.65,3.54,4.8
CHN,2014,24/08/2014,12:35,Tianjin Jinmen Tiger,Liaoning,1.0,2.0,A,1.8,3.45,4.03
CHN,2014,25/08/2014,12:00,Zhejiang Yiteng,Hangzhou Greentown,3.0,1.0,H,2.38,3.21,2.74
CHN,2014,30/08/2014,12:00,Dalian Yifang F.C.,Guangzhou R&F,0.0,0.0,D,3.64,3.44,1.9
CHN,2014,30/08/2014,12:45,Shanghai Shenxin,Tianjin Jinmen Tiger,0.0,1.0,A,3.52,3.28,2.01
CHN,2014,31/08/2014,12:30,Beijing Guoan,Zhejiang Yiteng,2.0,0.0,H,1.31,4.81,7.93
CHN,2014,31/08/2014,12:35,Beijing Renhe,Changchun Yatai,0.0,1.0,A,1.67,3.5,4.74
CHN,2014,31/08/2014,12:35,Hangzhou Greentown,Jiangsu Suning,3.0,1.0,H,2.2,3.23,3.01
CHN,2014,31/08/2014,12:45,Shanghai Shenhua,Shanghai SIPG,1.0,1.0,D,2.41,3.14,2.75
CHN,2014,31/08/2014,13:00,Guangzhou Evergrande,Liaoning,6.0,0.0,H,1.22,5.51,10.5
CHN,2014,31/08/2014,13:00,Henan Songshan Longmen,Shandong Luneng,1.0,2.0,A,4.02,3.49,1.78
CHN,2014,13/09/2014,12:30,Shandong Luneng,Changchun Yatai,1.0,0.0,H,1.65,3.64,4.79
CHN,2014,13/09/2014,12:35,Beijing Renhe,Dalian Yifang F.C.,0.0,2.0,A,1.4,4.26,7.11
CHN,2014,13/09/2014,12:35,Jiangsu Suning,Beijing Guoan,2.0,3.0,A,3.75,3.32,1.91
CHN,2014,13/09/2014,12:45,Shanghai SIPG,Guangzhou Evergrande,0.0,3.0,A,3.5,3.52,1.92
CHN,2014,14/09/2014,12:00,Zhejiang Yiteng,Henan Songshan Longmen,2.0,2.0,D,2.42,3.16,2.75
CHN,2014,14/09/2014,12:30,Guangzhou R&F,Shanghai Shenhua,4.0,0.0,H,1.45,4.28,5.85
CHN,2014,14/09/2014,12:30,Liaoning,Shanghai Shenxin,3.0,0.0,H,1.71,3.44,4.7
CHN,2014,14/09/2014,12:35,Tianjin Jinmen Tiger,Hangzhou Greentown,1.0,2.0,A,1.65,3.65,4.67
CHN,2014,17/09/2014,12:00,Zhejiang Yiteng,Jiangsu Suning,1.0,2.0,A,2.55,3.25,2.54
CHN,2014,20/09/2014,12:00,Dalian Yifang F.C.,Shandong Luneng,1.0,3.0,A,3.37,3.29,2.04
CHN,2014,20/09/2014,12:30,Beijing Guoan,Tianjin Jinmen Tiger,2.0,1.0,H,1.58,3.89,5.12
CHN,2014,20/09/2014,12:45,Shanghai Shenhua,Beijing Renhe,1.0,0.0,H,2.48,3.18,2.68
CHN,2014,20/09/2014,13:00,Guangzhou Evergrande,Shanghai Shenxin,2.0,1.0,H,1.08,8.42,22.03
CHN,2014,21/09/2014,12:30,Changchun Yatai,Zhejiang Yiteng,0.0,2.0,A,1.61,3.7,5.07
CHN,2014,21/09/2014,12:35,Hangzhou Greentown,Liaoning,3.0,4.0,A,2.05,3.24,3.37
CHN,2014,21/09/2014,12:45,Shanghai SIPG,Guangzhou R&F,1.0,2.0,A,2.31,3.4,2.74
CHN,2014,21/09/2014,13:00,Henan Songshan Longmen,Jiangsu Suning,1.0,1.0,D,1.93,3.38,3.59
CHN,2014,27/09/2014,08:30,Zhejiang Yiteng,Dalian Yifang F.C.,0.0,1.0,A,2.06,3.32,3.29
CHN,2014,27/09/2014,12:30,Shandong Luneng,Shanghai Shenhua,2.0,0.0,H,1.15,6.95,16.63
CHN,2014,27/09/2014,12:35,Jiangsu Suning,Changchun Yatai,0.0,2.0,A,2.41,3.21,2.75
CHN,2014,28/09/2014,12:30,Guangzhou R&F,Guangzhou Evergrande,3.0,4.0,A,2.99,3.38,2.16
CHN,2014,28/09/2014,12:30,Liaoning,Beijing Guoan,1.0,3.0,A,6.28,4.21,1.44
CHN,2014,28/09/2014,12:35,Beijing Renhe,Shanghai SIPG,1.0,1.0,D,2.27,3.18,2.94
CHN,2014,28/09/2014,12:35,Tianjin Jinmen Tiger,Henan Songshan Longmen,1.0,1.0,D,2.18,3.19,3.04
CHN,2014,04/10/2014,08:30,Changchun Yatai,Tianjin Jinmen Tiger,1.0,1.0,D,2.54,3.08,2.68
CHN,2014,04/10/2014,12:00,Dalian Yifang F.C.,Jiangsu Suning,2.0,2.0,D,1.97,3.26,3.61
CHN,2014,04/10/2014,12:45,Shanghai Shenhua,Zhejiang Yiteng,2.0,1.0,H,1.58,3.71,5.22
CHN,2014,04/10/2014,13:00,Henan Songshan Longmen,Liaoning,1.0,0.0,H,2.11,3.2,3.28
CHN,2014,04/10/2014,13:15,Guangzhou R&F,Beijing Renhe,1.0,0.0,H,1.5,4.07,5.46
CHN,2014,05/10/2014,09:00,Shanghai SIPG,Shandong Luneng,0.0,0.0,D,2.87,3.29,2.28
CHN,2014,05/10/2014,12:30,Beijing Guoan,Shanghai Shenxin,2.0,1.0,H,1.23,5.51,10.36
CHN,2014,05/10/2014,13:00,Guangzhou Evergrande,Hangzhou Greentown,4.0,0.0,H,1.1,8.01,17.83
CHN,2014,11/10/2014,12:45,Shanghai Shenxin,Hangzhou Greentown,1.0,1.0,D,1.92,3.4,3.59
CHN,2014,18/10/2014,09:00,Beijing Renhe,Guangzhou Evergrande,1.0,2.0,A,4.88,3.8,1.6
CHN,2014,18/10/2014,12:35,Jiangsu Suning,Shanghai Shenhua,1.0,1.0,D,2.27,3.24,2.89
CHN,2014,19/10/2014,08:30,Zhejiang Yiteng,Shanghai SIPG,1.0,1.0,D,3.2,3.21,2.13
CHN,2014,19/10/2014,12:30,Liaoning,Changchun Yatai,3.0,1.0,H,1.58,3.84,5.16
CHN,2014,19/10/2014,12:30,Shandong Luneng,Guangzhou R&F,3.0,3.0,D,2.0,3.43,3.31
CHN,2014,19/10/2014,12:35,Hangzhou Greentown,Beijing Guoan,1.0,2.0,A,4.94,3.72,1.61
CHN,2014,19/10/2014,12:35,Tianjin Jinmen Tiger,Dalian Yifang F.C.,2.0,1.0,H,2.06,3.28,3.32
CHN,2014,19/10/2014,12:45,Shanghai Shenxin,Henan Songshan Longmen,2.0,1.0,H,2.44,3.05,2.8
CHN,2014,26/10/2014,07:35,Beijing Renhe,Shandong Luneng,0.0,0.0,D,2.51,3.2,2.62
CHN,2014,26/10/2014,07:35,Changchun Yatai,Shanghai Shenxin,0.0,2.0,A,2.09,3.2,3.31
CHN,2014,26/10/2014,07:35,Dalian Yifang F.C.,Liaoning,1.0,2.0,A,2.29,3.19,2.93
CHN,2014,26/10/2014,07:35,Guangzhou Evergrande,Beijing Guoan,0.0,1.0,A,1.6,3.84,4.79
