Div,Season,Date,Time,DayOTW,Team_ID,Opp_ID,Ref_ID,FTR,FTR2,team_elo,opp_elo,team_hist_vs,opp_hist_vs,team_points,opp_points,team_form,opp_form,team_avg_goals_for,team_avg_goals_against,opp_avg_goals_for,opp_avg_goals_against,team_shots,opp_shots,team_shots_target,opp_shots_target,team_avg_games,opp_avg_games,AvgH,AvgD,AvgA
2,1920,20200624,18,2,246,33,1,0,0,1627,1354,0.0,3.0,46,57,5.53,0.4,1.27,1.3,1.17,1.43,12.6,9.67,4.07,3.07,1.0,1.0,1.58,4.03,6.11
6,1920,20200624,18,2,108,200,55,1,1,1770,1462,0.0,3.0,57,41,3.8,2.8,1.5,1.42,1.38,1.88,10.4,12.0,5.53,7.47,1.0,1.0,1.38,5.0,7.84
8,1920,20200624,18,2,1,165,55,2,2,1493,1437,3.0,0.0,35,44,2.27,1.0,1.8,0.73,1.33,1.37,7.8,12.6,3.07,3.07,1.0,1.0,2.63,3.07,2.91
8,1920,20200624,18,2,206,49,55,2,2,1585,1456,0.0,3.0,47,48,1.0,3.93,1.73,1.1,0.83,1.27,8.93,9.53,2.07,4.8,1.0,1.0,2.07,3.23,3.92
9,1920,20200624,18,2,91,162,55,0,0,1543,1325,3.0,0.0,49,53,1.33,0.0,1.38,0.85,0.91,1.38,10.53,12.4,3.67,3.67,1.0,1.0,1.71,3.35,5.34
9,1920,20200624,18,2,104,42,55,1,1,1515,1458,3.0,0.0,54,31,2.87,3.8,1.5,0.91,1.03,1.24,11.47,8.47,4.8,2.07,1.0,1.0,2.18,2.98,3.6
9,1920,20200624,18,2,220,148,55,0,0,1512,1409,1.0,1.0,43,39,4.27,3.87,1.18,1.06,1.21,1.56,15.87,8.0,4.07,4.07,1.0,1.0,2.19,3.0,3.55
2,1920,20200624,20,2,129,63,61,0,0,1851,1467,0.0,3.0,83,39,3.8,6.8,1.63,1.27,0.97,1.03,12.93,10.47,4.13,3.4,1.0,1.0,1.24,6.13,13.09
6,1920,20200624,20,2,14,117,55,0,0,1725,1648,1.0,1.0,51,11,6.87,6.87,2.0,2.19,1.19,2.0,13.6,12.2,7.6,6.2,1.0,0.0,2.12,3.73,3.23
6,1920,20200624,20,2,193,197,55,0,0,1628,1396,1.0,1.0,45,47,5.0,2.6,1.62,1.69,1.35,1.54,15.2,8.93,9.73,5.93,0.0,1.0,1.47,4.56,6.64
9,1920,20200624,20,2,2,115,55,1,1,1437,1408,3.0,0.0,39,45,3.07,5.47,1.0,0.97,1.0,1.21,9.07,10.93,2.67,2.87,1.0,1.0,2.65,2.86,2.89
9,1920,20200624,20,2,179,199,55,1,1,1513,1345,1.0,1.0,47,56,5.6,1.33,1.41,0.82,1.03,1.24,11.47,8.13,5.47,2.33,1.0,1.0,1.88,3.08,4.64
8,1920,20200624,21,2,186,140,55,0,0,1795,1374,3.0,0.0,65,59,6.4,1.6,1.47,1.13,1.03,1.6,12.2,10.53,7.6,3.53,1.0,1.0,1.15,8.33,17.41
2,1920,20200625,18,3,41,239,60,0,0,1562,1421,0.0,3.0,39,52,1.87,2.27,1.53,1.1,0.97,1.47,10.27,9.4,4.07,3.8,1.0,1.0,3.02,3.22,2.48
2,1920,20200625,18,3,208,11,21,2,2,1509,1514,1.0,1.0,37,37,3.6,2.0,1.23,1.77,1.17,1.57,15.33,9.13,5.53,3.4,1.0,1.0,2.64,3.47,2.65
8,1920,20200625,18,3,70,229,55,0,0,1495,1480,3.0,0.0,29,34,1.67,3.8,1.53,1.07,0.93,1.87,10.27,7.27,3.93,2.73,1.0,1.0,2.82,3.36,2.51
9,1920,20200625,18,3,5,3,55,2,2,1536,1418,1.0,1.0,56,42,4.8,2.4,1.29,1.26,1.47,0.97,8.27,7.47,3.67,3.93,1.0,1.0,1.84,3.2,4.61
9,1920,20200625,18,3,232,209,55,1,1,1541,1406,1.0,1.0,48,48,4.0,3.0,1.26,1.09,0.74,1.18,11.33,10.8,4.33,3.47,1.0,1.0,2.05,3.03,3.93
2,1920,20200625,20,3,53,141,4,0,0,1663,1648,3.0,0.0,51,24,6.0,5.8,1.57,1.53,1.57,2.0,18.87,16.8,6.8,7.33,1.0,1.0,4.14,4.07,1.8
9,1920,20200625,20,3,167,87,55,1,1,1500,1368,3.0,0.0,40,45,4.87,4.2,1.35,1.15,0.88,1.15,9.33,6.8,3.2,2.33,1.0,1.0,2.25,2.89,3.53
8,1920,20200625,21,3,25,77,55,0,0,1571,1379,1.0,1.0,34,57,1.27,1.93,1.8,1.13,1.27,1.23,13.0,10.13,4.2,4.07,1.0,1.0,2.2,3.36,3.34
7,1920,20200626,17,4,225,180,55,0,0,1493,1404,3.0,0.0,26,34,3.13,4.8,1.72,1.14,0.9,1.55,10.4,9.67,2.73,2.6,1.0,1.0,2.46,3.08,2.95
3,1920,20200626,19,4,35,242,31,0,0,1576,1427,1.0,1.0,63,29,5.47,2.47,1.42,1.18,1.34,1.32,13.4,15.07,5.8,3.27,1.0,1.0,2.5,3.24,2.9
6,1920,20200626,20,4,111,120,55,0,0,1785,1398,1.0,1.0,66,49,6.8,0.8,1.67,1.15,1.67,1.85,13.93,7.07,6.87,3.13,1.0,1.0,1.15,8.49,18.05
7,1920,20200626,20,4,54,211,55,2,2,1520,1473,1.0,1.0,42,32,3.6,4.27,1.21,0.97,1.07,1.45,14.07,12.33,3.33,4.73,1.0,1.0,2.41,2.96,3.16
7,1920,20200626,20,4,61,59,55,2,2,1459,1321,3.0,0.0,33,51,3.27,3.2,1.28,0.97,1.21,1.1,14.07,14.13,5.87,5.73,1.0,1.0,2.18,3.06,3.54
7,1920,20200626,20,4,75,24,55,1,1,1540,1568,3.0,0.0,40,9,2.07,7.0,1.45,0.9,0.93,1.48,12.4,12.87,5.0,5.4,1.0,1.0,2.89,3.14,2.47
7,1920,20200626,20,4,86,55,55,2,2,1547,1457,1.0,1.0,48,34,2.2,4.6,1.24,0.69,1.38,1.0,9.93,15.73,3.6,4.6,1.0,1.0,2.19,2.94,3.67
7,1920,20200626,20,4,110,130,55,2,2,1484,1311,3.0,0.0,36,63,2.2,1.0,1.66,1.17,1.24,1.17,9.53,11.87,3.27,3.67,1.0,1.0,2.19,3.2,3.35
7,1920,20200626,20,4,174,62,55,1,1,1501,1419,0.0,3.0,39,32,5.0,5.0,1.31,0.97,1.17,1.66,14.27,8.13,3.6,3.73,1.0,1.0,2.82,3.07,2.57
7,1920,20200626,20,4,177,175,55,0,0,1503,1343,3.0,0.0,37,44,3.6,3.6,1.34,1.14,1.17,1.79,13.67,14.33,3.6,5.07,1.0,1.0,2.33,3.12,3.12
7,1920,20200626,20,4,233,12,55,0,0,1489,1312,1.0,1.0,33,50,1.4,0.2,0.86,1.17,1.1,1.72,14.93,11.8,3.6,4.07,1.0,1.0,2.18,3.18,3.39
7,1920,20200626,20,4,238,196,55,0,0,1450,1417,3.0,0.0,38,37,2.0,2.4,1.48,1.07,0.9,1.52,16.33,9.93,6.8,2.13,1.0,1.0,2.22,3.11,3.38
8,1920,20200626,21,4,202,231,55,1,1,1671,1410,0.0,3.0,53,46,2.73,2.0,1.29,1.16,0.81,1.19,11.33,6.87,4.8,1.8,1.0,1.0,1.43,4.32,8.86
2,1920,20200627,12,5,13,246,0,2,2,1467,1535,3.0,0.0,27,31,1.4,6.2,1.68,1.39,1.26,1.26,10.4,11.33,3.13,3.4,1.0,1.0,4.79,3.68,1.78
3,1920,20200627,12,5,51,182,12,0,0,1425,1338,1.0,1.0,42,56,3.2,3.07,1.47,1.13,1.45,1.74,10.4,10.53,2.2,3.67,1.0,1.0,3.32,3.41,2.16
3,1920,20200627,12,5,181,45,35,2,2,1456,1434,1.0,1.0,57,42,1.2,5.4,1.5,1.05,1.13,1.61,9.73,11.07,2.53,4.4,1.0,1.0,2.42,3.21,3.01
3,1920,20200627,12,5,219,134,57,2,2,1469,1311,0.0,3.0,56,72,4.27,2.67,1.29,1.18,1.16,1.89,10.33,6.2,2.8,1.73,1.0,1.0,1.7,3.81,4.84
3,1920,20200627,13,5,21,147,37,1,1,1427,1385,0.0,3.0,37,45,3.8,2.6,1.45,1.32,1.05,1.29,13.67,12.2,2.93,3.67,1.0,1.0,2.7,3.14,2.72
3,1920,20200627,13,5,65,185,75,0,0,1489,1352,3.0,0.0,54,55,6.27,4.2,1.74,0.97,1.26,1.11,13.8,8.0,6.6,3.53,1.0,1.0,2.11,3.36,3.52
8,1920,20200627,13,5,15,140,55,0,0,1576,1362,1.0,1.0,42,62,2.8,0.87,1.16,0.77,1.0,1.61,8.4,10.93,2.13,3.8,1.0,1.0,1.48,4.11,7.84
0,1920,20200627,14,5,17,184,55,2,2,1465,1586,3.0,0.0,36,24,2.4,2.27,1.85,1.33,1.88,1.61,11.6,14.73,3.73,5.6,1.0,1.0,7.02,5.21,1.4
0,1920,20200627,14,5,67,101,55,2,2,1708,1489,3.0,0.0,69,43,5.0,5.4,2.12,1.55,1.82,1.27,11.33,15.87,5.4,6.47,1.0,1.0,1.73,4.43,4.08
0,1920,20200627,14,5,71,168,55,0,0,1565,1302,3.0,0.0,42,71,4.4,0.2,2.0,1.45,1.82,1.39,12.47,13.27,3.4,3.2,1.0,1.0,1.32,5.77,8.43
0,1920,20200627,14,5,85,201,55,0,0,1561,1340,1.0,1.0,45,48,3.0,0.6,1.48,1.27,1.36,1.42,12.93,8.33,4.67,3.33,1.0,1.0,1.82,3.95,4.1
0,1920,20200627,14,5,127,138,55,0,0,1647,1408,0.0,3.0,60,58,2.6,5.6,1.61,1.55,1.67,1.61,12.27,16.73,4.13,7.2,1.0,1.0,1.26,6.54,9.77
0,1920,20200627,14,5,136,100,55,0,0,1642,1415,1.0,1.0,62,50,5.2,3.2,1.73,1.39,1.7,1.45,15.53,9.8,5.73,4.27,1.0,1.0,1.35,5.46,8.02
0,1920,20200627,14,5,228,84,55,0,0,1531,1392,3.0,0.0,38,57,3.4,1.87,1.79,1.12,1.39,1.64,9.27,10.6,4.07,3.33,1.0,1.0,3.86,3.58,1.97
0,1920,20200627,14,5,241,80,55,0,0,1450,1370,3.0,0.0,28,57,1.2,1.2,1.27,1.88,1.48,1.94,12.73,6.87,4.6,2.73,1.0,1.0,1.62,4.36,4.93
0,1920,20200627,14,5,245,23,55,2,2,1587,1730,3.0,0.0,49,16,4.0,7.0,1.27,1.45,1.76,2.12,14.6,17.0,4.27,6.8,1.0,1.0,4.32,4.47,1.69
3,1920,20200627,15,5,27,105,28,1,1,1447,1261,3.0,0.0,48,65,1.67,0.0,1.45,1.32,1.47,1.5,11.53,9.0,2.8,2.27,1.0,1.0,1.77,3.69,4.54
3,1920,20200627,15,5,122,88,19,0,0,1588,1406,3.0,0.0,71,40,4.0,2.53,1.18,1.13,1.13,1.29,14.8,14.2,5.33,4.6,1.0,1.0,1.74,3.72,4.75
3,1920,20200627,15,5,214,145,32,2,2,1427,1328,3.0,0.0,43,59,3.8,2.4,1.61,1.18,1.08,1.21,11.53,16.8,4.27,2.47,1.0,1.0,2.2,3.12,3.55
3,1920,20200627,15,5,244,28,17,0,0,1483,1374,1.0,1.0,44,47,5.67,3.67,1.21,1.16,1.18,1.47,12.13,12.0,4.67,4.33,1.0,1.0,2.64,3.08,2.82
6,1920,20200627,16,5,36,89,55,1,1,1441,1386,3.0,0.0,17,49,1.07,2.8,1.41,1.3,1.44,1.63,6.13,8.0,3.0,4.6,1.0,1.0,3.0,3.42,2.35
8,1920,20200627,16,5,49,19,55,1,1,1564,1657,3.0,0.0,33,20,5.47,5.67,1.23,0.84,1.1,2.16,8.27,13.13,3.93,4.73,1.0,1.0,5.17,4.05,1.64
9,1920,20200627,16,5,114,179,55,0,0,1542,1398,3.0,0.0,41,42,4.27,4.4,1.4,1.03,0.83,1.4,10.33,10.33,2.67,5.33,1.0,1.0,2.33,2.93,3.33
6,1920,20200627,18,5,44,222,55,0,0,1514,1367,1.0,1.0,35,46,3.0,3.67,1.63,1.52,1.48,1.33,9.73,7.0,4.73,4.27,1.0,1.0,2.41,3.26,3.05
8,1920,20200627,18,5,165,123,55,0,0,1550,1378,0.0,3.0,38,58,3.4,1.87,1.32,1.32,0.97,1.19,10.6,10.73,2.27,3.2,1.0,1.0,2.35,2.98,3.48
9,1920,20200627,18,5,42,220,55,2,2,1541,1428,1.0,1.0,62,49,3.13,5.6,1.23,1.03,1.06,1.26,8.13,15.2,2.47,4.93,1.0,1.0,2.05,2.98,4.05
9,1920,20200627,18,5,115,72,55,1,1,1507,1407,0.0,3.0,46,44,4.4,2.4,1.17,0.97,1.14,1.17,9.2,11.53,2.33,2.87,1.0,1.0,2.51,2.94,2.98
6,1920,20200627,20,5,117,83,55,0,0,1754,1419,0.0,3.0,62,40,4.0,2.67,2.04,1.22,1.37,1.22,9.67,11.0,5.13,6.8,1.0,1.0,1.62,4.06,5.42
9,1920,20200627,20,5,199,2,55,2,2,1429,1352,1.0,1.0,30,55,1.6,2.87,1.23,1.03,0.94,0.97,8.8,10.4,2.53,3.13,1.0,1.0,2.64,2.85,2.91
8,1920,20200627,21,5,16,1,55,0,0,1719,1386,1.0,1.0,55,50,6.47,1.27,1.1,0.87,0.74,1.74,12.6,6.73,5.07,2.07,1.0,1.0,1.33,4.76,11.77
3,1920,20200628,12,6,39,204,5,2,2,1416,1321,3.0,0.0,55,55,1.07,1.67,1.42,1.42,1.37,1.18,8.2,13.33,3.13,4.0,1.0,1.0,2.66,3.26,2.66
8,1920,20200628,13,6,126,25,55,0,0,1539,1453,3.0,0.0,38,46,2.67,3.6,1.61,1.0,1.1,1.77,12.53,12.87,3.87,4.87,1.0,1.0,2.65,3.41,2.65
3,1920,20200628,14,6,161,103,29,0,0,1510,1303,3.0,0.0,61,63,2.07,1.8,1.05,1.26,1.26,1.5,14.4,11.73,3.13,3.53,1.0,1.0,2.23,3.18,3.39
1,1920,20200628,14,6,26,99,55,0,0,1640,1475,1.0,1.0,65,34,4.47,5.07,1.42,1.36,0.79,1.58,11.53,13.2,4.0,4.67,1.0,1.0,3.12,3.45,2.19
1,1920,20200628,14,6,68,166,55,1,1,1432,1369,3.0,0.0,31,48,3.07,3.93,1.55,1.06,1.3,1.42,10.8,13.2,2.73,4.8,1.0,1.0,2.78,3.4,2.42
1,1920,20200628,14,6,94,113,55,2,2,1518,1393,0.0,3.0,44,52,3.07,2.27,1.33,1.33,1.33,1.64,10.6,12.27,1.73,4.47,1.0,1.0,3.4,3.63,2.01
1,1920,20200628,14,6,96,198,55,2,2,1546,1391,1.0,1.0,54,46,2.27,1.2,1.82,1.27,1.12,1.36,11.87,14.47,4.0,4.4,1.0,1.0,1.33,5.2,8.06
1,1920,20200628,14,6,97,30,55,0,0,1535,1469,3.0,0.0,45,40,2.8,4.87,1.61,1.45,1.39,1.7,14.27,11.0,6.53,5.13,1.0,1.0,2.09,3.64,3.18
1,1920,20200628,14,6,102,163,55,1,1,1503,1376,1.0,1.0,42,51,2.2,2.27,1.64,1.61,1.82,1.24,13.6,12.87,4.8,4.47,1.0,1.0,3.32,3.66,2.03
1,1920,20200628,14,6,187,76,55,2,2,1477,1400,3.0,0.0,43,47,3.67,3.6,1.82,1.3,0.91,1.85,8.8,13.07,3.67,4.4,1.0,1.0,2.05,3.64,3.28
1,1920,20200628,14,6,216,64,55,2,2,1559,1497,1.0,1.0,58,37,5.4,4.27,1.85,1.15,1.03,1.61,15.73,15.47,8.2,5.47,1.0,1.0,1.57,4.23,5.17
1,1920,20200628,14,6,240,213,55,0,0,1443,1382,3.0,0.0,31,48,1.2,2.27,1.27,1.82,0.85,1.67,11.8,8.33,3.93,3.13,1.0,1.0,2.27,3.59,2.87
2,1920,20200628,16,6,239,208,1,2,2,1505,1424,3.0,0.0,28,52,1.27,2.2,1.45,0.94,1.77,1.19,9.8,14.27,4.0,4.87,1.0,1.0,2.49,3.32,2.92
6,1920,20200628,16,6,146,193,55,0,0,1647,1513,3.0,0.0,39,27,4.0,6.2,1.22,1.26,1.67,1.63,10.2,15.53,6.07,10.07,1.0,1.0,2.71,3.42,2.56
8,1920,20200628,16,6,236,229,55,0,0,1617,1466,3.0,0.0,48,37,4.8,2.27,1.61,1.26,0.9,1.84,8.67,7.0,3.6,1.73,1.0,1.0,2.2,3.54,3.21
9,1920,20200628,16,6,148,5,55,1,1,1510,1434,3.0,0.0,48,38,2.0,2.8,1.63,1.2,1.26,1.26,9.27,9.27,3.4,4.07,1.0,1.0,2.92,2.89,2.6
9,1920,20200628,16,6,209,133,55,0,0,1518,1338,0.0,3.0,46,53,2.6,1.67,1.17,0.74,1.11,1.06,9.0,9.67,2.47,2.33,1.0,1.0,1.83,3.1,4.89
6,1920,20200628,18,6,155,210,55,0,0,1654,1315,1.0,1.0,42,60,6.8,2.0,1.3,1.63,1.11,1.3,11.87,8.0,7.47,3.2,1.0,1.0,1.28,5.64,10.67
6,1920,20200628,18,6,197,31,55,2,2,1481,1432,3.0,0.0,26,40,1.4,0.6,1.56,1.33,1.56,1.48,10.07,9.6,6.67,3.33,1.0,1.0,2.38,3.33,3.04
6,1920,20200628,18,6,200,234,55,1,1,1561,1454,0.0,3.0,33,35,2.4,2.4,1.93,1.44,1.0,1.22,10.33,7.87,6.2,5.13,1.0,1.0,2.53,3.36,2.8
6,1920,20200628,18,6,227,14,55,2,2,1467,1630,3.0,0.0,28,21,1.33,7.0,1.33,0.85,2.19,2.04,8.47,13.27,4.13,7.93,1.0,1.0,6.78,4.57,1.46
8,1920,20200628,18,6,92,70,55,2,2,1527,1412,3.0,0.0,43,53,2.07,4.07,1.42,0.94,1.03,1.52,8.67,11.27,3.4,4.33,1.0,1.0,2.43,2.97,3.31
9,1920,20200628,18,6,139,91,55,0,0,1499,1425,3.0,0.0,41,43,2.07,3.67,0.94,0.77,0.83,1.4,10.2,10.93,4.6,3.4,1.0,1.0,2.94,2.84,2.63
9,1920,20200628,18,6,162,167,55,0,0,1443,1381,1.0,1.0,38,50,0.0,3.8,1.4,0.89,1.11,1.31,11.53,9.2,3.6,2.4,1.0,1.0,2.4,2.87,3.25
6,1920,20200628,20,6,172,108,55,2,2,1498,1675,1.0,1.0,39,16,4.27,3.2,1.41,1.19,1.48,1.56,9.33,11.33,5.6,6.6,1.0,1.0,6.07,3.88,1.6
9,1920,20200628,20,6,87,79,55,1,1,1466,1343,0.0,3.0,46,60,3.6,0.87,1.11,0.86,1.17,1.14,6.87,11.13,1.53,3.33,1.0,1.0,2.54,2.94,2.95
8,1920,20200628,21,6,77,186,55,2,2,1474,1699,3.0,0.0,24,17,1.0,6.8,1.23,1.23,1.1,1.48,9.73,12.8,3.4,7.33,1.0,1.0,7.04,4.79,1.43
7,1920,20200629,17,0,196,61,55,1,1,1514,1361,3.0,0.0,43,48,1.27,1.8,1.5,0.87,1.0,1.23,8.67,16.27,2.07,4.73,1.0,1.0,2.47,3.03,2.98
9,1920,20200629,18,0,3,232,55,0,0,1533,1425,1.0,1.0,48,37,4.27,3.27,0.94,1.46,1.09,1.26,7.93,12.07,3.33,4.6,1.0,1.0,2.93,2.87,2.6
2,1920,20200629,20,0,63,41,9,2,2,1551,1477,0.0,3.0,42,45,4.0,3.8,1.13,0.94,1.06,1.52,7.67,9.6,2.13,4.07,1.0,1.0,2.29,3.16,3.41
7,1920,20200629,20,0,12,62,55,1,1,1416,1414,3.0,0.0,32,33,0.07,3.67,1.73,1.1,1.13,1.6,13.2,10.4,4.73,3.93,1.0,1.0,3.45,3.39,2.06
7,1920,20200629,20,0,24,110,55,0,0,1675,1376,1.0,1.0,73,48,5.0,1.27,1.43,0.9,1.23,1.67,13.07,12.73,4.93,3.2,1.0,1.0,1.47,3.85,7.71
7,1920,20200629,20,0,54,86,55,0,0,1536,1430,3.0,0.0,42,33,2.07,1.07,1.2,1.03,0.73,1.2,13.2,13.27,2.93,5.4,1.0,1.0,2.54,2.88,3.05
7,1920,20200629,20,0,55,174,55,0,0,1569,1388,0.0,3.0,49,43,5.67,4.2,0.97,1.4,0.93,1.27,13.53,11.87,3.8,4.27,1.0,1.0,2.04,3.19,3.77
7,1920,20200629,20,0,59,225,55,1,1,1424,1389,1.0,1.0,30,50,5.07,4.73,1.07,1.23,1.1,1.77,13.8,12.13,5.73,3.67,1.0,1.0,2.33,3.02,3.24
7,1920,20200629,20,0,130,233,55,2,2,1399,1400,3.0,0.0,21,42,3.4,3.73,1.2,1.3,1.17,0.9,11.67,14.87,3.53,3.27,1.0,1.0,2.64,2.98,2.83
7,1920,20200629,20,0,175,75,55,1,1,1447,1435,0.0,3.0,38,38,2.2,2.0,1.8,1.17,0.87,1.4,12.0,11.8,4.4,4.67,1.0,1.0,2.91,3.25,2.39
7,1920,20200629,20,0,180,238,55,0,0,1516,1337,1.0,1.0,46,41,2.67,4.2,1.6,0.87,1.03,1.47,9.33,14.6,2.0,6.6,1.0,1.0,2.42,3.17,2.96
7,1920,20200629,20,0,211,177,55,2,2,1555,1420,3.0,0.0,50,40,5.6,5.07,1.43,1.13,1.13,1.37,13.27,13.33,5.13,3.53,1.0,1.0,1.88,3.34,4.23
9,1920,20200629,20,0,249,104,55,2,2,1556,1432,3.0,0.0,61,43,4.4,2.47,1.26,1.26,0.91,1.49,11.13,11.47,4.27,4.47,1.0,1.0,2.24,3.08,3.3
8,1920,20200629,21,0,90,206,55,0,0,1588,1469,0.0,3.0,49,41,2.13,0.4,1.19,1.03,1.1,1.68,13.67,10.4,2.33,3.4,1.0,1.0,2.51,3.04,3.1
3,1920,20200630,17,1,147,219,34,1,1,1484,1369,0.0,3.0,55,47,2.47,2.6,1.26,1.03,1.18,1.26,11.2,10.2,2.93,2.73,1.0,1.0,2.56,3.05,2.98
3,1920,20200630,18,1,21,28,19,0,0,1444,1356,3.0,0.0,38,50,3.2,2.27,1.41,1.28,1.15,1.49,11.4,11.8,3.4,3.73,1.0,1.0,2.51,3.25,2.87
3,1920,20200630,18,1,45,51,39,1,1,1529,1329,1.0,1.0,60,63,6.4,5.0,1.59,1.18,1.1,1.46,11.47,11.0,5.0,3.13,1.0,1.0,1.81,3.54,4.57
3,1920,20200630,18,1,185,35,28,2,2,1442,1485,3.0,0.0,49,42,2.47,6.4,1.13,1.26,1.15,1.41,9.27,11.47,3.73,4.33,1.0,1.0,5.2,3.7,1.69
3,1920,20200630,18,1,182,88,30,2,2,1425,1418,3.0,0.0,50,43,1.6,1.2,1.72,1.41,1.1,1.33,9.0,13.2,2.67,4.67,1.0,1.0,3.26,3.38,2.22
6,1920,20200630,18,1,222,117,55,2,2,1462,1658,3.0,0.0,31,14,2.4,5.0,1.43,1.5,1.21,2.04,8.6,9.93,5.07,4.6,1.0,1.0,4.54,3.73,1.79
8,1920,20200630,18,1,140,49,55,0,0,1481,1444,1.0,1.0,26,49,0.4,4.4,1.66,1.0,0.88,1.25,11.87,9.13,3.2,4.8,1.0,1.0,3.22,3.13,2.41
9,1920,20200630,18,1,220,114,55,1,1,1528,1441,3.0,0.0,49,50,6.4,5.67,1.22,1.08,1.03,1.42,11.67,9.67,4.47,2.53,1.0,1.0,2.12,3.08,3.72
3,1920,20200630,19,1,122,134,5,1,1,1580,1318,0.0,3.0,74,72,5.0,4.47,1.23,1.1,1.15,1.85,13.07,6.13,5.07,1.73,1.0,1.0,1.27,5.65,11.24
3,1920,20200630,19,1,244,214,37,0,0,1495,1314,3.0,0.0,47,67,6.2,2.13,1.23,1.13,1.21,1.56,12.0,15.13,4.07,4.87,1.0,1.0,2.74,2.95,2.87
2,1920,20200630,20,1,38,142,56,2,2,1518,1584,3.0,0.0,33,34,3.47,5.27,1.42,1.0,0.9,1.65,10.87,13.87,3.4,6.07,1.0,1.0,6.31,3.85,1.61
6,1920,20200630,20,1,89,111,55,2,2,1481,1689,3.0,0.0,26,12,2.4,7.0,1.64,1.46,1.11,1.75,9.07,16.87,5.6,8.47,1.0,1.0,9.31,4.7,1.38
8,1920,20200630,20,1,123,202,55,2,2,1470,1578,3.0,0.0,25,30,1.07,2.47,1.22,0.97,1.16,1.28,14.13,12.53,4.33,4.27,1.0,1.0,4.5,3.23,1.95
9,1920,20200630,20,1,72,42,55,1,1,1508,1439,1.0,1.0,51,35,2.27,1.73,1.17,1.14,1.06,1.19,10.2,9.8,2.53,2.73,1.0,1.0,2.86,2.82,2.75
8,1920,20200630,21,1,19,16,55,1,1,1755,1620,0.0,3.0,69,25,4.2,6.87,2.16,1.12,0.88,1.12,14.93,12.8,3.67,4.93,1.0,1.0,1.84,3.62,4.45
3,1920,20200701,17,2,181,65,15,2,2,1442,1402,3.0,0.0,57,48,0.67,6.8,1.49,1.1,0.97,1.74,11.27,13.47,2.73,6.47,1.0,1.0,2.46,3.28,2.91
2,1920,20200701,18,2,11,160,2,0,0,1622,1348,1.0,1.0,43,66,3.8,0.6,1.52,1.19,1.16,1.45,9.2,9.67,3.8,2.67,1.0,1.0,1.44,4.69,7.23
2,1920,20200701,18,2,33,156,62,2,2,1443,1473,3.0,0.0,27,45,0.2,4.4,1.42,1.13,0.84,1.45,7.73,13.67,2.0,5.2,1.0,1.0,2.4,3.16,3.21
2,1920,20200701,18,2,78,124,3,0,0,1608,1506,3.0,0.0,41,31,3.87,2.87,1.61,1.1,1.42,1.42,10.27,13.87,3.67,3.33,1.0,1.0,2.54,3.28,2.9
3,1920,20200701,18,2,27,103,7,2,2,1430,1319,1.0,1.0,49,66,1.93,0.8,1.49,1.36,1.26,1.54,12.4,12.27,3.2,3.47,1.0,1.0,2.45,3.16,3.02
3,1920,20200701,18,2,161,39,10,0,0,1521,1304,1.0,1.0,64,52,4.07,0.6,1.1,1.26,1.44,1.41,14.2,7.93,4.13,3.2,1.0,1.0,2.05,3.4,3.68
6,1920,20200701,18,2,31,44,55,1,1,1531,1414,3.0,0.0,37,38,3.2,5.0,1.46,1.57,1.54,1.71,9.13,9.6,3.2,4.73,1.0,1.0,2.07,3.51,3.54
6,1920,20200701,18,2,108,36,55,0,0,1778,1337,0.0,3.0,61,60,4.87,1.67,1.54,1.5,1.32,1.43,12.27,5.93,6.33,3.2,1.0,1.0,1.17,7.35,16.98
8,1920,20200701,18,2,1,92,55,2,2,1472,1440,3.0,0.0,35,46,0.6,1.07,1.75,0.75,0.97,1.41,6.2,10.27,2.0,3.67,1.0,1.0,2.34,3.01,3.46
8,1920,20200701,18,2,229,15,55,2,2,1551,1490,0.0,3.0,46,39,1.27,4.47,1.84,0.88,0.78,1.22,5.93,9.47,1.07,3.2,1.0,1.0,2.51,3.05,3.1
9,1920,20200701,18,2,5,209,55,0,0,1548,1403,3.0,0.0,57,49,2.4,4.33,1.28,1.28,0.72,1.19,9.33,8.93,4.6,3.4,1.0,1.0,2.25,3.03,3.35
9,1920,20200701,18,2,133,162,55,0,0,1453,1327,3.0,0.0,38,56,0.87,3.0,1.08,1.08,0.86,1.39,9.0,11.13,2.2,3.13,1.0,1.0,2.68,2.9,2.82
9,1920,20200701,18,2,167,148,55,0,0,1497,1393,3.0,0.0,41,43,2.13,1.8,1.31,1.08,1.22,1.64,9.8,11.33,2.47,3.8,1.0,1.0,2.13,3.05,3.65
3,1920,20200701,19,2,204,242,29,2,2,1410,1437,3.0,0.0,52,32,3.87,1.27,1.18,1.38,1.31,1.31,12.67,13.93,3.8,2.4,1.0,1.0,3.93,3.42,1.97
2,1920,20200701,20,2,243,53,61,0,0,1510,1541,0.0,3.0,27,33,0.6,6.6,1.58,1.29,1.52,1.58,10.33,17.67,3.6,8.13,1.0,1.0,5.48,4.27,1.59
6,1920,20200701,20,2,83,200,55,2,2,1505,1474,0.0,3.0,31,43,1.47,2.27,1.25,1.36,1.5,1.96,10.67,10.87,6.33,6.93,1.0,1.0,2.05,3.6,3.51
