Div,Season,Date,Time,DayOTW,Team_ID,Opp_ID,FTR,team_elo,opp_elo,team_hist_vs,opp_hist_vs,team_points,opp_points,team_form,opp_form,team_shots,opp_shots,team_shots_target,opp_shots_target,AvgH,AvgD,AvgA
2,2122,20220403,19,6,262,209,0,1524,1465,1.0,1.0,65,49,2.6,3.6,13.0,11.73,5.4,4.73,1.19,7.47,14.31
4,2122,20220403,20,6,38,301,0,1583,1500,1.0,1.0,54,18,7.0,2.73,19.07,8.8,8.87,1.87,1.48,4.5,7.02
3,2122,20220404,17,0,348,150,0,1471,1428,1.0,1.0,42,52,2.07,4.33,10.07,11.13,3.67,3.2,1.86,3.46,4.6
3,2122,20220404,19,0,224,54,1,1603,1586,0.0,3.0,66,48,6.47,0.8,15.53,8.6,5.13,2.07,1.39,4.85,8.57
1,2122,20220404,20,0,102,27,0,1444,1564,1.0,1.0,34,27,4.0,5.0,9.13,13.8,3.93,4.0,4.05,3.41,1.99
4,2122,20220404,20,0,306,124,0,1532,1486,3.0,0.0,48,42,3.8,4.93,11.0,8.07,3.2,2.0,1.61,4.04,5.83
0,2122,20220406,17,2,35,215,0,1534,1455,3.0,0.0,29,38,4.4,3.2,10.67,16.07,3.6,5.6,3.34,3.3,2.27
1,2122,20220406,19,2,70,128,0,1424,1446,3.0,0.0,21,55,0.07,2.0,5.6,9.53,1.13,2.0,2.57,3.16,2.98
0,2122,20220408,19,4,327,108,2,1472,1560,3.0,0.0,27,24,4.0,2.53,16.53,11.33,5.53,3.13,3.97,3.98,1.86
2,2122,20220408,20,4,209,315,0,1500,1478,1.0,1.0,28,54,2.07,1.67,11.0,9.13,4.4,3.13,2.21,3.11,3.71
1,2122,20220408,20,4,238,364,0,1554,1441,3.0,0.0,31,40,0.8,4.8,10.33,12.33,3.13,5.4,2.31,3.11,3.51
4,2122,20220408,20,4,301,157,0,1516,1442,3.0,0.0,57,50,1.47,3.07,8.47,13.2,2.13,4.67,1.48,4.26,7.74
1,2122,20220409,12,5,128,218,0,1497,1493,1.0,1.0,25,30,1.2,3.4,12.07,11.27,2.73,4.67,4.48,3.84,1.8
4,2122,20220409,13,5,73,47,2,1422,1478,1.0,1.0,28,32,3.67,4.87,10.93,14.53,4.67,4.87,3.38,3.23,2.29
0,2122,20220409,14,5,44,35,0,1632,1440,3.0,0.0,66,44,5.8,5.67,18.87,11.6,8.53,3.8,1.12,9.91,19.97
3,2122,20220409,14,5,123,314,1,1446,1420,1.0,1.0,33,56,0.87,4.2,6.33,9.2,1.67,4.07,2.03,3.52,3.77
0,2122,20220409,14,5,130,215,0,1542,1461,1.0,1.0,40,41,1.93,1.87,8.33,16.6,1.93,5.07,2.5,3.38,2.9
0,2122,20220409,14,5,159,212,2,1408,1520,3.0,0.0,16,43,1.73,4.27,6.93,12.93,1.73,6.13,4.77,4.11,1.7
0,2122,20220409,14,5,363,48,0,1471,1458,1.0,1.0,31,47,0.67,1.0,14.27,8.47,4.33,2.47,1.67,3.88,5.3
1,2122,20220409,15,5,27,65,2,1605,1554,1.0,1.0,54,43,2.8,1.0,12.33,18.73,3.53,2.53,1.65,3.9,5.64
4,2122,20220409,15,5,216,33,0,1473,1522,0.0,3.0,26,27,0.0,7.0,10.0,10.73,2.2,5.67,4.33,3.35,1.95
1,2122,20220409,15,5,308,87,2,1398,1525,3.0,0.0,36,20,1.2,4.0,14.2,14.2,5.6,5.73,3.98,3.69,1.93
1,2122,20220409,15,5,354,199,2,1377,1483,3.0,0.0,22,54,2.07,4.2,8.27,12.4,3.07,4.4,2.69,3.54,2.58
2,2122,20220409,16,5,286,287,2,1490,1495,0.0,3.0,36,32,2.27,5.0,8.53,14.67,3.07,6.0,4.54,3.6,1.83
1,2122,20220409,17,5,30,336,2,1494,1587,3.0,0.0,36,33,0.8,6.4,12.67,16.53,5.13,5.33,3.15,3.55,2.27
0,2122,20220409,17,5,172,342,2,1386,1442,3.0,0.0,26,35,2.0,3.6,10.67,11.67,4.2,4.2,2.88,3.23,2.59
3,2122,20220409,17,5,178,348,0,1673,1435,0.0,3.0,63,39,4.73,4.07,12.6,9.2,4.93,3.27,1.36,5.19,8.52
4,2122,20220409,17,5,349,32,1,1501,1544,3.0,0.0,45,35,1.4,4.27,9.73,16.07,2.4,6.73,2.33,3.35,3.2
3,2122,20220409,19,5,75,181,2,1456,1645,3.0,0.0,25,26,0.2,4.0,10.53,14.2,2.2,4.87,6.0,3.94,1.6
2,2122,20220409,20,5,91,262,2,1472,1619,3.0,0.0,28,17,0.07,4.4,10.47,13.33,2.67,5.73,8.44,5.56,1.34
4,2122,20220409,20,5,284,152,0,1543,1413,3.0,0.0,69,47,5.0,4.13,13.2,12.8,5.53,3.33,1.41,4.57,8.73
3,2122,20220410,11,6,150,195,2,1401,1576,3.0,0.0,22,34,2.67,4.8,9.67,11.67,3.47,3.87,4.21,3.55,1.92
2,2122,20220410,12,6,57,222,0,1399,1410,1.0,1.0,23,56,1.07,0.47,14.2,8.6,4.27,2.47,1.96,3.46,4.06
4,2122,20220410,13,6,249,7,0,1510,1434,0.0,3.0,38,61,2.6,0.27,11.8,10.2,3.93,3.2,1.97,3.32,4.34
2,2122,20220410,14,6,18,206,1,1438,1534,1.0,1.0,32,32,2.0,4.2,10.53,14.93,4.07,4.67,3.31,3.17,2.34
0,2122,20220410,14,6,53,204,1,1494,1635,3.0,0.0,35,27,3.6,5.4,15.13,16.13,6.0,5.67,4.11,4.08,1.81
1,2122,20220410,14,6,62,359,0,1467,1520,0.0,3.0,33,36,4.8,4.4,14.0,10.07,5.27,3.67,2.69,3.31,2.73
2,2122,20220410,14,6,64,236,1,1452,1421,3.0,0.0,38,39,3.6,3.67,10.8,10.07,3.33,3.2,2.6,3.21,2.87
1,2122,20220410,14,6,201,102,0,1409,1456,1.0,1.0,37,40,3.8,5.27,10.47,8.2,3.6,4.4,2.41,3.44,2.98
2,2122,20220410,14,6,229,340,0,1684,1409,0.0,3.0,47,50,5.6,5.53,11.0,12.6,4.2,3.6,1.35,5.09,9.26
3,2122,20220410,14,6,237,137,2,1551,1508,0.0,3.0,66,35,6.4,5.07,12.13,17.4,5.33,6.4,1.77,3.88,4.58
1,2122,20220410,14,6,242,70,0,1472,1385,1.0,1.0,18,51,1.0,3.0,9.53,7.93,2.67,2.07,2.97,3.19,2.56
3,2122,20220410,14,6,299,31,0,1447,1482,3.0,0.0,43,30,3.2,2.6,18.13,14.73,6.67,3.07,3.37,3.75,2.09
3,2122,20220410,14,6,347,341,2,1427,1475,3.0,0.0,22,42,0.0,4.07,11.93,16.13,2.27,6.53,3.48,3.37,2.19
4,2122,20220410,15,6,124,82,0,1445,1484,3.0,0.0,36,45,3.0,1.27,8.07,11.33,1.93,3.73,2.81,3.14,2.73
0,2122,20220410,16,6,118,142,2,1527,1484,0.0,3.0,39,30,3.47,2.27,12.87,10.93,3.53,4.13,2.46,3.39,2.93
2,2122,20220410,16,6,202,240,0,1601,1513,3.0,0.0,44,31,2.6,2.07,15.07,9.0,3.47,2.6,2.33,3.39,3.11
1,2122,20220410,16,6,217,208,1,1662,1591,1.0,1.0,73,12,5.47,7.0,18.73,17.13,6.4,5.27,2.06,3.71,3.5
4,2122,20220410,17,6,119,306,2,1424,1552,3.0,0.0,32,30,1.2,5.07,9.0,13.13,2.2,4.07,3.86,3.44,2.03
3,2122,20220410,17,6,292,294,0,1535,1368,0.0,3.0,54,64,6.2,0.47,10.73,13.33,3.27,3.73,1.28,5.82,11.15
0,2122,20220410,18,6,280,173,0,1599,1455,3.0,0.0,48,35,5.27,1.2,12.07,11.6,5.67,4.4,1.5,4.79,5.99
2,2122,20220410,18,6,326,211,1,1453,1485,3.0,0.0,51,34,5.13,4.27,13.4,13.2,3.87,4.07,2.48,3.41,2.87
3,2122,20220410,19,6,335,224,1,1489,1651,3.0,0.0,38,19,3.6,4.87,10.4,21.8,3.93,5.8,4.19,3.51,1.94
4,2122,20220410,20,6,203,38,2,1446,1668,3.0,0.0,22,21,3.6,7.0,12.0,19.73,3.53,8.13,6.6,4.97,1.45
2,2122,20220410,20,6,220,230,0,1553,1416,0.0,3.0,56,44,6.27,2.4,13.33,11.27,6.47,3.4,1.53,4.36,6.11
3,2122,20220411,19,0,54,296,0,1506,1341,0.0,3.0,34,59,1.27,2.0,8.0,9.47,2.47,3.67,2.18,3.38,3.45
4,2122,20220411,20,0,346,343,1,1391,1446,1.0,1.0,33,38,1.4,4.2,12.47,7.13,3.27,1.93,2.25,3.27,3.4
3,2122,20220415,18,4,314,178,2,1467,1681,3.0,0.0,33,18,3.6,5.8,9.8,13.47,4.4,5.0,9.88,5.54,1.31
3,2122,20220415,20,4,224,150,0,1650,1393,0.0,3.0,68,58,3.67,1.47,20.47,11.2,5.0,3.67,1.32,5.13,10.71
2,2122,20220415,20,4,287,229,2,1514,1590,3.0,0.0,56,35,5.67,6.4,14.67,11.0,6.53,3.87,2.11,3.55,3.45
4,2122,20220415,20,4,306,47,1,1571,1559,3.0,0.0,54,32,6.0,6.0,14.87,13.4,4.87,4.4,2.14,3.48,3.48
3,2122,20220416,11,5,75,299,0,1433,1382,1.0,1.0,25,40,0.0,4.6,8.07,16.93,1.67,6.67,2.87,3.68,2.36
1,2122,20220416,12,5,336,65,2,1519,1530,0.0,3.0,57,43,6.8,3.67,15.07,16.0,5.2,2.73,1.54,4.25,6.35
4,2122,20220416,13,5,119,216,0,1442,1465,1.0,1.0,32,56,0.6,3.0,9.13,9.67,1.73,2.47,2.68,3.05,2.92
3,2122,20220416,13,5,296,294,2,1293,1325,0.0,3.0,29,67,1.2,0.2,9.4,10.87,3.2,3.47,1.83,3.74,4.32
3,2122,20220416,13,5,341,123,0,1444,1389,3.0,0.0,36,52,5.4,1.47,16.47,8.93,6.2,2.4,1.82,3.7,4.48
0,2122,20220416,14,5,35,172,2,1428,1396,1.0,1.0,32,56,3.4,1.2,10.13,10.73,3.0,3.93,1.93,3.61,4.03
0,2122,20220416,14,5,108,363,0,1639,1426,0.0,3.0,60,49,4.2,3.2,10.6,13.87,3.2,5.0,1.53,4.5,5.99
0,2122,20220416,14,5,142,53,0,1475,1366,3.0,0.0,48,45,4.07,3.2,11.13,14.07,4.0,4.8,1.68,4.02,5.07
0,2122,20220416,14,5,215,327,1,1503,1525,3.0,0.0,38,51,1.0,2.27,14.47,15.53,5.67,4.4,2.01,3.56,3.78
4,2122,20220416,15,5,7,346,0,1390,1374,3.0,0.0,22,49,0.07,1.87,9.4,11.6,2.8,3.47,2.71,3.13,2.81
3,2122,20220416,15,5,137,347,0,1533,1439,3.0,0.0,53,64,6.07,0.0,15.87,11.07,5.87,2.67,1.36,5.06,8.99
1,2122,20220416,15,5,218,242,0,1606,1390,0.0,3.0,51,66,1.93,3.67,11.07,11.87,4.33,3.67,1.24,6.45,12.84
1,2122,20220416,15,5,308,27,0,1368,1556,3.0,0.0,36,33,0.67,1.4,10.27,14.47,4.07,3.53,3.9,3.68,1.95
1,2122,20220416,15,5,354,62,2,1360,1524,3.0,0.0,22,54,1.2,5.8,7.87,14.93,2.33,6.07,2.86,3.28,2.59
2,2122,20220416,16,5,315,64,0,1445,1444,3.0,0.0,27,45,0.8,3.2,10.0,11.8,3.2,4.47,2.23,3.32,3.35
3,2122,20220416,17,5,181,54,1,1624,1482,0.0,3.0,62,49,5.0,3.73,16.67,11.8,5.33,3.07,1.35,5.01,9.81
0,2122,20220416,17,5,212,130,2,1476,1455,3.0,0.0,37,34,5.47,4.0,14.33,9.4,6.33,2.73,2.0,3.78,3.57
4,2122,20220416,17,5,343,249,2,1504,1494,0.0,3.0,42,44,3.27,4.4,6.53,13.0,1.8,4.13,2.15,3.25,3.7
3,2122,20220416,19,5,195,335,1,1592,1538,1.0,1.0,55,45,5.8,3.27,13.4,11.2,6.07,3.6,1.64,3.92,5.54
4,2122,20220416,20,5,152,349,2,1392,1454,3.0,0.0,32,37,2.6,1.6,11.27,9.73,2.2,2.87,3.1,3.11,2.51
2,2122,20220416,20,5,206,202,2,1543,1563,3.0,0.0,48,38,3.27,4.4,16.27,12.27,4.2,3.33,2.04,3.45,3.75
2,2122,20220417,12,6,240,209,0,1509,1466,3.0,0.0,52,52,1.07,4.0,11.6,12.93,3.8,6.67,1.73,3.73,4.95
4,2122,20220417,13,6,157,203,2,1368,1451,0.0,3.0,29,61,1.87,2.2,14.4,11.93,5.2,4.4,2.36,3.55,2.96
0,2122,20220417,14,6,48,44,2,1419,1664,3.0,0.0,26,15,0.67,6.47,7.73,16.87,2.67,7.13,14.25,7.55,1.19
2,2122,20220417,14,6,222,91,1,1429,1515,1.0,1.0,23,58,0.2,0.0,9.07,10.47,2.47,3.2,2.74,3.2,2.7
2,2122,20220417,14,6,230,286,1,1375,1446,1.0,1.0,41,45,1.4,1.07,9.4,10.53,2.87,4.27,2.23,3.08,3.65
2,2122,20220417,14,6,236,18,1,1425,1349,0.0,3.0,46,51,3.2,2.2,10.47,11.13,3.8,3.73,1.96,3.44,4.06
1,2122,20220417,14,6,238,201,0,1534,1454,3.0,0.0,34,40,3.2,5.07,11.0,10.6,3.33,3.27,2.25,3.38,3.32
2,2122,20220417,14,6,340,326,1,1320,1542,1.0,1.0,32,31,3.2,4.07,11.47,13.67,2.87,3.73,3.79,3.36,2.05
1,2122,20220417,14,6,359,70,1,1409,1334,1.0,1.0,51,54,2.6,2.0,8.13,11.4,2.73,2.8,1.72,3.84,5.02
4,2122,20220417,15,6,33,124,0,1555,1418,0.0,3.0,57,45,4.0,4.6,10.27,9.27,4.13,2.0,1.43,4.5,8.03
0,2122,20220417,16,6,173,159,1,1423,1372,0.0,3.0,44,64,0.4,1.07,8.73,7.53,2.87,1.33,1.27,6.29,10.51
2,2122,20220417,16,6,211,57,0,1523,1383,1.0,1.0,47,56,3.6,3.67,12.8,13.6,3.47,5.2,1.3,5.85,9.72
0,2122,20220417,16,6,342,118,0,1513,1472,3.0,0.0,44,39,5.2,1.87,13.53,14.67,7.2,4.07,2.16,3.42,3.46
4,2122,20220417,17,6,32,82,2,1518,1419,0.0,3.0,45,48,3.6,0.6,15.27,10.47,6.67,4.13,1.83,3.57,4.59
0,2122,20220417,18,6,204,280,2,1578,1643,0.0,3.0,52,30,4.27,6.07,13.8,11.93,4.47,5.33,2.97,3.67,2.31
2,2122,20220417,19,6,262,220,0,1713,1572,1.0,1.0,71,26,5.6,6.8,14.4,12.87,7.2,6.33,1.36,5.5,7.57
4,2122,20220417,20,6,301,284,2,1503,1697,3.0,0.0,60,15,3.67,5.8,10.73,17.33,4.0,6.27,2.97,3.35,2.44
3,2122,20220418,18,0,237,292,1,1604,1556,1.0,1.0,66,33,3.8,6.6,12.93,11.67,4.6,4.13,1.91,3.66,4.02
3,2122,20220418,20,0,31,348,2,1490,1396,0.0,3.0,51,42,1.4,2.47,15.0,8.87,3.07,2.87,1.62,4.22,5.25
4,2122,20220418,20,0,38,73,2,1640,1422,1.0,1.0,60,52,7.0,2.07,17.87,10.33,7.73,4.4,1.22,6.63,13.92
4,2122,20220419,18,1,216,7,0,1465,1332,0.0,3.0,29,64,2.0,3.0,10.53,9.53,2.27,3.47,2.0,3.24,4.34
4,2122,20220419,20,1,47,119,2,1572,1402,0.0,3.0,57,53,4.6,3.2,11.93,7.8,3.53,1.73,1.55,4.24,6.36
1,2122,20220419,20,1,208,218,0,1708,1583,0.0,3.0,73,33,5.0,4.0,13.0,13.73,4.27,6.0,1.41,5.21,7.44
4,2122,20220419,20,1,349,343,0,1529,1494,3.0,0.0,49,42,3.87,1.73,10.27,7.73,4.07,2.47,1.46,4.69,7.11
3,2122,20220420,17,2,341,294,2,1448,1307,0.0,0.0,39,67,6.27,3.07,15.47,9.33,5.93,2.93,1.51,4.4,6.33
4,2122,20220420,18,2,33,157,1,1555,1372,3.0,0.0,60,56,5.0,1.0,10.4,15.33,3.6,5.13,1.3,5.43,10.75
2,2122,20220420,18,2,57,315,1,1395,1416,0.0,3.0,26,57,2.4,3.27,14.53,10.2,5.2,3.4,2.4,3.43,2.97
2,2122,20220420,18,2,209,222,0,1448,1371,3.0,0.0,31,60,2.4,1.07,10.8,7.8,5.0,2.33,1.79,3.65,4.71
2,2122,20220420,18,2,229,240,0,1573,1464,1.0,1.0,53,34,6.8,3.47,11.8,13.0,4.0,3.27,1.87,3.72,4.14
2,2122,20220420,18,2,286,206,0,1442,1536,3.0,0.0,37,36,1.4,1.73,12.33,16.87,6.13,4.33,3.66,3.19,2.18
2,2122,20220420,18,2,340,91,2,1348,1441,3.0,0.0,33,59,2.6,1.0,11.4,15.73,2.93,3.67,2.31,3.32,3.2
4,2122,20220420,19,2,82,152,2,1383,1513,0.0,3.0,39,53,3.2,1.47,8.67,11.33,4.0,2.93,2.21,3.07,3.77
1,2122,20220420,19,2,87,27,2,1553,1646,0.0,3.0,62,36,5.0,0.6,17.93,17.33,8.67,4.2,1.87,3.64,4.34
1,2122,20220420,19,2,128,201,1,1406,1415,0.0,0.0,28,43,3.6,3.0,10.93,10.07,3.0,2.8,2.32,3.45,3.15
1,2122,20220420,19,2,238,102,0,1514,1419,1.0,1.0,37,43,5.0,3.07,12.87,9.0,4.53,3.87,2.34,3.26,3.25
2,2122,20220420,20,2,18,262,2,1347,1659,3.0,0.0,34,17,2.27,6.4,10.73,12.4,3.47,6.2,7.64,5.07,1.39
2,2122,20220420,20,2,64,211,0,1450,1487,1.0,1.0,39,35,1.87,5.07,10.6,13.53,4.2,5.2,4.39,4.08,1.75
2,2122,20220420,20,2,202,230,0,1572,1481,3.0,0.0,50,48,5.67,1.67,11.27,10.6,4.47,2.87,1.77,3.76,4.68
1,2122,20220420,20,2,217,65,0,1666,1494,0.0,3.0,74,43,4.2,5.4,16.13,14.87,5.93,3.47,1.2,6.85,17.12
2,2122,20220420,20,2,220,236,0,1595,1433,0.0,3.0,59,41,4.0,2.87,9.53,14.87,4.73,4.93,1.64,3.98,5.48
4,2122,20220420,20,2,249,284,2,1408,1690,1.0,1.0,44,15,5.6,6.4,11.93,16.93,3.8,6.2,5.31,3.84,1.68
2,2122,20220420,20,2,326,287,0,1558,1586,3.0,0.0,53,35,3.27,3.2,13.07,14.13,3.73,5.8,2.59,3.41,2.72
4,2122,20220421,18,3,124,346,2,1395,1421,3.0,0.0,39,52,2.67,1.13,10.2,14.27,3.07,3.4,2.46,3.16,3.12
4,2122,20220421,18,3,203,301,2,1420,1510,3.0,0.0,25,24,4.27,2.27,13.87,9.73,5.8,3.53,3.5,3.48,2.13
1,2122,20220421,19,3,70,308,0,1393,1405,1.0,1.0,25,45,2.2,3.4,11.27,9.53,2.4,3.73,2.76,3.41,2.61
4,2122,20220421,19,3,73,32,2,1383,1563,0.0,3.0,31,39,4.0,2.07,8.53,13.4,4.13,5.07,3.44,3.13,2.3
4,2122,20220421,20,3,306,38,2,1565,1701,3.0,0.0,55,24,4.6,4.0,13.67,17.53,4.13,7.0,3.38,3.61,2.14
0,2122,20220422,19,4,363,215,0,1465,1429,3.0,0.0,34,45,2.0,1.4,12.47,12.67,4.8,3.93,2.35,3.4,3.14
1,2122,20220423,12,5,27,218,0,1627,1557,3.0,0.0,57,36,3.2,2.4,17.07,10.53,4.33,4.6,2.11,3.58,3.5
0,2122,20220423,14,5,118,173,1,1514,1428,3.0,0.0,39,39,0.8,1.07,13.47,10.87,3.73,2.8,2.53,3.7,2.67
0,2122,20220423,14,5,130,48,0,1455,1440,1.0,1.0,46,53,5.4,0.4,12.07,7.8,3.87,2.87,1.54,4.36,6.27
0,2122,20220423,14,5,142,212,1,1542,1401,0.0,3.0,51,46,5.4,3.2,12.27,16.07,5.27,5.8,1.85,3.91,4.06
0,2122,20220423,14,5,159,204,2,1366,1617,3.0,0.0,17,31,1.6,2.47,7.33,13.27,1.2,4.4,8.5,5.33,1.36
0,2122,20220423,14,5,280,342,2,1538,1547,3.0,0.0,54,35,6.6,6.27,9.13,13.73,3.8,6.53,1.54,4.17,6.62
3,2122,20220423,14,5,335,314,0,1503,1387,3.0,0.0,40,60,2.93,2.07,11.4,9.93,3.8,3.6,1.69,3.77,5.33
3,2122,20220423,14,5,347,31,2,1387,1553,3.0,0.0,22,36,0.0,0.67,8.2,16.2,2.07,3.4,6.62,4.54,1.49
1,2122,20220423,15,5,201,30,1,1444,1492,3.0,0.0,41,54,2.6,0.2,10.47,11.33,2.8,5.73,2.85,3.39,2.54
1,2122,20220423,15,5,217,354,0,1698,1359,0.0,3.0,77,70,5.27,0.6,16.2,10.6,5.4,2.67,1.11,9.78,25.83
1,2122,20220423,15,5,242,238,2,1382,1533,1.0,1.0,21,49,2.4,6.2,12.93,13.2,3.67,4.53,3.55,3.33,2.18
2,2122,20220423,16,5,211,230,0,1521,1454,0.0,3.0,50,51,3.07,0.87,15.27,9.6,5.47,3.07,1.35,5.56,8.03
0,2122,20220423,17,5,44,108,0,1614,1628,0.0,3.0,72,24,6.87,5.4,19.0,10.6,7.73,4.8,1.38,5.65,7.12
1,2122,20220423,17,5,62,336,1,1441,1541,3.0,0.0,39,36,6.4,4.0,15.6,11.8,5.8,3.53,4.28,3.67,1.87
3,2122,20220423,17,5,178,292,0,1678,1554,0.0,3.0,69,34,6.47,4.87,16.2,10.53,5.27,4.87,1.63,4.04,5.43
2,2122,20220423,18,5,315,229,2,1384,1562,3.0,0.0,31,35,3.07,7.0,9.87,13.8,3.0,5.07,4.26,3.78,1.83
3,2122,20220423,19,5,348,296,1,1411,1367,3.0,0.0,48,65,4.4,0.6,13.2,7.8,4.0,2.33,1.78,3.76,4.63
2,2122,20220423,20,5,262,202,1,1702,1554,1.0,1.0,77,38,6.8,6.4,13.13,11.2,6.8,4.87,1.29,6.0,9.6
3,2122,20220424,11,6,294,137,0,1329,1463,3.0,0.0,22,35,5.0,6.6,8.73,18.27,2.47,6.13,5.45,3.99,1.64
2,2122,20220424,12,6,287,209,0,1561,1373,0.0,3.0,56,55,1.6,4.27,12.73,12.27,4.73,5.0,1.44,4.76,7.06
0,2122,20220424,14,6,53,35,2,1373,1446,0.0,3.0,36,50,1.87,1.8,12.8,11.13,3.6,2.67,2.28,3.27,3.38
3,2122,20220424,14,6,54,341,1,1493,1397,1.0,1.0,38,45,3.4,3.8,11.53,14.2,2.93,5.0,2.87,3.33,2.54
1,2122,20220424,14,6,65,308,1,1475,1411,1.0,1.0,40,48,3.4,2.2,10.6,9.6,2.8,3.27,2.17,3.32,3.59
1,2122,20220424,14,6,70,364,0,1407,1377,1.0,1.0,28,43,4.27,2.8,13.27,9.93,3.67,4.33,2.71,3.11,2.86
1,2122,20220424,14,6,87,359,0,1578,1437,3.0,0.0,62,40,2.8,2.4,16.33,12.07,6.87,4.33,1.53,4.37,6.4
2,2122,20220424,14,6,91,18,1,1416,1375,0.0,3.0,32,55,3.67,1.27,12.2,9.47,2.93,2.47,2.26,3.28,3.35
3,2122,20220424,14,6,123,237,0,1470,1619,0.0,3.0,34,25,0.87,3.0,11.27,11.73,3.0,4.47,5.38,4.18,1.62
2,2122,20220424,14,6,222,64,2,1343,1504,0.0,3.0,24,48,0.67,4.0,11.93,9.93,3.2,3.93,2.91,3.22,2.55
2,2122,20220424,14,6,236,57,0,1488,1406,1.0,1.0,47,60,1.67,2.4,12.07,13.0,4.6,5.73,1.8,3.76,4.46
2,2122,20220424,14,6,240,340,0,1514,1329,3.0,0.0,55,57,2.2,1.33,14.13,12.93,3.0,2.93,1.63,3.98,5.55
0,2122,20220424,16,6,172,327,0,1395,1439,1.0,1.0,29,52,3.6,2.07,10.8,12.2,2.93,3.73,3.03,3.34,2.42
2,2122,20220424,16,6,206,326,0,1587,1478,0.0,3.0,48,32,0.8,4.73,18.33,13.13,4.67,4.2,2.31,3.31,3.25
1,2122,20220424,16,6,208,128,0,1695,1356,0.0,3.0,76,59,5.67,3.2,12.67,11.73,4.33,3.07,1.19,7.35,15.64
3,2122,20220424,17,6,150,75,0,1396,1366,0.0,3.0,22,61,0.67,3.0,9.53,10.07,2.67,3.73,2.23,3.23,3.51
3,2122,20220424,19,6,195,224,2,1569,1607,3.0,0.0,56,20,4.4,4.87,12.53,17.47,5.73,4.87,2.9,3.45,2.45
2,2122,20220424,19,6,286,220,2,1420,1573,1.0,1.0,40,29,3.73,5.0,12.0,12.2,5.8,4.53,3.88,3.35,2.04
4,2122,20220424,20,6,38,346,2,1650,1470,3.0,0.0,63,52,5.0,3.6,15.0,14.2,4.8,3.0,1.3,5.66,10.03
3,2122,20220425,19,0,299,181,2,1408,1594,0.0,3.0,46,27,2.67,3.8,13.87,19.6,4.93,5.07,4.24,3.89,1.81
1,2122,20220425,20,0,102,199,1,1443,1378,3.0,0.0,37,54,1.6,5.47,9.2,11.53,3.13,4.67,2.08,3.59,3.53
3,2122,20220427,17,2,137,341,2,1478,1399,0.0,3.0,56,46,3.87,3.0,15.07,14.93,5.13,4.87,1.71,3.97,4.84
3,2122,20220427,19,2,31,335,1,1507,1465,0.0,3.0,54,46,3.2,4.67,17.4,12.33,4.07,4.53,1.6,4.17,5.66
3,2122,20220427,19,2,54,178,0,1530,1610,3.0,0.0,39,18,3.07,6.87,11.4,14.93,3.07,6.2,7.69,5.05,1.4
1,2122,20220428,19,3,218,87,1,1557,1523,1.0,1.0,54,23,1.27,4.4,11.53,19.73,4.6,6.27,3.17,3.57,2.25
0,2122,20220429,19,4,342,159,1,1516,1339,3.0,0.0,50,68,6.8,0.93,13.47,7.93,5.93,2.13,1.27,5.71,13.47
4,2122,20220429,20,4,301,73,1,1465,1407,0.0,3.0,63,55,4.27,2.4,11.13,14.2,4.53,5.4,1.65,3.71,6.11
2,2122,20220429,20,4,326,262,1,1440,1694,3.0,0.0,56,18,2.8,5.0,12.4,14.67,3.87,6.87,3.68,3.8,1.97
1,2122,20220430,12,5,238,208,2,1539,1667,3.0,0.0,43,13,6.8,6.2,13.13,14.2,5.4,4.07,7.81,4.87,1.41
4,2122,20220430,13,5,7,349,0,1383,1493,3.0,0.0,25,37,2.0,5.4,10.2,11.07,3.6,4.6,3.47,3.41,2.16
0,2122,20220430,14,5,35,130,2,1381,1427,0.0,3.0,35,34,3.8,6.27,11.4,14.93,2.93,4.8,2.82,3.44,2.51
0,2122,20220430,14,5,48,172,1,1407,1364,3.0,0.0,26,56,0.2,5.2,10.4,9.47,3.27,2.47,2.65,3.27,2.79
3,2122,20220430,14,5,75,348,2,1343,1392,1.0,1.0,28,43,2.0,3.67,10.4,13.27,3.13,3.2,2.54,3.46,2.78
0,2122,20220430,14,5,108,53,2,1629,1393,1.0,1.0,63,51,3.27,1.0,9.47,14.53,4.4,3.2,1.36,5.4,8.01
0,2122,20220430,14,5,215,44,0,1448,1642,3.0,0.0,39,15,0.73,7.0,9.6,17.2,3.27,7.13,5.58,4.79,1.53
3,2122,20220430,14,5,237,299,0,1657,1475,1.0,1.0,67,46,1.47,1.4,12.87,16.0,3.53,5.4,1.47,4.93,6.27
0,2122,20220430,14,5,327,363,1,1444,1455,0.0,3.0,28,52,1.07,4.2,11.67,13.07,4.0,5.53,2.05,3.65,3.58
1,2122,20220430,15,5,30,242,0,1536,1310,0.0,3.0,37,72,1.0,1.4,11.0,10.67,4.73,3.2,1.4,4.94,8.3
4,2122,20220430,15,5,284,124,0,1719,1391,3.0,0.0,78,51,6.8,1.4,19.4,9.0,7.93,2.87,1.51,4.45,6.53
1,2122,20220430,15,5,308,102,2,1364,1431,1.0,1.0,40,47,2.27,1.67,12.2,11.8,3.6,4.2,2.41,3.37,3.05
1,2122,20220430,15,5,354,70,2,1337,1384,1.0,1.0,22,55,0.2,5.6,9.07,14.0,2.53,4.27,2.68,3.31,2.75
1,2122,20220430,15,5,364,65,2,1393,1486,0.0,3.0,49,47,1.4,2.87,9.67,8.73,4.13,3.6,2.75,3.09,2.83
