Div,Date,Time,Team_ID,Opp_ID,Ref_ID,FTR,FTR2,team_hist_vs,team_form_team,team_form_opp,team_shots,opp_shots,team_shots_target,opp_shots_target,team_avg_games,opp_avg_games,AvgH,AvgD,AvgA
3,20190315,0,112,151,54,0,0,1.0,2.2,3.466666666666667,8.266666666666667,13.333333333333334,1.6666666666666667,4.333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190315,0,35,57,54,1,1,1.0,2.6,2.066666666666667,9.2,8.866666666666667,4.133333333333334,3.2666666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190315,0,139,88,54,0,0,3.0,1.0666666666666667,0.6,12.0,12.266666666666667,2.533333333333333,3.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190316,0,25,111,59,0,0,0.0,3.2,4.866666666666666,7.4,17.733333333333334,3.2,5.266666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190316,0,31,86,1,0,2,3.0,0.8,4.2,10.133333333333333,18.466666666666665,3.0,5.066666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190316,0,164,73,58,1,1,3.0,2.6666666666666665,1.2,9.266666666666667,8.666666666666666,3.1333333333333333,2.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190316,0,6,103,10,1,1,0.0,6.4,1.2,10.733333333333333,18.466666666666665,3.8666666666666667,4.133333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190316,0,26,163,6,0,2,0.0,3.4,3.8666666666666667,18.333333333333332,14.333333333333334,4.733333333333333,4.0,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190316,0,75,124,39,0,0,3.0,1.8,1.2666666666666666,9.266666666666667,11.866666666666667,3.466666666666667,3.2,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190316,0,77,115,31,0,0,3.0,1.9333333333333333,2.6666666666666665,13.8,15.466666666666667,5.133333333333334,3.3333333333333335,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190316,0,84,137,3,0,2,1.0,6.4,6.2,14.066666666666666,11.666666666666666,5.666666666666667,5.666666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190316,0,123,18,74,1,1,0.0,6.066666666666666,0.6666666666666666,12.933333333333334,13.533333333333333,4.266666666666667,3.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190316,0,131,114,35,0,2,0.0,4.466666666666667,7.0,10.8,14.6,2.8,5.866666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190316,0,138,19,34,1,1,0.0,4.866666666666666,3.2,11.8,15.466666666666667,4.6,5.8,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190316,0,144,126,37,0,0,0.0,3.1333333333333333,3.4,6.8,10.466666666666667,1.4,4.333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190316,0,165,23,7,1,1,0.0,0.26666666666666666,2.0,13.666666666666666,11.066666666666666,3.7333333333333334,3.3333333333333335,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190316,0,10,69,54,1,1,1.0,3.0,0.2,8.8,8.533333333333333,3.3333333333333335,3.2,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190316,0,71,49,54,0,2,0.0,2.4,4.466666666666667,12.266666666666667,15.933333333333334,4.0,6.866666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190316,0,135,125,54,0,2,3.0,0.2,4.066666666666666,11.0,13.733333333333333,4.4,4.066666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190316,0,146,72,54,0,0,3.0,2.4,4.066666666666666,9.6,17.133333333333333,3.6,6.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190316,0,166,58,54,1,1,0.0,2.533333333333333,3.4,8.933333333333334,11.0,3.3333333333333335,4.133333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190316,0,4,3,54,0,0,3.0,2.466666666666667,5.066666666666666,11.2,13.333333333333334,4.0,3.6666666666666665,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190316,0,34,143,54,0,2,1.0,0.6,1.4,8.866666666666667,9.6,2.0,2.7333333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190316,0,67,48,54,1,1,3.0,2.066666666666667,0.6666666666666666,7.466666666666667,7.8,1.2,1.5333333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190316,0,113,145,54,0,0,0.0,1.8666666666666667,1.6,12.133333333333333,12.733333333333333,3.533333333333333,3.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190316,0,134,133,54,0,2,3.0,1.4,3.2,7.733333333333333,10.733333333333333,2.7333333333333334,6.6,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190316,0,141,130,54,1,1,1.0,0.4,5.0,4.933333333333334,7.533333333333333,2.2,3.6,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190316,0,149,22,54,0,2,3.0,6.6,3.066666666666667,9.533333333333333,13.533333333333333,5.933333333333334,7.466666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190316,0,8,9,54,1,1,1.0,2.8666666666666667,6.8,9.933333333333334,10.733333333333333,3.933333333333333,4.066666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190316,0,74,1,54,0,2,0.0,2.6,3.8,9.133333333333333,13.266666666666667,2.6,3.0,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190316,0,85,64,54,0,2,0.0,2.6,3.0,10.266666666666667,13.933333333333334,3.3333333333333335,5.6,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190316,0,127,37,54,1,1,3.0,4.4,0.4,16.6,7.466666666666667,5.0,2.1333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190317,0,55,39,8,1,1,0.0,1.8666666666666667,4.4,8.066666666666666,18.0,3.2,5.066666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190317,0,61,91,0,0,2,0.0,0.0,5.266666666666667,10.066666666666666,16.4,4.0,5.2,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190317,0,14,96,54,1,1,3.0,7.0,1.2,18.2,15.266666666666667,9.866666666666667,2.8,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190317,0,51,116,54,1,1,0.0,6.466666666666667,0.2,14.6,8.066666666666666,6.8,2.6666666666666665,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190317,0,89,162,54,0,2,3.0,5.8,4.466666666666667,15.066666666666666,14.666666666666666,5.2,4.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190317,0,24,129,54,0,0,1.0,1.4,4.466666666666667,10.4,12.933333333333334,3.2666666666666666,3.933333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190317,0,94,107,54,1,1,0.0,3.6,3.066666666666667,18.333333333333332,11.133333333333333,7.466666666666667,4.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190317,0,119,101,54,1,1,3.0,7.0,6.2,19.333333333333332,12.333333333333334,7.0,5.466666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190317,0,128,109,54,1,1,0.0,3.533333333333333,3.6,15.866666666666667,12.0,5.066666666666666,4.333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190317,0,7,40,54,0,0,3.0,5.2,0.4,12.8,8.133333333333333,6.466666666666667,4.266666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190317,0,53,60,54,1,1,0.0,1.2666666666666666,0.8666666666666667,6.733333333333333,6.733333333333333,4.133333333333334,2.8666666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190317,0,62,78,54,1,1,1.0,1.7333333333333334,7.0,9.0,9.2,3.533333333333333,5.0,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190317,0,81,120,54,1,1,0.0,3.8,3.6666666666666665,6.933333333333334,7.333333333333333,5.133333333333334,4.133333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190317,0,104,76,54,0,2,0.0,7.0,4.2,8.8,12.533333333333333,4.533333333333333,5.8,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190317,0,110,153,54,1,1,3.0,2.466666666666667,3.2666666666666666,12.733333333333333,8.266666666666667,5.266666666666667,4.6,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190317,0,16,12,54,0,2,1.0,4.4,6.866666666666666,10.2,13.4,3.8666666666666667,5.866666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190317,0,50,156,54,0,2,0.0,3.2666666666666666,0.06666666666666667,14.066666666666666,11.0,3.533333333333333,2.066666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190317,0,54,136,54,0,2,1.0,3.8,3.066666666666667,10.066666666666666,16.8,3.1333333333333333,6.733333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190317,0,155,63,54,0,0,1.0,5.666666666666667,6.6,11.266666666666667,11.533333333333333,3.4,4.666666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190317,0,160,157,54,1,1,0.0,3.6666666666666665,0.0,11.6,8.666666666666666,3.8,2.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190329,0,163,18,29,1,1,0.0,5.4,0.2,13.466666666666667,12.533333333333333,4.666666666666667,3.066666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190329,0,72,89,54,1,1,1.0,3.4,3.4,18.466666666666665,15.0,6.933333333333334,4.0,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190329,0,129,94,54,0,2,1.0,3.6,5.066666666666666,11.8,19.866666666666667,3.6666666666666665,9.466666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190329,0,40,35,54,0,2,3.0,1.2,4.4,7.066666666666666,9.466666666666667,3.533333333333333,4.933333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190329,0,64,8,54,0,2,3.0,4.6,4.466666666666667,12.133333333333333,9.6,5.066666666666666,4.266666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190330,0,29,140,1,0,2,0.0,5.066666666666666,4.2,11.333333333333334,10.666666666666666,3.7333333333333334,3.933333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190330,0,31,167,20,1,1,0.0,0.2,3.2666666666666666,11.0,8.333333333333334,2.533333333333333,2.6,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190330,0,45,73,76,1,1,1.0,2.6666666666666665,0.6,13.666666666666666,10.533333333333333,3.466666666666667,3.2,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190330,0,61,99,61,0,2,0.0,0.0,7.0,8.733333333333333,19.466666666666665,3.3333333333333335,7.733333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190330,0,86,25,64,1,1,0.0,5.6,3.066666666666667,14.933333333333334,7.866666666666666,4.6,3.2,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190330,0,100,161,4,1,1,3.0,3.6,2.8,13.333333333333334,5.333333333333333,4.6,3.3333333333333335,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190330,0,164,55,13,0,2,3.0,4.4,4.0,11.4,10.466666666666667,3.6,4.866666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190330,0,6,19,7,1,1,0.0,6.866666666666666,2.066666666666667,13.133333333333333,13.866666666666667,4.333333333333333,5.6,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190330,0,47,131,12,1,1,0.0,2.8666666666666667,2.6666666666666665,13.2,10.733333333333333,3.8,3.4,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190330,0,77,75,5,0,2,1.0,2.1333333333333333,1.8,14.666666666666666,10.733333333333333,5.533333333333333,4.266666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190330,0,84,105,10,1,1,1.0,3.8,3.0,14.8,11.266666666666667,3.6666666666666665,4.333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190330,0,103,114,3,0,2,1.0,0.4,7.0,13.666666666666666,13.466666666666667,3.0,4.866666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190330,0,115,148,37,1,1,0.0,2.4,1.2,14.6,16.2,4.0,6.6,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190330,0,124,23,36,0,2,3.0,1.6,1.2,13.333333333333334,11.733333333333333,3.7333333333333334,3.466666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190330,0,126,123,19,1,1,3.0,2.8666666666666667,6.6,9.466666666666667,12.8,3.3333333333333335,3.2666666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190330,0,137,30,34,0,2,1.0,6.6,1.4,11.2,10.066666666666666,4.0,1.8666666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190330,0,144,138,6,0,0,0.0,2.7333333333333334,5.8,7.933333333333334,10.866666666666667,1.8,4.333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190330,0,165,26,56,0,0,0.0,3.066666666666667,1.8,12.0,16.866666666666667,4.733333333333333,5.266666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190330,0,49,166,54,1,1,0.0,5.666666666666667,4.2,19.066666666666666,11.733333333333333,7.333333333333333,5.4,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190330,0,58,95,54,1,1,0.0,1.8,3.066666666666667,13.2,12.4,4.733333333333333,3.1333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190330,0,59,14,54,0,0,1.0,3.6666666666666665,7.0,10.933333333333334,19.733333333333334,4.0,10.733333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190330,0,116,10,54,1,1,0.0,0.06666666666666667,4.866666666666666,8.466666666666667,12.866666666666667,2.933333333333333,5.6,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190330,0,125,71,54,1,1,1.0,5.266666666666667,1.2666666666666666,14.4,10.733333333333333,4.2,4.133333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190330,0,162,96,54,1,1,0.0,5.666666666666667,0.6,13.6,12.533333333333333,4.8,2.1333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190330,0,101,4,54,0,0,0.0,3.6,2.2666666666666666,8.866666666666667,11.333333333333334,4.266666666666667,3.8,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190330,0,78,53,54,1,1,0.0,4.0,3.6,7.2,7.333333333333333,3.2666666666666666,4.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190330,0,133,104,54,1,1,3.0,4.8,4.0,13.0,8.533333333333333,8.2,5.066666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190330,0,153,62,54,1,1,3.0,1.8,3.8,8.066666666666666,9.2,4.066666666666666,3.8,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190330,0,1,9,54,0,2,1.0,5.133333333333334,4.0,12.933333333333334,10.333333333333334,3.6,3.466666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190330,0,12,54,54,1,1,3.0,7.0,2.1333333333333333,14.133333333333333,10.8,7.0,3.066666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190330,0,37,160,54,1,1,1.0,0.2,5.2,6.466666666666667,11.933333333333334,1.5333333333333334,3.8666666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190330,0,63,85,54,0,2,0.0,4.866666666666666,1.4,10.866666666666667,10.4,3.466666666666667,3.1333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190331,0,36,39,0,0,2,0.0,3.2,2.466666666666667,12.133333333333333,17.466666666666665,4.4,5.066666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190331,0,91,150,60,1,1,0.0,6.066666666666666,0.8666666666666667,16.466666666666665,12.866666666666667,5.333333333333333,3.6,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190331,0,51,146,54,1,1,3.0,6.866666666666666,2.4,18.266666666666666,10.533333333333333,6.2,3.1333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190331,0,69,135,54,0,2,3.0,0.0,0.06666666666666667,9.666666666666666,12.133333333333333,3.3333333333333335,4.066666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190331,0,3,24,54,0,0,3.0,4.0,1.7333333333333334,12.0,11.733333333333333,4.0,3.466666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190331,0,48,112,54,0,2,3.0,0.4,2.2,8.933333333333334,8.533333333333333,2.3333333333333335,1.6,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190331,0,106,34,54,0,2,3.0,4.866666666666666,0.26666666666666666,12.866666666666667,6.133333333333334,7.133333333333334,1.6666666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190331,0,109,90,54,0,2,0.0,2.066666666666667,3.466666666666667,10.2,13.333333333333334,3.2666666666666666,4.2,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190331,0,151,119,54,0,2,1.0,3.2,7.0,15.0,15.933333333333334,3.8666666666666667,6.8,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190331,0,22,134,54,1,1,3.0,5.0,0.8666666666666667,12.066666666666666,9.2,7.133333333333334,3.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190331,0,57,149,54,0,0,3.0,1.0666666666666667,3.8666666666666667,7.6,11.666666666666666,3.2666666666666666,6.4,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190331,0,60,141,54,0,2,0.0,0.4,3.2,7.666666666666667,6.533333333333333,3.066666666666667,3.3333333333333335,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190331,0,76,81,54,0,2,0.0,5.4,5.066666666666666,11.666666666666666,9.066666666666666,5.733333333333333,6.133333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190331,0,120,7,54,0,2,0.0,2.4,4.2,6.333333333333333,12.533333333333333,3.6,6.466666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190331,0,130,110,54,0,2,1.0,2.8,4.333333333333333,8.133333333333333,12.533333333333333,3.7333333333333334,5.066666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190331,0,88,50,54,0,0,3.0,1.2,1.9333333333333333,11.0,15.0,3.4,3.2666666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190331,0,127,74,54,1,1,0.0,5.6,1.4,18.533333333333335,8.4,5.666666666666667,2.2,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190331,0,136,155,54,0,2,1.0,5.0,4.466666666666667,15.4,10.0,5.8,3.066666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190331,0,156,139,54,0,0,0.0,3.0,1.4,10.133333333333333,15.466666666666667,2.4,4.0,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190331,0,157,16,54,0,0,0.0,0.0,2.6666666666666665,8.0,11.333333333333334,2.533333333333333,3.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190401,0,5,111,8,1,1,3.0,5.666666666666667,3.8,12.466666666666667,16.0,4.066666666666666,4.8,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190401,0,143,113,54,1,1,0.0,3.6,1.8,10.466666666666667,13.066666666666666,3.933333333333333,3.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190402,0,161,61,77,1,1,0.0,1.4,0.0,9.866666666666667,7.266666666666667,4.8,2.066666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190402,0,167,100,59,1,1,0.0,1.9333333333333333,4.866666666666666,7.4,11.733333333333333,1.9333333333333333,4.666666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190402,0,103,30,30,0,2,3.0,0.06666666666666667,3.8666666666666667,14.666666666666666,11.266666666666667,3.933333333333333,4.0,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190402,0,148,26,2,1,1,0.0,0.6,1.8,15.733333333333333,16.2,6.466666666666667,4.0,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190402,0,35,78,54,0,2,1.0,5.6,5.0,9.2,9.333333333333334,4.533333333333333,3.8666666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190402,0,104,153,54,0,0,3.0,2.0,3.8,8.133333333333333,9.133333333333333,5.133333333333334,4.133333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190402,0,9,64,54,1,1,0.0,5.0,2.6666666666666665,10.733333333333333,10.0,4.533333333333333,4.066666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190402,0,54,63,54,0,0,3.0,1.0666666666666667,2.6666666666666665,8.666666666666666,10.4,2.8,2.933333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190402,0,160,12,54,0,0,1.0,3.2,7.0,12.6,13.466666666666667,4.2,5.666666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190403,0,39,29,21,1,1,3.0,4.2,3.2,19.066666666666666,11.4,4.533333333333333,2.7333333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190403,0,99,36,58,1,1,0.0,7.0,2.0,21.333333333333332,11.133333333333333,7.666666666666667,4.066666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190403,0,150,45,55,1,1,3.0,0.4,4.4,12.266666666666667,15.066666666666666,3.0,3.8666666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190403,0,107,67,54,1,1,0.0,1.8666666666666667,4.066666666666666,10.6,9.066666666666666,4.4,1.3333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190403,0,145,128,54,1,1,0.0,1.9333333333333333,4.866666666666666,10.733333333333333,14.733333333333333,3.2,4.133333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190403,0,53,110,54,1,1,0.0,2.2,5.6,5.933333333333334,11.933333333333334,3.0,6.466666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190403,0,60,120,54,1,1,0.0,0.2,1.4,11.533333333333333,6.133333333333334,5.133333333333334,3.7333333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190403,0,62,76,54,0,2,3.0,2.2666666666666666,3.2666666666666666,11.0,11.333333333333334,4.466666666666667,5.733333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190403,0,130,57,54,0,0,1.0,1.4,1.4666666666666666,9.133333333333333,9.933333333333334,4.133333333333334,4.6,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190403,0,141,81,54,1,1,1.0,5.066666666666666,6.0,6.133333333333334,8.333333333333334,3.2666666666666666,5.933333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190403,0,149,133,54,1,1,0.0,3.0,5.8,10.2,13.866666666666667,5.2,8.533333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190403,0,8,88,54,1,1,1.0,5.6,1.6666666666666667,9.2,9.4,4.6,2.7333333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190403,0,50,157,54,1,1,0.0,2.0,1.0,16.133333333333333,11.8,3.066666666666667,3.2,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190403,0,74,37,54,0,0,0.0,0.6666666666666666,3.066666666666667,10.6,8.933333333333334,2.4,2.7333333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190403,0,155,127,54,1,1,1.0,5.533333333333333,6.4,7.533333333333333,17.733333333333334,2.8666666666666667,6.466666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190404,0,7,22,54,1,1,3.0,5.466666666666667,6.2,14.4,11.533333333333333,8.066666666666666,7.333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
4,20190404,0,134,40,54,1,1,0.0,0.4666666666666667,0.7333333333333333,8.133333333333333,7.666666666666667,3.8,4.666666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190404,0,85,156,54,1,1,0.0,3.6666666666666665,3.0,9.133333333333333,10.0,3.0,3.066666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190404,0,136,1,54,1,1,3.0,3.2,3.066666666666667,15.733333333333333,13.533333333333333,5.6,3.8,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
5,20190404,0,139,16,54,1,1,0.0,1.7333333333333334,2.4,14.0,9.8,3.066666666666667,2.7333333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190405,0,140,91,13,0,2,1.0,5.6,6.6,9.6,16.133333333333333,3.1333333333333333,4.666666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
0,20190405,0,96,59,54,1,1,3.0,0.2,3.066666666666667,12.0,11.0,2.8666666666666667,4.133333333333334,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
3,20190405,0,24,101,54,1,1,0.0,2.066666666666667,2.8666666666666667,9.666666666666666,9.066666666666666,2.3333333333333335,4.466666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190406,0,25,31,60,0,2,1.0,1.8666666666666667,3.0,7.8,8.933333333333334,2.8,1.9333333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190406,0,73,86,3,0,2,0.0,0.2,6.4,12.4,15.133333333333333,3.933333333333333,4.466666666666667,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
1,20190406,0,111,45,4,0,2,3.0,2.066666666666667,2.6,11.066666666666666,12.2,3.2666666666666666,2.933333333333333,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
2,20190406,0,18,84,59,1,1,3.0,0.0,5.0,12.2,16.133333333333333,3.2,4.866666666666666,1.0,1.0,2.7268245567610476,3.932667372320719,4.152701772955808
