Div,Season,Date,Time,DayOTW,Team_ID,Opp_ID,Ref_ID,FTR,FTR2,team_elo,opp_elo,team_hist_vs,opp_hist_vs,team_points,opp_points,team_form,opp_form,team_avg_goals_for,team_avg_goals_against,opp_avg_goals_for,opp_avg_goals_against,team_shots,opp_shots,team_shots_target,opp_shots_target,team_avg_games,opp_avg_games,AvgH,AvgD,AvgA
3,2021,20210227,17,5,197,29,2,2,2,1432,1497,0.0,3.0,35,30,3.6,2.07,1.84,1.6,1.43,1.3,13.6,8.87,6.6,3.07,1.0,1.0,2.23,3.63,3.12
1,2021,20210227,17,5,282,213,74,0,0,1623,1482,1.8333333333333333,0.8333333333333334,47,24,6.8,1.07,1.45,1.18,1.5,1.73,16.67,11.47,6.53,3.47,1.0,1.0,1.63,4.19,5.12
8,2021,20210227,17,5,54,192,74,0,0,1440,1564,2.6666666666666665,0.16666666666666666,25,22,2.87,5.0,1.57,1.35,1.48,1.48,9.4,12.87,3.73,7.2,1.0,1.0,3.57,3.61,2.03
9,2021,20210227,17,5,360,59,74,1,1,1341,1406,1.0,1.0,17,38,0.0,2.6,1.38,1.38,1.42,1.62,11.8,9.73,4.0,3.13,1.0,1.0,2.75,2.93,2.74
13,2021,20210227,17,5,7,252,74,2,2,1357,1433,1.0,1.5,22,40,1.4,3.4,1.38,1.04,1.08,1.21,9.53,8.73,2.6,2.27,1.0,1.0,2.71,2.94,2.94
14,2021,20210227,17,5,12,210,74,0,0,1528,1373,0.16666666666666666,2.6666666666666665,49,36,1.6,1.6,1.42,0.96,0.77,1.27,10.8,8.6,2.87,3.2,1.0,1.0,1.66,3.47,5.6
0,2021,20210227,17,5,250,222,74,0,0,1484,1478,1.5,1.5,43,37,4.27,4.6,1.71,1.11,1.61,1.46,10.13,14.67,3.33,3.93,1.0,1.0,2.41,3.54,2.73
7,2021,20210227,17,5,28,256,74,0,0,1506,1577,2.5,0.5,38,16,3.67,6.0,1.09,0.91,1.13,1.7,6.93,13.07,3.13,7.53,1.0,1.0,5.93,3.99,1.52
10,2021,20210227,17,5,96,365,74,1,1,1372,1397,1.0,2.0,14,40,1.6,5.6,1.65,1.39,1.09,1.39,6.27,11.53,2.4,5.0,1.0,1.0,3.45,3.54,2.05
6,2021,20210227,18,5,35,294,74,2,2,1506,1427,1.6666666666666667,0.6666666666666666,44,36,4.67,4.47,1.85,1.08,0.96,1.23,12.27,7.87,4.67,1.87,1.0,1.0,1.95,3.15,4.17
6,2021,20210227,18,5,67,265,74,2,2,1399,1472,2.0,1.0,34,29,3.6,3.93,1.23,1.0,1.15,1.38,9.53,12.33,3.2,4.53,1.0,1.0,3.22,2.84,2.45
6,2021,20210227,18,5,81,236,74,2,2,1311,1361,3.0,0.0,18,40,1.0,3.47,1.31,1.08,1.31,1.35,9.8,11.13,3.53,3.13,1.0,1.0,2.53,2.91,3.0
6,2021,20210227,18,5,86,352,74,0,0,1519,1408,1.5,1.5,49,33,5.6,1.4,1.31,0.77,1.23,1.27,12.47,8.27,5.33,2.8,1.0,1.0,1.45,4.02,7.73
6,2021,20210227,18,5,104,78,74,1,1,1312,1359,0.0,3.0,27,47,1.6,0.2,1.23,0.73,1.31,1.42,9.73,6.8,2.4,1.67,1.0,1.0,2.36,3.02,3.16
6,2021,20210227,18,5,149,243,74,1,1,1482,1372,1.5,1.0,48,36,5.47,3.67,1.46,0.69,1.04,1.54,9.87,9.8,4.0,3.0,1.0,1.0,1.78,3.41,4.65
6,2021,20210227,18,5,268,193,74,0,0,1332,1389,3.0,0.0,21,34,1.47,4.47,1.35,0.96,0.88,1.04,9.73,11.0,3.0,4.87,1.0,1.0,2.98,2.78,2.66
6,2021,20210227,18,5,313,153,74,1,1,1468,1388,1.3333333333333333,0.8333333333333334,38,40,6.27,2.07,1.04,1.19,1.15,1.27,10.4,11.93,4.67,4.2,1.0,1.0,2.06,3.11,3.79
11,2021,20210227,18,5,303,258,74,0,0,1434,1501,2.5,0.5,25,17,1.6,4.2,0.95,1.2,1.0,1.25,9.4,7.53,2.07,2.53,1.0,1.0,2.7,2.96,2.81
8,2021,20210227,19,5,356,177,74,1,1,1466,1601,2.0,0.5,32,15,3.2,5.0,1.26,1.04,1.32,1.55,8.73,17.93,3.6,6.53,1.0,1.0,6.03,4.18,1.55
14,2021,20210227,19,5,73,190,74,0,0,1355,1434,3.0,0.0,22,35,0.2,3.2,1.38,0.88,0.81,1.46,9.8,10.07,2.67,3.87,1.0,1.0,2.63,2.83,2.96
0,2021,20210227,19,5,186,367,74,2,2,1376,1446,1.3333333333333333,0.8333333333333334,36,40,4.27,6.0,1.21,1.46,1.96,1.36,17.33,15.87,7.13,5.53,1.0,1.0,1.96,3.83,3.4
10,2021,20210227,19,5,361,350,74,0,0,1506,1416,2.5,0.5,42,40,0.2,0.8,1.52,1.04,2.36,1.82,11.27,8.93,3.0,2.93,1.0,1.0,1.43,4.69,6.74
3,2021,20210227,20,5,239,377,79,1,1,1420,1459,1.0,1.0,25,36,1.4,6.0,1.48,1.28,1.0,1.32,10.87,12.13,4.73,4.13,1.0,1.0,3.51,3.12,2.28
13,2021,20210227,20,5,141,351,74,0,0,1403,1431,1.6666666666666667,0.6666666666666666,24,36,0.07,4.0,1.25,0.71,1.08,1.5,4.27,9.8,0.53,2.47,1.0,1.0,2.55,2.94,3.18
14,2021,20210227,20,5,208,217,74,2,2,1373,1538,3.0,0.0,30,18,1.27,5.0,1.08,0.88,0.88,1.0,8.0,12.13,1.33,4.2,1.0,1.0,4.64,2.98,1.93
10,2021,20210227,20,5,162,345,74,1,1,1417,1550,0.0,3.0,28,28,1.87,3.27,1.7,0.87,1.65,1.26,9.6,8.53,2.2,3.87,1.0,1.0,2.57,3.38,2.65
11,2021,20210227,20,5,278,319,74,1,1,1744,1780,1.5,1.0,44,3,4.47,7.0,1.7,1.65,1.35,1.25,14.27,13.93,5.33,4.8,1.0,1.0,2.16,3.28,3.4
8,2021,20210228,11,6,300,30,74,2,2,1394,1562,1.1666666666666667,1.6666666666666667,30,19,2.6,5.6,1.57,1.35,1.78,1.87,9.07,11.8,3.0,5.67,1.0,1.0,5.02,4.04,1.66
10,2021,20210228,11,6,321,375,74,2,2,1407,1332,1.0,2.0,23,50,0.6,1.6,1.59,1.59,1.61,1.83,13.0,9.47,4.47,2.67,1.0,1.0,1.73,3.84,4.47
3,2021,20210228,12,6,94,134,8,1,1,1453,1441,0.0,3.0,32,43,3.8,5.07,1.44,1.44,1.2,0.92,7.6,12.73,2.6,4.07,1.0,1.0,3.49,3.17,2.26
3,2021,20210228,12,6,199,26,13,2,2,1556,1531,0.8333333333333334,1.8333333333333333,49,37,6.0,2.07,1.2,1.64,1.16,1.12,13.27,10.93,5.73,2.87,1.0,1.0,2.51,3.34,2.89
4,2021,20210228,12,6,379,244,7,2,2,1313,1502,3.0,0.0,23,22,4.27,6.8,1.35,1.03,1.0,1.19,11.33,12.87,4.73,5.07,1.0,1.0,7.45,4.46,1.43
1,2021,20210228,12,6,348,165,74,1,1,1516,1433,1.0,2.0,33,35,3.87,3.87,1.55,1.18,1.45,1.95,14.4,11.67,3.47,4.93,1.0,1.0,2.37,3.38,3.01
2,2021,20210228,12,6,161,130,74,0,0,1491,1482,3.0,0.0,33,24,4.2,3.73,1.91,0.86,1.14,1.64,15.67,10.53,6.2,3.2,1.0,1.0,2.63,3.2,2.67
2,2021,20210228,12,6,247,57,74,1,1,1408,1358,3.0,0.0,26,41,4.2,3.2,1.36,1.5,1.14,1.77,13.73,10.87,5.27,3.27,1.0,1.0,1.93,3.43,3.89
2,2021,20210228,12,6,302,253,74,0,0,1355,1323,1.5,1.5,18,40,0.6,0.0,1.95,1.18,1.36,1.18,12.93,10.07,4.53,3.8,1.0,1.0,2.14,3.29,3.39
5,2021,20210228,12,6,229,60,74,0,0,1631,1423,3.0,0.0,52,43,5.67,2.07,1.92,1.58,1.42,1.88,10.0,13.0,4.2,4.4,1.0,1.0,1.45,4.8,6.32
0,2021,20210228,12,6,329,16,74,2,2,1420,1514,1.3333333333333333,0.8333333333333334,40,30,1.13,2.13,1.36,1.29,0.93,1.39,11.4,8.67,4.6,1.27,1.0,1.0,2.64,3.17,2.68
13,2021,20210228,13,6,75,353,74,1,1,1442,1419,1.0,1.0,29,42,2.67,0.73,1.5,1.21,1.25,1.12,6.87,7.27,3.07,2.87,1.0,1.0,1.77,3.75,4.57
14,2021,20210228,13,6,133,145,74,1,1,1382,1442,0.5,2.5,34,34,3.67,3.87,1.08,1.08,0.77,1.0,16.0,9.33,5.73,3.13,1.0,1.0,2.57,2.87,2.99
7,2021,20210228,13,6,24,33,74,0,0,1586,1383,0.6666666666666666,1.6666666666666667,44,35,3.07,1.67,0.83,1.0,1.04,1.3,6.6,10.27,4.07,4.53,1.0,1.0,1.57,3.59,6.27
10,2021,20210228,13,6,151,129,74,0,0,1483,1436,1.0,2.0,39,34,3.07,5.8,1.3,1.04,1.7,1.61,12.4,11.67,3.73,4.6,1.0,1.0,1.87,3.6,3.99
10,2021,20210228,13,6,257,5,74,1,1,1688,1737,1.6666666666666667,0.6666666666666666,50,8,5.07,7.0,1.96,1.48,2.18,1.86,25.27,14.67,12.0,6.27,1.0,1.0,3.35,3.96,1.97
15,2021,20210228,13,6,147,181,74,0,0,1413,1411,1.5,1.0,32,41,5.2,3.2,1.6,1.04,1.28,1.48,10.27,12.2,4.13,4.67,1.0,1.0,2.25,3.16,3.25
3,2021,20210228,14,6,340,64,81,0,0,1537,1430,0.8333333333333334,1.8333333333333333,36,40,1.2,3.07,1.29,1.38,0.88,1.04,12.6,10.13,3.87,2.87,1.0,1.0,1.55,4.04,6.66
1,2021,20210228,14,6,215,34,74,2,2,1385,1404,2.0,1.0,17,38,5.07,1.2,1.55,1.45,1.36,1.23,11.53,6.07,5.13,2.13,1.0,1.0,2.08,3.54,3.49
5,2021,20210228,14,6,18,200,74,1,1,1410,1521,0.0,3.0,35,31,1.4,4.47,1.38,1.31,1.38,1.38,8.07,13.73,3.0,4.07,1.0,1.0,2.85,3.02,2.7
5,2021,20210228,14,6,209,323,74,0,0,1389,1412,3.0,0.0,23,39,1.07,4.6,1.69,1.42,1.23,1.19,8.93,12.53,2.93,5.2,1.0,1.0,3.04,3.2,2.43
5,2021,20210228,14,6,242,237,74,1,1,1361,1409,2.0,1.0,24,44,6.2,3.2,1.5,1.42,1.27,1.31,8.53,7.4,3.2,2.33,1.0,1.0,3.08,3.32,2.35
5,2021,20210228,14,6,290,230,74,1,1,1446,1456,1.0,2.0,30,35,2.07,6.4,1.27,1.27,1.73,1.69,8.33,15.33,3.47,6.87,1.0,1.0,2.81,3.06,2.71
8,2021,20210228,14,6,93,68,74,2,2,1258,1321,3.0,0.0,12,48,0.0,0.2,2.04,1.35,1.39,1.43,11.2,10.53,3.73,3.13,1.0,1.0,3.27,3.61,2.14
8,2021,20210228,14,6,172,139,74,0,0,1707,1416,0.5,2.5,53,35,6.87,3.67,1.83,1.7,1.17,1.39,13.47,8.27,7.27,3.73,1.0,1.0,1.18,7.01,15.91
8,2021,20210228,14,6,346,128,74,0,0,1436,1429,2.3333333333333335,0.3333333333333333,25,37,2.87,3.4,1.3,1.22,0.96,1.65,9.6,12.33,3.47,4.93,1.0,1.0,2.39,3.15,3.18
13,2021,20210228,15,6,66,47,74,2,2,1407,1537,3.0,0.0,25,33,1.0,5.67,1.25,1.29,1.29,1.62,6.4,11.13,2.07,4.53,1.0,1.0,3.84,3.31,2.06
14,2021,20210228,15,6,318,113,74,1,1,1448,1494,3.0,0.0,46,22,6.4,5.4,1.04,0.65,0.88,1.19,8.93,11.6,4.4,3.13,1.0,1.0,3.47,2.92,2.26
0,2021,20210228,15,6,42,234,74,1,1,1383,1386,3.0,0.0,40,50,3.67,0.27,2.0,1.68,1.0,1.39,11.07,9.6,4.07,2.73,1.0,1.0,2.07,3.67,3.22
7,2021,20210228,15,6,188,142,74,1,1,1341,1401,3.0,0.0,18,39,4.47,4.4,1.09,1.0,1.13,0.91,6.2,4.07,2.8,2.0,1.0,1.0,2.39,3.06,3.02
7,2021,20210228,15,6,189,262,74,0,0,1357,1327,2.4,0.3,10,44,0.87,3.73,1.14,1.0,0.74,1.09,6.47,4.07,2.73,1.67,1.0,1.0,2.39,3.1,2.98
10,2021,20210228,15,6,1,127,74,0,0,1625,1598,0.0,3.0,46,19,6.2,3.47,1.7,2.0,1.3,1.57,15.67,15.4,7.33,5.0,1.0,1.0,2.06,3.72,3.25
11,2021,20210228,15,6,277,220,74,1,1,1367,1344,1.1666666666666667,1.6666666666666667,19,41,2.4,0.0,1.45,0.75,1.3,1.15,9.6,9.8,2.8,4.47,1.0,1.0,2.0,3.06,4.18
3,2021,20210228,16,6,83,219,4,1,1,1562,1583,1.0,1.5,43,19,5.0,4.73,1.48,1.16,1.76,1.64,13.27,14.6,3.73,7.27,1.0,1.0,2.27,3.29,3.35
5,2021,20210228,16,6,204,331,74,1,1,1617,1464,0.5,2.5,58,44,5.67,3.2,1.15,1.23,1.42,1.42,14.27,12.13,3.87,2.07,1.0,1.0,1.77,3.55,4.83
15,2021,20210228,16,6,342,124,74,2,2,1605,1625,2.6666666666666665,0.16666666666666666,48,21,7.0,2.8,1.04,1.2,1.68,1.28,11.87,13.93,3.47,4.53,1.0,1.0,2.98,3.25,2.35
1,2021,20210228,17,6,203,131,74,2,2,1530,1520,0.16666666666666666,2.6666666666666665,37,28,2.87,2.07,1.45,1.45,1.27,1.86,13.0,8.13,5.33,2.0,1.0,1.0,1.84,3.61,4.37
8,2021,20210228,17,6,238,44,74,0,0,1575,1412,0.0,3.0,40,37,2.6,2.13,1.95,1.32,1.48,1.43,11.27,7.93,5.4,3.93,1.0,1.0,1.41,4.84,7.59
13,2021,20210228,17,6,148,107,74,0,0,1429,1363,0.0,3.0,30,39,0.6,2.2,1.79,1.12,1.13,1.22,8.6,6.73,3.67,1.6,1.0,1.0,2.08,3.12,4.06
14,2021,20210228,17,6,336,9,74,0,0,1430,1321,2.0,0.5,33,45,3.4,5.0,1.19,0.58,0.73,0.73,10.33,11.0,3.6,2.07,1.0,1.0,2.06,2.9,4.13
7,2021,20210228,17,6,261,0,74,1,1,1590,1574,0.8,2.0,41,20,3.6,3.6,1.0,0.87,1.48,1.35,6.4,9.07,4.0,5.33,1.0,1.0,2.71,3.14,2.57
11,2021,20210228,17,6,338,143,74,0,0,1383,1386,1.6666666666666667,0.6666666666666666,21,37,2.2,3.6,1.85,0.9,0.9,1.2,9.87,8.73,4.13,3.07,1.0,1.0,2.73,2.91,2.81
3,2021,20210228,19,6,310,205,78,2,2,1340,1605,2.5,0.5,11,28,0.6,0.2,1.28,0.96,1.56,1.6,7.2,13.0,3.47,4.13,1.0,1.0,7.56,4.94,1.41
8,2021,20210228,19,6,295,225,74,2,2,1562,1653,2.0,0.5,45,16,3.8,1.8,2.17,1.26,1.7,1.48,13.53,14.33,6.73,7.67,1.0,1.0,2.35,3.43,3.01
0,2021,20210228,19,6,327,116,74,2,2,1404,1400,1.5,1.0,31,39,1.67,1.6,1.57,1.18,1.32,1.43,7.93,9.67,2.67,3.47,1.0,1.0,2.22,3.52,3.03
5,2021,20210228,20,6,221,212,74,1,1,1515,1607,1.6666666666666667,0.6666666666666666,38,16,3.47,5.0,1.24,1.24,1.46,1.54,7.8,18.07,3.07,7.4,1.0,1.0,4.71,4.06,1.69
13,2021,20210228,20,6,358,32,74,2,2,1515,1674,1.6666666666666667,0.6666666666666666,37,10,1.67,2.27,1.29,1.12,1.13,1.52,6.27,16.87,3.2,6.6,1.0,1.0,3.2,3.02,2.48
14,2021,20210228,20,6,255,382,74,0,0,1439,1350,0.16666666666666666,2.6666666666666665,32,46,3.07,2.47,1.23,1.0,0.62,1.04,7.6,9.4,3.53,3.53,1.0,1.0,2.36,2.7,3.57
11,2021,20210228,20,6,235,317,74,2,2,1413,1647,3.0,0.0,21,16,1.6,6.2,1.2,1.05,1.35,1.5,11.93,14.53,4.07,5.13,1.0,1.0,5.76,3.78,1.59
7,2021,20210301,17,0,364,249,74,2,2,1421,1734,2.3333333333333335,0.3333333333333333,30,7,5.2,3.0,1.13,1.17,1.17,1.74,9.67,11.53,3.67,5.47,1.0,1.0,8.39,4.81,1.33
14,2021,20210301,18,0,227,216,74,0,0,1424,1358,1.0,1.0,37,37,2.67,3.6,0.92,0.92,1.08,1.08,9.33,10.6,2.87,3.33,1.0,1.0,2.29,2.91,3.42
2,2021,20210301,19,0,326,154,74,0,0,1500,1531,1.0,1.5,28,18,6.8,1.73,1.73,1.73,1.45,2.0,15.67,12.07,5.87,4.67,1.0,1.0,3.66,3.43,1.99
0,2021,20210301,19,0,254,22,74,0,0,1452,1512,3.0,0.0,40,30,2.47,3.67,1.68,1.54,1.39,1.46,8.47,11.67,2.4,3.93,1.0,1.0,3.51,3.5,2.02
11,2021,20210301,19,0,45,292,74,0,0,1641,1404,0.5,2.5,39,31,3.07,3.4,1.35,1.15,0.85,1.1,15.67,6.73,4.6,2.2,1.0,1.0,1.43,4.38,7.16
3,2021,20210301,20,0,117,316,80,0,0,1499,1383,1.8333333333333333,0.8333333333333334,40,39,3.4,0.67,1.25,1.67,1.2,1.76,6.67,8.87,3.73,3.27,1.0,1.0,2.19,3.45,3.34
9,2021,20210301,20,0,355,288,74,0,0,1471,1392,3.0,0.0,42,43,5.0,4.4,1.2,1.04,0.88,1.44,10.13,9.4,4.27,3.73,1.0,1.0,1.67,3.43,5.55
13,2021,20210301,20,0,286,314,74,1,1,1661,1558,1.0,1.5,52,23,6.8,6.47,1.33,1.21,1.21,1.33,13.33,9.27,4.4,3.87,1.0,1.0,1.88,3.73,4.01
11,2021,20210301,20,0,232,43,74,1,1,1412,1393,1.0,1.5,25,30,2.47,4.27,1.15,0.95,0.55,0.8,8.27,14.2,2.4,5.13,1.0,1.0,2.66,2.87,2.93
15,2021,20210302,13,1,136,137,74,0,0,1471,1367,2.0,0.5,40,48,2.27,1.2,1.54,1.0,1.16,1.52,10.4,9.93,2.27,1.87,1.0,1.0,1.74,3.63,4.66
9,2021,20210302,16,1,132,231,74,1,1,1424,1518,3.0,0.0,33,22,2.07,3.67,1.04,1.08,0.92,1.16,10.33,10.4,3.0,2.67,1.0,1.0,3.24,2.97,2.36
15,2021,20210302,16,1,381,46,74,2,2,1359,1628,1.5,1.5,31,18,1.47,6.4,1.46,1.15,1.32,1.96,8.6,16.13,1.87,6.93,1.0,1.0,5.25,4.02,1.6
9,2021,20210302,18,1,27,273,74,2,2,1374,1474,3.0,0.0,22,30,1.4,3.07,1.16,1.04,1.32,1.56,14.47,12.27,5.4,3.87,1.0,1.0,2.58,3.06,2.83
9,2021,20210302,18,1,59,90,74,0,0,1420,1373,0.0,3.0,27,35,2.47,3.67,1.6,1.4,1.0,0.8,9.0,9.87,3.0,3.53,1.0,1.0,2.19,3.18,3.37
9,2021,20210302,18,1,84,276,74,0,0,1480,1361,0.6666666666666666,1.6666666666666667,39,30,0.67,1.6,1.16,0.88,1.04,0.96,15.47,10.13,4.8,2.4,1.0,1.0,1.95,3.11,4.29
9,2021,20210302,18,1,85,271,74,2,2,1422,1377,2.0,1.0,40,49,2.47,1.87,1.32,1.16,1.12,1.32,13.87,8.0,3.4,3.4,1.0,1.0,1.76,3.47,4.76
9,2021,20210302,18,1,195,360,74,1,1,1493,1347,0.0,3.0,39,51,4.4,1.0,1.56,1.48,1.36,1.36,12.13,12.6,3.8,4.67,1.0,1.0,1.57,3.93,5.68
9,2021,20210302,18,1,289,110,74,2,2,1407,1512,3.0,0.0,32,16,6.2,2.33,1.16,1.08,1.24,1.48,13.0,16.87,5.33,3.67,1.0,1.0,2.96,3.02,2.5
9,2021,20210302,18,1,299,320,74,1,1,1450,1422,3.0,0.0,42,28,3.67,1.13,1.48,0.8,1.08,1.4,11.53,10.8,4.13,3.73,1.0,1.0,2.87,3.0,2.58
4,2021,20210302,19,1,70,98,28,0,0,1441,1368,1.6666666666666667,0.6666666666666666,50,50,5.0,3.8,1.3,1.24,0.94,0.88,7.33,10.87,4.47,2.47,1.0,1.0,2.16,3.15,3.66
4,2021,20210302,19,1,91,224,21,2,2,1331,1402,3.0,0.0,35,44,2.2,2.8,1.33,0.91,1.09,1.12,10.4,11.4,3.13,3.47,1.0,1.0,3.0,3.04,2.54
4,2021,20210302,19,1,167,49,32,1,1,1338,1310,1.6666666666666667,1.1666666666666667,36,55,1.2,4.2,1.73,0.94,1.24,0.76,11.67,11.33,4.53,4.47,1.0,1.0,2.49,3.07,3.08
4,2021,20210302,19,1,226,279,31,0,0,1419,1355,0.5,2.5,43,52,1.87,3.87,0.97,0.91,1.18,1.21,10.47,12.93,3.2,4.33,1.0,1.0,2.28,3.07,3.44
4,2021,20210302,19,1,245,211,37,2,2,1411,1408,1.5,1.0,40,47,4.27,3.87,1.0,0.82,0.81,1.19,11.73,8.0,3.93,2.93,1.0,1.0,1.98,3.27,4.13
6,2021,20210302,19,1,4,294,74,0,0,1450,1412,1.0,2.0,32,36,0.4,5.67,1.19,0.85,0.96,1.19,9.4,11.33,2.47,3.47,1.0,1.0,2.33,2.82,3.51
6,2021,20210302,19,1,14,35,74,1,1,1390,1501,3.0,0.0,33,29,0.6,2.8,0.93,0.74,1.07,1.78,7.6,12.47,1.53,3.73,1.0,1.0,3.02,3.01,2.47
6,2021,20210302,19,1,78,344,74,2,2,1350,1535,0.6666666666666666,1.6666666666666667,24,19,1.0,5.07,1.41,1.3,0.93,1.37,6.87,13.2,2.33,4.87,1.0,1.0,6.28,4.05,1.51
6,2021,20210302,19,1,153,86,74,2,2,1378,1528,0.6666666666666666,1.6666666666666667,26,22,2.27,6.4,1.22,1.11,0.74,1.41,10.0,15.67,3.73,7.4,1.0,1.0,3.94,3.4,1.93
6,2021,20210302,19,1,193,149,74,2,2,1377,1493,2.3333333333333335,0.3333333333333333,34,25,2.53,4.2,1.07,0.85,0.7,1.44,13.33,11.13,4.6,4.0,1.0,1.0,2.5,2.96,3.03
6,2021,20210302,19,1,236,67,74,0,0,1377,1382,3.0,0.0,31,37,4.87,2.13,1.33,1.41,1.04,1.19,12.13,9.47,3.8,3.27,1.0,1.0,2.32,2.81,3.54
6,2021,20210302,19,1,243,313,74,2,2,1361,1478,0.0,3.0,34,30,3.27,4.8,1.52,1.04,1.15,1.0,8.07,9.67,2.67,4.47,1.0,1.0,3.02,3.01,2.47
6,2021,20210302,19,1,265,104,74,0,0,1480,1303,0.0,3.0,44,46,5.47,1.93,1.33,1.19,0.74,1.22,11.6,12.93,4.47,3.8,1.0,1.0,1.63,3.59,5.75
6,2021,20210302,19,1,268,81,74,0,0,1346,1296,0.0,3.0,24,57,3.6,0.4,1.37,0.93,1.19,1.3,9.13,9.27,3.53,3.07,1.0,1.0,2.25,3.14,3.27
6,2021,20210302,19,1,352,341,74,0,0,1429,1543,0.0,3.0,36,22,0.73,4.4,1.37,1.19,1.33,1.67,7.4,10.87,2.73,4.6,1.0,1.0,4.57,3.7,1.73
8,2021,20210302,19,1,177,322,74,0,0,1607,1366,0.0,3.0,46,40,3.8,2.8,1.52,1.3,1.62,1.5,17.4,12.6,6.27,5.4,1.0,1.0,1.26,6.03,11.73
3,2021,20210302,20,1,218,377,20,0,0,1773,1454,1.0,2.0,62,37,7.0,4.6,1.35,1.27,1.0,1.31,13.07,13.13,4.33,4.07,1.0,1.0,1.22,6.41,15.26
4,2021,20210302,20,1,285,50,30,0,0,1404,1336,1.0,2.0,54,49,3.6,1.0,1.24,1.24,1.28,1.34,14.07,9.13,4.07,3.53,1.0,1.0,2.36,3.28,3.07
9,2021,20210302,20,1,357,92,74,0,0,1407,1416,0.0,3.0,28,38,2.27,5.2,1.36,1.36,1.2,1.24,15.0,13.53,5.73,5.27,1.0,1.0,2.72,3.0,2.72
15,2021,20210303,10,2,112,179,74,1,1,1419,1498,3.0,0.0,25,31,1.47,3.8,1.27,1.23,1.15,1.73,11.6,10.53,4.4,3.07,1.0,1.0,2.76,3.22,2.55
15,2021,20210303,13,2,65,185,74,1,1,1413,1457,1.1666666666666667,1.6666666666666667,25,37,1.0,4.27,1.58,1.19,1.04,1.44,7.73,10.13,2.2,2.87,1.0,1.0,2.07,3.25,3.68
15,2021,20210303,13,2,312,158,74,1,1,1473,1504,1.0,1.0,32,27,4.4,6.0,1.12,1.16,1.42,1.54,12.13,13.73,4.27,5.6,1.0,1.0,2.29,3.19,3.18
15,2021,20210303,16,2,19,135,74,0,0,1377,1598,2.6666666666666665,0.16666666666666666,20,18,1.07,7.0,1.68,1.2,1.08,1.65,8.8,10.4,3.47,4.2,1.0,1.0,6.01,4.26,1.51
15,2021,20210303,16,2,182,293,74,0,0,1409,1378,3.0,0.0,25,40,1.47,1.73,1.04,0.84,1.12,1.65,12.13,9.67,4.07,3.27,1.0,1.0,2.37,3.24,2.99
4,2021,20210303,17,2,244,58,12,0,0,1517,1495,1.0,1.0,70,27,7.0,5.0,1.15,1.03,1.36,1.55,14.8,12.47,5.2,3.27,1.0,1.0,2.23,3.28,3.31
8,2021,20210303,17,2,305,238,74,1,1,1459,1570,1.0,2.0,35,25,3.2,4.4,1.48,1.61,1.26,1.96,20.07,13.87,6.27,6.2,1.0,1.0,3.56,3.49,2.08
3,2021,20210303,18,2,64,199,6,1,1,1435,1550,3.0,0.0,28,25,1.73,3.6,1.15,0.85,1.69,1.19,10.0,11.47,2.87,4.8,1.0,1.0,3.97,3.3,2.05
3,2021,20210303,18,2,310,29,7,0,0,1361,1475,2.3333333333333335,0.3333333333333333,11,30,0.2,4.0,1.23,1.0,1.42,1.25,7.33,8.93,3.0,3.27,1.0,1.0,3.73,3.44,2.07
12,2021,20210303,18,2,155,324,69,1,1,1372,1393,0.7,1.9,24,48,2.07,4.4,1.52,1.38,1.27,1.07,10.93,13.6,5.27,4.6,1.0,1.0,4.49,3.7,1.75
12,2021,20210303,18,2,206,284,57,2,2,1442,1775,2.066666666666667,0.6666666666666666,40,4,1.67,6.2,1.17,1.28,1.03,1.7,8.53,15.73,3.73,6.13,1.0,1.0,8.77,4.67,1.36
5,2021,20210303,18,2,60,99,74,0,0,1433,1300,1.5,1.5,31,57,1.07,0.0,1.89,1.37,1.19,1.11,11.4,9.53,3.33,2.8,1.0,1.0,1.7,3.91,4.79
5,2021,20210303,18,2,212,291,74,0,0,1616,1475,0.6666666666666666,1.6666666666666667,56,32,3.8,0.27,1.52,1.44,1.38,1.04,16.2,14.0,5.4,3.93,1.0,1.0,1.59,4.12,5.59
5,2021,20210303,18,2,223,18,74,2,2,1459,1427,1.6666666666666667,0.6666666666666666,41,39,5.07,1.73,1.07,1.11,1.33,1.41,13.2,7.2,3.73,2.93,1.0,1.0,2.54,3.04,3.03
5,2021,20210303,18,2,240,242,74,0,0,1454,1349,0.0,3.0,32,52,3.2,4.8,1.07,1.59,1.41,1.48,12.33,7.8,4.73,3.27,1.0,1.0,1.75,3.84,4.56
5,2021,20210303,18,2,323,200,74,2,2,1401,1531,3.0,0.0,30,32,2.53,3.67,1.22,1.22,1.41,1.41,11.53,13.73,4.33,4.2,1.0,1.0,2.77,3.27,2.59
4,2021,20210303,19,2,280,39,76,2,2,1379,1441,2.0,1.0,40,39,2.67,7.0,1.16,1.0,1.03,1.28,9.13,13.73,2.73,5.27,1.0,1.0,2.81,3.25,2.55
4,2021,20210303,19,2,368,379,36,0,0,1451,1303,1.0,1.0,60,65,4.0,2.6,1.33,0.7,1.06,1.31,12.47,10.2,3.6,3.53,1.0,1.0,1.36,4.84,8.64
4,2021,20210303,19,2,62,56,9,2,2,1334,1443,3.0,0.0,45,37,5.0,3.67,1.27,1.12,1.06,1.33,5.73,9.2,3.33,4.4,1.0,1.0,4.14,3.47,1.9
