Div,Season,Date,Time,DayOTW,Team_ID,Opp_ID,FTR,team_elo,opp_elo,team_xg,opp_xg,team_hist_vs,opp_hist_vs,team_points,opp_points,team_form,opp_form,team_avg_goals_for,team_avg_goals_against,opp_avg_goals_for,opp_avg_goals_against,team_shots,opp_shots,team_shots_target,opp_shots_target,team_avg_games,opp_avg_games,AvgH,AvgD,AvgA
2,2122,20211204,20,5,71,90,1,1589,1682,0.61,0.466,0.0,0.0,26,5,2.27,5.0,1.94,1.25,1.38,1.75,13.13,16.47,5.0,6.27,1.0,1.0,4.78,4.29,1.65
4,2122,20211204,20,5,101,92,2,1573,1678,0.137,0.661,0.0,0.0,29,6,2.27,7.0,1.0,1.0,1.6,1.73,9.33,16.73,3.33,6.67,1.0,1.0,3.27,3.46,2.23
3,2122,20211205,11,6,39,54,2,1506,1528,0.298,0.208,0.0,0.0,24,21,5.8,4.4,1.93,1.07,1.13,1.8,13.33,14.33,4.67,6.13,1.0,1.0,2.83,3.26,2.58
2,2122,20211205,12,6,103,94,2,1416,1572,0.234,0.813,0.0,0.0,12,16,1.87,3.87,1.69,1.38,0.94,1.62,12.33,16.47,3.6,5.33,1.0,1.0,4.16,3.74,1.85
4,2122,20211205,13,6,113,52,0,1484,1434,0.137,0.208,0.0,0.0,24,20,3.4,4.27,1.93,0.67,0.6,1.33,14.13,11.53,5.87,3.0,1.0,1.0,2.15,3.25,3.66
1,2122,20211205,14,6,10,3,1,1388,1467,0.53,0.208,0.0,0.0,15,22,4.07,2.4,1.29,1.07,1.29,1.29,14.8,8.93,4.53,3.8,1.0,1.0,1.94,3.62,3.99
1,2122,20211205,14,6,15,7,0,1568,1440,0.298,0.149,0.0,0.0,21,19,3.87,1.2,1.71,1.71,1.07,1.71,8.6,11.0,4.87,3.73,1.0,1.0,1.57,4.19,6.09
1,2122,20211205,14,6,21,17,0,1528,1416,0.61,0.105,0.0,0.0,22,28,5.4,3.47,1.31,1.0,1.0,1.57,10.4,12.8,3.33,4.73,1.0,1.0,1.41,4.75,8.11
0,2122,20211205,14,6,105,63,1,1422,1392,0.298,0.661,0.0,0.0,13,23,3.07,1.6,2.0,1.15,1.0,2.08,9.8,9.27,3.4,3.67,1.0,1.0,2.27,3.36,3.28
2,2122,20211205,14,6,75,86,2,1389,1415,0.234,0.105,0.0,0.0,15,25,0.0,0.87,1.56,0.81,1.06,1.5,8.13,8.73,2.0,3.2,1.0,1.0,2.88,3.16,2.61
2,2122,20211205,14,6,83,81,0,1516,1367,0.449,0.073,0.0,0.0,23,30,4.27,2.67,1.44,1.25,1.62,1.56,12.13,13.93,5.6,5.2,1.0,1.0,1.37,4.95,8.47
2,2122,20211205,14,6,84,45,0,1499,1417,0.234,0.208,0.0,0.0,22,29,3.8,1.0,1.75,1.19,1.25,1.88,10.47,13.0,5.27,4.13,1.0,1.0,2.12,3.64,3.31
2,2122,20211205,14,6,93,28,2,1445,1404,0.234,0.281,0.0,0.0,19,19,5.6,2.07,1.19,1.12,1.38,1.38,10.13,9.2,3.8,3.93,1.0,1.0,2.43,3.06,3.22
3,2122,20211205,14,6,102,98,1,1336,1423,0.37,0.369,0.0,0.0,11,22,0.6,3.4,2.13,1.13,1.6,1.53,8.93,13.33,4.07,5.33,1.0,1.0,3.32,3.76,2.09
3,2122,20211205,14,6,114,115,2,1429,1434,0.449,0.466,0.0,0.0,15,20,1.87,2.6,1.53,0.93,1.4,2.13,8.0,15.4,3.87,4.53,1.0,1.0,3.66,3.44,2.07
4,2122,20211205,15,6,50,42,0,1376,1367,0.298,0.466,0.0,0.0,12,27,1.4,1.47,1.2,1.0,1.4,1.27,10.47,9.27,3.4,1.87,1.0,1.0,2.03,3.2,4.15
1,2122,20211205,16,6,1,11,0,1517,1418,0.37,0.369,0.0,0.0,16,19,3.2,3.2,1.79,1.21,1.64,1.71,9.93,12.87,3.4,5.67,1.0,1.0,2.36,3.45,3.03
0,2122,20211205,16,6,77,55,2,1442,1537,0.298,0.661,0.0,0.0,18,13,3.0,0.8,2.0,0.77,1.15,1.31,14.8,17.8,6.33,7.0,1.0,1.0,1.86,3.75,4.15
2,2122,20211205,16,6,88,104,2,1514,1485,0.449,0.369,0.0,0.0,28,20,2.4,4.47,1.0,1.31,1.12,2.19,12.33,15.67,3.13,4.87,1.0,1.0,1.87,3.64,4.2
3,2122,20211205,17,6,97,68,2,1325,1551,0.449,0.369,0.0,0.0,15,19,3.2,1.67,1.6,1.73,1.27,2.6,11.93,10.2,4.47,3.4,1.0,1.0,3.38,3.65,2.09
4,2122,20211205,17,6,72,89,1,1390,1456,0.298,0.105,0.0,0.0,7,20,0.73,1.07,1.53,1.2,1.4,0.87,11.33,11.07,3.2,2.93,1.0,1.0,2.49,3.24,2.98
2,2122,20211205,19,6,40,76,1,1433,1517,0.449,0.369,0.0,0.0,13,19,0.6,2.6,2.06,1.75,1.13,1.93,15.93,11.4,4.0,4.67,1.0,1.0,4.56,4.25,1.68
3,2122,20211205,19,6,66,57,0,1557,1382,0.889,0.073,0.0,0.0,24,28,4.8,0.93,1.07,1.33,1.6,1.47,14.93,8.93,4.53,2.93,1.0,1.0,1.25,5.91,12.41
4,2122,20211205,20,6,44,111,2,1399,1470,0.449,0.369,0.0,0.0,16,19,4.27,2.67,0.93,1.4,1.13,1.73,11.73,8.87,4.2,3.8,1.0,1.0,2.11,3.38,3.61
3,2122,20211206,17,0,51,109,0,1448,1395,0.751,0.661,0.0,0.0,20,22,3.4,2.27,1.33,2.07,1.4,1.53,13.93,14.47,4.47,4.47,1.0,1.0,2.59,3.39,2.72
3,2122,20211206,19,0,43,106,1,1377,1452,0.234,0.208,0.0,0.0,9,24,2.07,2.4,1.73,1.27,0.8,1.53,12.8,12.93,3.2,3.13,1.0,1.0,3.23,3.26,2.32
1,2122,20211206,20,0,8,0,0,1415,1578,0.449,0.208,0.0,0.0,15,17,0.2,2.8,1.64,1.29,0.79,1.86,9.73,15.53,2.8,6.0,1.0,1.0,3.38,3.52,2.16
4,2122,20211206,20,0,58,30,1,1381,1464,0.449,0.208,0.0,0.0,10,17,3.67,1.13,1.2,0.73,0.73,0.87,11.2,14.67,3.73,3.4,1.0,1.0,3.45,3.03,2.34
0,2122,20211210,19,4,53,32,2,1454,1403,0.37,0.281,0.0,0.0,19,25,3.6,2.07,2.21,1.07,1.21,1.57,12.8,14.93,5.67,6.0,1.0,1.0,1.69,3.98,4.98
3,2122,20211210,19,4,57,97,2,1364,1342,0.234,0.466,0.0,0.0,10,30,0.47,1.8,1.5,1.5,1.81,1.56,5.4,14.33,1.8,4.8,1.0,1.0,3.27,3.18,2.37
1,2122,20211210,20,4,3,22,0,1480,1410,0.449,0.149,0.0,0.0,17,31,2.4,0.6,1.33,1.33,1.8,1.47,8.4,13.47,3.33,4.93,1.0,1.0,2.29,3.32,3.34
2,2122,20211210,20,4,86,71,0,1436,1567,0.449,0.149,0.0,0.0,22,18,3.47,2.27,1.41,1.06,1.24,1.88,6.8,13.93,2.4,5.13,1.0,1.0,2.75,3.23,2.69
4,2122,20211210,20,4,79,44,1,1449,1401,0.181,0.369,0.0,0.0,19,28,3.93,2.67,1.5,0.94,1.44,0.94,11.87,11.27,3.67,4.4,1.0,1.0,2.56,2.98,3.14
1,2122,20211211,12,5,14,24,0,1715,1443,0.807,0.105,0.0,0.0,35,21,7.0,1.67,1.53,1.2,0.93,0.73,20.33,8.53,9.27,2.07,1.0,1.0,1.16,8.11,20.35
4,2122,20211211,13,5,52,72,0,1447,1376,0.685,0.369,0.0,0.0,20,32,2.6,1.4,1.31,0.56,1.12,1.44,10.8,11.2,2.93,3.07,1.0,1.0,2.06,3.36,3.85
0,2122,20211211,14,5,35,78,0,1675,1466,0.61,0.281,0.0,0.0,34,18,5.8,3.8,2.36,1.93,0.79,1.64,19.87,14.6,7.07,4.87,1.0,1.0,1.23,7.04,11.59
0,2122,20211211,14,5,38,48,1,1439,1627,0.298,0.661,0.0,0.0,19,12,5.6,3.4,1.93,0.71,1.71,2.36,13.87,13.6,5.53,4.93,1.0,1.0,5.98,4.72,1.5
0,2122,20211211,14,5,55,64,2,1519,1488,0.53,0.661,0.0,0.0,25,17,3.2,6.4,1.21,1.5,1.43,2.29,17.53,14.93,7.67,6.2,1.0,1.0,2.41,3.54,2.89
0,2122,20211211,14,5,63,37,0,1408,1418,0.751,0.105,0.0,0.0,15,25,1.87,2.0,2.07,1.07,1.21,0.93,11.2,13.13,5.13,3.0,1.0,1.0,2.05,3.3,3.95
0,2122,20211211,14,5,91,77,0,1551,1431,0.807,0.281,0.0,0.0,18,21,0.67,1.6,2.14,0.93,1.14,1.86,11.2,16.53,2.87,5.53,1.0,1.0,1.75,4.19,4.32
3,2122,20211211,14,5,54,96,0,1535,1314,0.751,0.466,0.0,0.0,27,38,5.6,0.4,1.81,1.25,1.38,1.38,11.33,7.73,5.0,1.33,1.0,1.0,1.32,5.41,9.59
1,2122,20211211,15,5,0,20,0,1585,1365,0.449,0.466,0.0,0.0,23,22,1.4,1.87,1.87,0.8,0.87,1.47,14.27,12.93,5.13,4.67,1.0,1.0,1.67,3.99,5.32
1,2122,20211211,15,5,6,10,0,1546,1379,0.53,0.369,0.0,0.0,33,22,3.07,3.47,1.53,1.4,1.13,1.33,17.07,14.13,5.8,4.87,1.0,1.0,1.28,5.95,11.46
1,2122,20211211,15,5,12,1,0,1660,1507,0.449,0.073,0.0,0.0,34,25,6.8,4.8,1.67,2.07,1.2,1.8,17.53,10.87,6.27,3.6,1.0,1.0,1.23,6.85,11.92
4,2122,20211211,15,5,26,58,1,1393,1381,0.181,0.149,0.0,0.0,14,32,1.07,3.07,1.07,1.13,0.69,1.12,11.27,13.47,3.13,4.0,1.0,1.0,2.53,2.91,3.28
2,2122,20211211,16,5,41,84,2,1503,1514,0.53,0.281,0.0,0.0,24,22,7.0,5.2,1.59,1.24,1.12,1.71,10.73,9.4,3.93,4.13,1.0,1.0,2.09,3.58,3.44
1,2122,20211211,17,5,17,15,2,1407,1576,0.449,0.369,0.0,0.0,10,18,1.87,5.4,1.67,0.93,1.6,1.67,12.07,11.2,3.6,4.53,1.0,1.0,7.25,4.73,1.45
0,2122,20211211,17,5,118,105,2,1444,1438,0.298,0.208,0.0,0.0,20,23,1.2,3.0,1.21,1.29,1.21,2.0,14.0,9.87,3.93,3.33,1.0,1.0,1.85,3.68,4.32
3,2122,20211211,17,5,114,66,1,1434,1551,0.37,0.466,0.0,0.0,15,18,0.8,5.8,1.62,1.12,1.25,1.12,8.27,19.13,4.2,7.13,1.0,1.0,8.54,4.8,1.39
4,2122,20211211,17,5,111,50,0,1481,1364,0.685,0.281,0.0,0.0,22,27,4.47,3.87,1.69,1.19,1.0,1.31,8.47,9.93,4.2,3.4,1.0,1.0,1.78,3.55,4.99
3,2122,20211211,19,5,109,82,1,1403,1617,0.53,0.105,0.0,0.0,16,8,1.27,5.07,1.62,1.38,1.62,1.69,16.2,18.47,5.67,5.6,1.0,1.0,4.23,3.58,1.9
2,2122,20211211,20,5,93,103,0,1458,1402,0.53,0.073,0.0,0.0,19,33,3.47,0.8,1.18,1.18,1.59,1.59,8.27,12.13,3.0,3.07,1.0,1.0,2.18,3.22,3.61
4,2122,20211211,20,5,30,100,2,1452,1552,0.234,0.105,0.0,0.0,21,10,1.6,4.2,0.81,0.69,0.87,1.53,13.13,11.33,3.13,4.33,1.0,1.0,2.54,3.06,3.1
3,2122,20211212,11,6,106,39,0,1469,1488,0.61,0.369,0.0,0.0,19,21,2.27,3.4,1.5,0.81,1.19,1.94,11.2,11.53,3.0,4.07,1.0,1.0,2.28,3.23,3.37
2,2122,20211212,12,6,74,76,1,1538,1517,0.234,0.149,0.0,0.0,24,20,5.67,2.4,1.47,1.29,1.19,1.94,10.67,13.93,3.93,4.67,1.0,1.0,2.37,3.58,2.9
4,2122,20211212,13,6,116,113,0,1490,1468,0.449,0.566,0.0,0.0,16,18,1.0,4.93,1.33,0.87,0.62,1.88,14.73,11.8,3.0,4.07,1.0,1.0,1.78,3.77,4.57
1,2122,20211212,14,6,5,23,1,1369,1498,0.181,0.208,0.0,0.0,10,15,1.47,3.87,1.5,1.0,1.6,1.53,9.6,9.93,3.07,4.47,1.0,1.0,3.61,3.64,2.05
1,2122,20211212,14,6,11,16,0,1435,1452,0.449,0.208,0.0,0.0,19,28,1.93,3.93,1.73,1.6,1.47,1.67,12.73,14.0,5.47,3.87,1.0,1.0,1.75,4.01,4.56
0,2122,20211212,14,6,61,110,0,1359,1514,0.298,0.281,0.0,0.0,1,14,0.0,4.4,2.64,1.5,1.29,1.71,10.4,11.53,3.8,4.53,1.0,1.0,4.68,3.97,1.72
2,2122,20211212,14,6,28,45,2,1389,1431,0.298,0.208,0.0,0.0,25,32,4.07,0.67,1.35,1.41,1.18,1.82,10.8,12.2,4.0,3.93,1.0,1.0,2.06,3.39,3.71
2,2122,20211212,14,6,81,75,0,1382,1373,0.298,0.466,0.0,0.0,12,30,1.47,0.0,1.71,1.53,0.82,1.47,11.6,11.2,3.53,2.07,1.0,1.0,2.45,3.22,3.04
2,2122,20211212,14,6,94,88,2,1554,1531,0.685,0.208,0.0,0.0,31,19,5.0,1.27,1.53,1.18,1.41,0.94,16.53,11.73,6.6,3.53,1.0,1.0,1.92,3.67,3.9
2,2122,20211212,14,6,108,40,2,1330,1444,0.298,0.281,0.0,0.0,16,29,2.0,1.2,1.47,0.94,1.76,2.06,8.93,14.4,3.0,4.07,1.0,1.0,2.25,3.47,3.16
3,2122,20211212,14,6,115,29,2,1425,1609,0.37,0.466,0.0,0.0,23,10,4.33,7.0,2.19,1.56,1.81,1.56,15.8,17.27,5.07,5.87,1.0,1.0,3.74,3.9,1.92
4,2122,20211212,15,6,89,34,1,1461,1572,0.298,0.149,0.0,0.0,21,17,1.67,3.47,0.81,1.31,1.07,1.6,11.47,12.8,2.47,4.93,1.0,1.0,3.91,3.52,1.98
1,2122,20211212,16,6,7,8,0,1453,1401,0.53,0.466,0.0,0.0,16,24,0.4,3.07,1.67,1.0,1.27,1.67,9.93,9.93,3.0,3.47,1.0,1.0,2.29,3.21,3.42
0,2122,20211212,16,6,49,73,0,1508,1552,0.61,0.281,0.0,0.0,18,12,3.87,6.4,1.43,1.29,2.14,1.71,15.47,11.33,3.87,5.2,1.0,1.0,3.25,3.76,2.12
2,2122,20211212,16,6,104,80,2,1473,1572,0.298,0.208,0.0,0.0,26,14,5.67,3.6,2.06,1.24,1.06,1.25,15.4,14.73,4.87,4.13,1.0,1.0,2.48,3.35,2.89
3,2122,20211212,17,6,87,51,2,1629,1470,0.53,0.369,0.0,0.0,36,23,1.93,4.93,1.5,1.38,2.0,1.44,13.27,16.87,4.47,6.0,1.0,1.0,1.36,5.26,8.4
3,2122,20211212,17,6,98,68,0,1443,1530,0.53,0.149,0.0,0.0,20,19,3.07,3.87,1.56,1.62,1.38,2.5,15.4,8.8,5.33,3.87,1.0,1.0,2.67,3.55,2.56
4,2122,20211212,17,6,36,101,0,1562,1556,0.449,0.369,0.0,0.0,30,14,6.2,1.07,1.44,1.31,1.06,0.94,13.0,9.87,3.8,2.2,1.0,1.0,2.31,3.31,3.21
2,2122,20211212,19,6,90,83,0,1690,1507,0.234,0.208,0.0,0.0,42,20,3.67,5.67,1.71,1.35,1.18,1.59,15.67,11.07,6.2,5.67,1.0,1.0,1.45,4.88,6.56
3,2122,20211212,19,6,65,43,0,1673,1372,0.955,0.149,0.0,0.0,37,31,6.87,2.27,1.81,1.56,1.25,1.69,20.13,13.93,7.6,2.93,1.0,1.0,1.18,7.45,15.53
4,2122,20211212,20,6,92,31,0,1690,1600,0.298,0.466,0.0,0.0,39,11,7.0,3.6,1.62,1.62,1.4,1.47,15.47,15.13,7.13,5.8,1.0,1.0,2.1,3.5,3.55
3,2122,20211213,19,0,95,102,0,1512,1327,0.53,0.149,0.0,0.0,25,33,1.8,1.2,1.38,1.31,1.19,2.12,12.8,9.27,3.27,4.27,1.0,1.0,1.41,4.89,7.33
4,2122,20211213,20,0,42,60,1,1367,1371,0.298,0.369,0.0,0.0,12,24,0.67,3.87,1.38,1.38,1.27,1.33,11.07,10.53,3.07,3.4,1.0,1.0,2.58,3.11,2.96
0,2122,20211214,17,1,105,35,2,1431,1681,0.181,0.906,0.0,0.0,17,7,4.87,6.4,1.87,1.27,1.87,2.33,10.47,20.2,3.2,7.0,1.0,1.0,9.55,6.36,1.29
1,2122,20211214,19,1,17,1,2,1396,1517,0.298,0.466,0.0,0.0,10,28,0.8,2.8,1.56,0.94,1.12,1.75,11.93,8.53,3.93,2.4,1.0,1.0,3.37,3.26,2.29
0,2122,20211214,19,1,37,38,0,1433,1423,0.37,0.208,0.0,0.0,10,23,1.07,4.4,1.0,1.13,0.73,1.87,11.73,10.6,2.2,4.8,1.0,1.0,2.33,3.4,3.14
0,2122,20211214,19,1,78,63,0,1478,1395,0.853,0.105,0.0,0.0,21,24,2.27,4.13,1.67,0.8,1.0,2.07,12.53,13.8,4.47,6.67,1.0,1.0,1.95,3.52,4.12
0,2122,20211214,19,1,118,53,2,1429,1468,0.449,0.466,0.0,0.0,20,19,0.4,2.13,1.13,1.33,1.13,2.07,15.93,12.73,3.33,5.07,1.0,1.0,2.18,3.49,3.36
1,2122,20211214,20,1,14,10,0,1718,1375,0.955,0.208,0.0,0.0,38,25,7.0,2.07,1.5,1.12,1.19,1.44,22.0,13.13,9.87,4.87,1.0,1.0,1.15,8.7,18.17
0,2122,20211215,17,2,77,49,2,1419,1519,0.685,0.369,0.0,0.0,18,18,0.67,5.0,2.0,1.13,1.33,1.67,15.33,15.6,4.93,4.87,1.0,1.0,2.02,3.71,3.58
1,2122,20211215,19,2,4,24,2,1480,1460,0.234,0.369,0.0,0.0,20,24,2.13,0.8,0.93,1.07,0.88,0.75,12.8,6.33,3.53,1.6,1.0,1.0,2.32,3.05,3.51
1,2122,20211215,19,2,7,20,1,1449,1368,0.53,0.281,0.0,0.0,19,25,3.07,1.07,1.75,1.0,0.81,1.56,11.87,12.47,3.67,5.2,1.0,1.0,2.14,3.38,3.59
0,2122,20211215,19,2,32,91,1,1409,1544,0.234,0.281,0.0,0.0,16,21,4.0,3.2,1.47,1.27,0.93,2.27,13.93,13.6,5.2,4.93,1.0,1.0,6.38,4.7,1.48
0,2122,20211215,19,2,48,61,0,1632,1353,0.449,0.105,0.0,0.0,31,40,2.8,3.0,2.27,1.67,1.4,2.53,17.07,8.47,6.07,3.6,1.0,1.0,1.12,9.8,21.42
0,2122,20211215,19,2,73,64,1,1549,1490,0.751,0.466,0.0,0.0,27,17,3.87,6.8,1.93,2.13,1.47,2.2,11.33,14.6,5.13,7.07,1.0,1.0,1.85,4.08,3.88
0,2122,20211215,19,2,110,55,1,1514,1518,0.449,0.149,0.0,0.0,23,16,2.67,2.0,1.67,1.2,1.53,1.2,12.53,16.67,4.33,7.4,1.0,1.0,2.47,3.3,2.98
1,2122,20211215,20,2,0,23,0,1596,1486,0.685,0.105,0.0,0.0,26,16,3.6,3.4,1.94,0.75,1.5,1.44,14.6,12.27,5.07,4.13,1.0,1.0,2.2,3.58,3.26
1,2122,20211216,19,3,6,8,1,1540,1406,0.807,0.208,0.0,0.0,36,27,4.6,2.0,1.62,1.44,1.25,1.75,16.27,10.67,5.93,4.47,1.0,1.0,1.24,6.17,13.27
1,2122,20211216,20,3,12,16,0,1666,1445,0.685,0.149,0.0,0.0,37,31,7.0,2.47,1.62,1.94,1.38,1.81,18.33,13.6,5.8,3.53,1.0,1.0,1.12,9.52,21.43
3,2122,20211217,17,4,68,57,0,1538,1355,0.449,0.149,0.0,0.0,25,34,2.4,0.2,2.47,1.35,1.59,1.47,7.53,7.13,3.33,1.6,1.0,1.0,1.54,4.21,6.5
0,2122,20211217,19,4,35,118,0,1686,1423,0.751,0.149,0.0,0.0,40,26,6.8,0.07,2.19,2.06,1.44,1.19,21.4,17.47,8.53,3.73,1.0,1.0,1.2,7.54,13.18
3,2122,20211217,19,4,96,65,2,1310,1676,0.234,0.661,0.0,0.0,8,7,0.2,7.0,1.53,1.29,1.47,1.94,8.6,21.6,2.93,10.2,1.0,1.0,16.81,7.85,1.17
4,2122,20211217,20,4,44,52,0,1417,1430,0.449,0.208,0.0,0.0,17,23,2.47,4.4,0.88,1.35,0.71,1.47,12.0,12.67,4.67,4.53,1.0,1.0,1.99,3.4,4.04
4,2122,20211218,13,5,113,26,0,1479,1381,0.449,0.281,0.0,0.0,27,30,3.0,1.4,1.88,0.59,1.12,1.06,13.87,11.07,4.8,2.47,1.0,1.0,1.8,3.55,4.84
0,2122,20211218,14,5,38,110,2,1411,1525,0.298,0.208,0.0,0.0,20,18,2.47,2.4,1.88,0.69,1.12,1.56,8.13,14.53,4.13,4.6,1.0,1.0,3.02,3.31,2.43
0,2122,20211218,14,5,49,78,0,1532,1464,0.37,0.369,0.0,0.0,24,21,5.8,4.27,1.69,1.44,0.75,1.81,14.53,14.93,4.93,6.53,1.0,1.0,2.33,3.51,3.03
0,2122,20211218,14,5,61,32,1,1355,1406,0.181,0.369,0.0,0.0,4,26,2.0,3.4,2.56,1.31,1.25,1.44,7.4,12.47,2.8,4.27,1.0,1.0,2.93,3.47,2.41
0,2122,20211218,14,5,64,77,1,1486,1422,0.685,0.369,0.0,0.0,27,27,5.0,0.2,2.19,1.5,1.25,2.0,14.27,16.6,6.93,5.73,1.0,1.0,2.04,3.97,3.31
0,2122,20211218,14,5,91,37,2,1524,1452,0.37,0.281,0.0,0.0,22,28,3.0,3.47,2.19,0.94,1.06,1.06,13.73,12.07,4.8,2.8,1.0,1.0,1.22,6.59,13.97
3,2122,20211218,14,5,29,95,2,1589,1531,0.53,0.369,0.0,0.0,37,22,7.0,3.8,1.53,1.82,1.24,1.41,16.2,11.6,5.8,3.8,1.0,1.0,1.69,4.25,4.58
4,2122,20211218,15,5,101,116,2,1538,1507,0.37,0.661,0.0,0.0,29,22,0.4,3.4,1.12,1.0,0.81,1.38,11.73,14.47,3.0,3.67,1.0,1.0,2.23,3.27,3.47
1,2122,20211218,17,5,10,0,2,1368,1602,0.234,0.906,0.0,0.0,16,20,1.07,5.2,1.76,1.12,0.71,1.94,10.53,16.87,4.2,6.07,1.0,1.0,3.89,3.78,1.91
0,2122,20211218,17,5,63,48,0,1418,1608,0.449,0.208,0.0,0.0,18,13,2.6,4.47,2.19,0.94,1.56,2.31,11.87,15.8,5.07,5.93,1.0,1.0,5.21,4.39,1.6
3,2122,20211218,17,5,39,66,2,1475,1563,0.298,0.566,0.0,0.0,24,19,1.8,4.4,1.94,1.18,1.24,1.12,9.73,20.2,4.13,7.2,1.0,1.0,4.18,3.62,1.89
4,2122,20211218,17,5,34,50,0,1578,1357,0.685,0.208,0.0,0.0,24,30,2.87,2.47,1.62,1.12,1.0,1.35,11.73,9.13,3.87,3.6,1.0,1.0,1.35,5.21,9.13
3,2122,20211218,19,5,43,109,2,1358,1416,0.234,0.369,0.0,0.0,10,26,1.33,1.6,1.82,1.18,1.35,1.59,11.33,14.6,2.67,6.0,1.0,1.0,3.01,3.3,2.45
4,2122,20211218,20,5,100,31,0,1569,1582,0.234,0.208,0.0,0.0,34,14,5.4,1.87,1.44,0.88,1.31,1.5,9.2,13.0,3.27,5.73,1.0,1.0,2.79,3.0,2.84
3,2122,20211219,11,6,54,98,1,1531,1446,0.685,0.281,0.0,0.0,30,23,6.4,4.73,1.94,1.18,1.59,1.59,13.4,16.13,6.47,5.67,1.0,1.0,1.89,3.84,3.93
4,2122,20211219,13,6,60,79,0,1389,1430,0.53,0.369,0.0,0.0,16,23,3.4,3.47,1.31,1.25,0.88,1.41,12.0,11.73,3.73,2.6,1.0,1.0,2.51,3.09,3.1
1,2122,20211219,14,6,16,14,2,1439,1723,0.181,0.566,0.0,0.0,10,8,1.4,7.0,1.88,1.35,1.06,1.82,10.13,25.47,2.73,11.8,1.0,1.0,16.25,7.72,1.18
1,2122,20211219,14,6,24,6,1,1463,1536,0.181,0.105,0.0,0.0,24,10,3.27,3.67,0.71,0.88,1.41,1.59,6.27,18.4,2.53,7.27,1.0,1.0,6.42,3.93,1.58
0,2122,20211219,14,6,55,73,0,1534,1532,0.53,0.281,0.0,0.0,26,16,2.2,3.0,1.12,1.44,2.12,1.94,13.67,13.4,5.73,6.53,1.0,1.0,2.69,3.61,2.53
3,2122,20211219,14,6,102,51,1,1332,1464,0.234,0.466,0.0,0.0,12,23,0.67,6.0,2.12,1.12,1.94,1.35,8.87,15.93,3.53,6.0,1.0,1.0,2.65,3.65,2.53
4,2122,20211219,15,6,30,36,0,1471,1542,0.53,0.661,0.0,0.0,21,15,0.93,6.8,0.76,0.71,1.24,1.59,13.07,12.73,2.67,4.4,1.0,1.0,2.25,3.27,3.39
1,2122,20211219,16,6,21,12,1,1533,1660,0.449,0.466,0.0,0.0,25,7,6.4,7.0,1.43,0.93,1.88,1.71,12.87,19.87,4.73,6.33,1.0,1.0,5.18,4.5,1.59
0,2122,20211219,16,6,53,105,0,1481,1417,0.234,0.149,0.0,0.0,22,26,4.07,3.0,2.06,1.25,1.5,1.75,14.67,11.4,5.27,2.4,1.0,1.0,1.97,3.88,3.57
3,2122,20211219,17,6,97,114,1,1345,1430,0.685,0.105,0.0,0.0,18,31,3.8,1.2,1.53,1.88,1.12,1.59,14.53,9.67,5.2,4.0,1.0,1.0,1.79,3.76,4.55
3,2122,20211219,17,6,106,115,0,1482,1411,0.181,0.149,0.0,0.0,22,23,4.27,2.6,1.53,0.82,1.59,2.12,12.67,16.93,4.4,4.87,1.0,1.0,2.23,3.37,3.34
4,2122,20211219,17,6,58,89,0,1399,1442,0.37,0.149,0.0,0.0,12,22,2.67,2.07,1.12,0.71,1.35,0.88,13.0,10.6,3.2,2.6,1.0,1.0,2.47,2.93,3.35
3,2122,20211219,19,6,82,87,2,1602,1643,0.234,0.149,0.0,0.0,39,12,4.2,1.0,1.65,1.59,1.35,1.41,16.6,18.8,4.2,5.13,1.0,1.0,2.28,3.53,3.1
4,2122,20211219,20,6,92,42,1,1679,1377,0.751,0.073,0.0,0.0,42,31,7.0,1.2,1.65,1.53,1.35,1.35,12.47,11.8,5.73,3.13,1.0,1.0,1.24,6.51,11.43
4,2122,20211220,20,0,72,111,2,1365,1491,0.751,0.661,0.0,0.0,8,19,0.87,5.67,1.59,1.24,1.18,1.71,12.0,12.53,3.6,5.53,1.0,1.0,2.69,3.27,2.71
4,2122,20211221,18,1,116,26,0,1516,1371,0.807,0.149,0.0,0.0,22,33,5.07,0.73,1.35,0.94,1.06,1.12,14.73,9.47,5.07,2.87,1.0,1.0,1.37,5.05,8.68
3,2122,20211221,19,1,57,29,1,1363,1580,0.137,0.208,0.0,0.0,10,13,0.07,4.0,1.56,1.56,1.94,1.5,6.4,16.6,1.73,5.87,1.0,1.0,7.66,5.03,1.41
3,2122,20211221,19,1,66,43,0,1570,1350,0.37,0.105,0.0,0.0,31,37,5.47,0.67,1.06,1.28,1.33,1.72,17.8,8.87,7.4,2.33,1.0,1.0,1.2,6.61,17.1
4,2122,20211221,20,1,100,34,1,1569,1577,0.181,0.566,0.0,0.0,37,18,6.27,4.47,1.47,0.88,1.18,1.71,7.73,14.07,2.73,5.0,1.0,1.0,2.55,3.23,2.95
3,2122,20211222,15,2,98,39,2,1432,1488,0.449,0.369,0.0,0.0,24,27,3.8,0.8,1.61,1.61,1.22,1.83,13.4,9.33,5.2,3.67,1.0,1.0,2.03,3.68,3.55
3,2122,20211222,15,2,114,68,2,1419,1548,0.234,0.281,0.0,0.0,17,22,1.67,4.4,1.56,1.11,1.33,2.5,10.73,8.6,3.0,4.0,1.0,1.0,4.13,3.63,1.9
